178	2384
0	7	0.022222
0	8	0.027027
0	9	0.013889
0	10	0.026316
0	16	0.035714
0	17	0.026316
0	18	0.040000
0	41	0.055556
0	47	0.066667
0	57	0.100000
0	82	0.083333
0	88	0.111111
0	107	0.100000
0	109	0.090909
0	146	0.142857
0	164	0.142857
1	7	0.022222
1	8	0.027027
1	9	0.013889
1	11	0.031250
1	12	0.033333
1	13	0.034483
1	14	0.033333
1	17	0.026316
1	20	0.033333
1	24	0.037037
1	26	0.040000
1	28	0.090909
1	32	0.034483
1	55	0.066667
1	67	0.083333
1	110	0.111111
1	121	0.111111
1	142	0.111111
1	151	0.142857
1	152	0.142857
1	155	0.125000
1	159	0.142857
1	161	0.142857
1	170	0.125000
2	7	0.022222
2	8	0.027027
2	10	0.026316
2	11	0.031250
2	15	0.033333
2	19	0.031250
2	20	0.033333
2	21	0.040000
2	25	0.043478
2	28	0.090909
2	30	0.055556
2	35	0.034483
2	36	0.062500
2	46	0.100000
2	67	0.083333
2	74	0.100000
2	75	0.071429
2	76	0.111111
2	86	0.100000
2	91	0.100000
2	93	0.111111
2	96	0.111111
2	97	0.142857
2	102	0.111111
2	110	0.111111
2	125	0.100000
2	134	0.111111
2	139	0.111111
2	140	0.090909
2	143	0.125000
2	145	0.142857
2	151	0.142857
2	174	0.142857
3	7	0.022222
3	8	0.027027
3	9	0.013889
3	10	0.026316
3	12	0.033333
3	20	0.033333
3	22	0.047619
3	23	0.066667
3	26	0.040000
3	27	0.055556
3	30	0.055556
3	32	0.034483
3	34	0.083333
3	36	0.062500
3	45	0.083333
3	50	0.058824
3	54	0.047619
3	91	0.100000
3	94	0.111111
3	97	0.142857
3	99	0.111111
3	105	0.071429
3	108	0.100000
3	114	0.125000
3	127	0.125000
3	130	0.142857
3	134	0.111111
3	138	0.125000
3	149	0.142857
3	156	0.142857
3	161	0.142857
3	170	0.125000
3	171	0.142857
4	7	0.022222
4	8	0.027027
4	13	0.034483
4	14	0.033333
4	15	0.033333
4	17	0.026316
4	18	0.040000
4	20	0.033333
4	22	0.047619
4	23	0.066667
4	24	0.037037
4	27	0.055556
4	31	0.062500
4	41	0.055556
4	47	0.066667
4	49	0.125000
4	50	0.058824
4	51	0.066667
4	52	0.071429
4	54	0.047619
4	55	0.066667
4	62	0.111111
4	66	0.090909
4	72	0.076923
4	76	0.111111
4	79	0.083333
4	86	0.100000
4	90	0.083333
4	98	0.111111
4	100	0.142857
4	113	0.111111
4	130	0.142857
4	131	0.111111
4	162	0.142857
4	164	0.142857
4	174	0.142857
5	7	0.022222
5	8	0.027027
5	9	0.013889
5	10	0.026316
5	12	0.033333
5	13	0.034483
5	14	0.033333
5	16	0.035714
5	18	0.040000
5	21	0.040000
5	37	0.083333
5	41	0.055556
5	51	0.066667
5	56	0.066667
5	69	0.100000
5	75	0.071429
5	82	0.083333
5	98	0.111111
5	119	0.125000
5	174	0.142857
6	7	0.022222
6	9	0.013889
6	11	0.031250
6	12	0.033333
6	16	0.035714
6	17	0.026316
6	18	0.040000
6	39	0.066667
6	45	0.083333
6	52	0.071429
6	61	0.066667
6	64	0.071429
6	70	0.125000
6	71	0.066667
6	78	0.111111
6	96	0.111111
6	103	0.100000
6	134	0.111111
6	146	0.142857
7	0	0.062500
7	1	0.041667
7	2	0.030303
7	3	0.030303
7	4	0.027778
7	5	0.050000
7	6	0.052632
7	8	0.027027
7	9	0.013889
7	10	0.026316
7	11	0.031250
7	12	0.033333
7	13	0.034483
7	15	0.033333
7	16	0.035714
7	20	0.033333
7	29	0.047619
7	33	0.055556
7	36	0.062500
7	40	0.071429
7	43	0.071429
7	54	0.047619
7	55	0.066667
7	56	0.066667
7	57	0.100000
7	61	0.066667
7	68	0.083333
7	69	0.100000
7	71	0.066667
7	73	0.125000
7	78	0.111111
7	88	0.111111
