198	2674
0	1	0.033333
0	2	0.052632
0	3	0.090909
0	4	0.100000
0	5	0.033333
0	6	0.033333
0	7	0.040000
0	8	0.020833
0	9	0.023256
0	10	0.023810
0	11	0.023810
0	12	0.027778
0	14	0.034483
0	16	0.027778
0	17	0.038462
0	18	0.027778
0	19	0.029412
0	23	0.030303
0	24	0.052632
0	25	0.033333
0	26	0.062500
0	28	0.045455
0	30	0.043478
0	31	0.058824
0	36	0.083333
0	46	0.090909
0	47	0.076923
0	49	0.040000
0	54	0.076923
0	58	0.052632
0	63	0.071429
0	64	0.083333
0	84	0.111111
0	93	0.111111
0	97	0.100000
0	106	0.090909
0	112	0.111111
0	117	0.111111
0	141	0.111111
0	143	0.142857
0	151	0.125000
0	165	0.142857
0	169	0.142857
0	177	0.142857
0	179	0.142857
0	189	0.142857
0	193	0.142857
1	0	0.021277
1	8	0.020833
1	10	0.023810
1	12	0.027778
1	13	0.028571
1	14	0.034483
1	16	0.027778
1	17	0.038462
1	18	0.027778
1	20	0.058824
1	21	0.047619
1	22	0.040000
1	23	0.030303
1	25	0.033333
1	29	0.043478
1	32	0.050000
1	40	0.052632
1	51	0.100000
1	52	0.062500
1	64	0.083333
1	74	0.050000
1	93	0.111111
1	98	0.100000
1	124	0.125000
1	125	0.125000
1	127	0.111111
1	151	0.125000
1	164	0.100000
1	171	0.125000
1	172	0.125000
2	0	0.021277
2	21	0.047619
2	22	0.040000
2	36	0.083333
2	37	0.031250
2	48	0.058824
2	78	0.071429
2	89	0.111111
2	92	0.111111
2	104	0.111111
2	109	0.125000
2	153	0.125000
2	154	0.125000
2	155	0.142857
2	163	0.142857
2	166	0.125000
2	180	0.142857
2	184	0.142857
2	194	0.142857
3	0	0.021277
3	8	0.020833
3	9	0.023256
3	10	0.023810
3	11	0.023810
3	12	0.027778
3	15	0.024390
3	53	0.111111
3	63	0.071429
3	71	0.076923
3	110	0.111111
4	0	0.021277
4	8	0.020833
4	9	0.023256
4	12	0.027778
4	19	0.029412
4	28	0.045455
4	63	0.071429
4	106	0.090909
4	159	0.142857
4	197	0.142857
5	0	0.021277
5	8	0.020833
5	9	0.023256
5	10	0.023810
5	11	0.023810
5	14	0.034483
5	15	0.024390
5	16	0.027778
5	18	0.027778
5	24	0.052632
5	26	0.062500
5	27	0.031250
5	34	0.047619
5	52	0.062500
5	55	0.071429
5	56	0.083333
5	64	0.083333
5	65	0.083333
5	71	0.076923
5	72	0.062500
5	75	0.125000
5	82	0.111111
5	84	0.111111
5	107	0.125000
5	108	0.071429
5	123	0.111111
5	134	0.142857
5	143	0.142857
5	170	0.125000
5	196	0.142857
6	0	0.021277
6	8	0.020833
6	9	0.023256
6	11	0.023810
6	17	0.038462
6	18	0.027778
6	19	0.029412
6	21	0.047619
6	22	0.040000
6	30	0.043478
6	33	0.037037
6	34	0.047619
6	36	0.083333
6	43	0.050000
6	44	0.050000
6	46	0.090909
6	49	0.040000
6	71	0.076923
6	83	0.100000
6	90	0.100000
6	91	0.090909
6	104	0.111111
6	117	0.111111
6	121	0.125000
6	129	0.100000
6	135	0.100000
6	141	0.111111
6	153	0.125000
6	154	0.125000
6	167	0.125000
7	0	0.021277
7	8	0.020833
7	9	0.023256
7	10	0.023810
7	11	0.023810
7	13	0.028571
7	14	0.034483
7	15	0.024390
7	26	0.062500
7	29	0.043478
7	31	0.058824
7	33	0.037037
7	38	0.066667
7	47	0.076923
7	51	0.100000
7	60	0.076923
7	78	0.071429
7	84	0.111111
7	94	0.100000
7	95	0.111111
7	133	0.142857
7	145	0.125000
7	150	0.111111
7	179	0.142857
7	188	0.125000
8	0	0.021277
8	1	0.033333
8	3	0.090909
8	4	0.100000
8	5	0.033333
8	6	0.033333
8	7	0.040000
8	9	0.023256
8	10	0.023810
8	12	0.027778
8	13	0.028571
8	15	0.024390
8	16	0.027778
8	21	0.047619
8	30	0.043478
8	32	0.050000
8	34	0.047619
8	40	0.052632
8	41	0.076923
8	43	0.050000
8	44	0.050000
8	47	0.076923
8	50	0.058824
8	58	0.052632
8	59	0.066667
8	60	0.076923
8	61	0.066667
8	64	0.083333
8	68	0.058824
8	82	0.111111
8	85	0.083333
8	86	0.142857
8	106	0.090909
8	107	0.125000
8	110	0.111111
8	111	0.125000
8	112	0.111111
8	117	0.111111
8	120	0.111111
8	128	0.111111
8	130	0.090909
8	144	0.111111
8	146	0.125000
8	174	0.142857
8	180	0.142857
8	188	0.125000
8	189	0.142857
8	193	0.142857
9	0	0.021277
9	3	0.090909
9	4	0.100000
9	5	0.033333
9	6	0.033333
9	7	0.040000
9	8	0.020833
9	10	0.023810
9	11	0.023810
9	13	0.028571
9	15	0.024390
9	16	0.027778
9	18	0.027778
9	20	0.058824
9	21	0.047619
9	23	0.030303
9	25	0.033333
9	26	0.062500
9	27	0.031250
9	29	0.043478
9	33	0.037037
9	40	0.052632
9	42	0.083333
9	47	0.076923
9	61	0.066667
9	62	0.100000
9	69	0.076923
9	73	0.076923
9	87	0.100000
9	98	0.100000
9	109	0.125000
9	113	0.100000
9	117	0.111111
9	120	0.111111
9	125	0.125000
9	129	0.100000
9	133	0.142857
9	146	0.125000
9	172	0.125000
9	174	0.142857
9	179	0.142857
9	185	0.142857
9	193	0.142857
10	0	0.021277
10	1	0.033333
10	3	0.090909
10	5	0.033333
10	7	0.040000
10	8	0.020833
10	9	0.023256
10	11	0.023810
10	12	0.027778
10	13	0.028571
10	15	0.024390
10	17	0.038462
10	19	0.029412
10	21	0.047619
10	23	0.030303
10	24	0.052632
10	26	0.062500
10	30	0.043478
10	31	0.058824
10	32	0.050000
10	34	0.047619
10	35	0.052632
10	37	0.031250
10	44	0.050000
10	45	0.066667
10	48	0.058824
10	60	0.076923
10	61	0.066667
10	68	0.058824
10	72	0.062500
10	87	0.100000
10	93	0.111111
10	104	0.111111
10	110	0.111111
10	123	0.111111
10	136	0.142857
10	144	0.111111
10	148	0.125000
10	152	0.142857
10	178	0.142857
10	187	0.142857
10	196	0.142857
11	0	0.021277
11	3	0.090909
11	5	0.033333
11	6	0.033333
11	7	0.040000
11	9	0.023256
11	10	0.023810
11	12	0.027778
11	13	0.028571
11	14	0.034483
11	15	0.024390
11	16	0.027778
11	17	0.038462
11	20	0.058824
11	22	0.040000
11	27	0.031250
11	29	0.043478
11	35	0.052632
11	36	0.083333
11	38	0.066667
11	39	0.041667
11	43	0.050000
11	44	0.050000
11	46	0.090909
11	52	0.062500
11	55	0.071429
11	57	0.062500
11	76	0.083333
11	80	0.125000
11	81	0.076923
11	91	0.090909
11	93	0.111111
11	97	0.100000
11	103	0.071429
11	121	0.125000
11	130	0.090909
11	131	0.142857
11	136	0.142857
11	141	0.111111
11	146	0.125000
11	155	0.142857
11	173	0.142857
12	0	0.021277
12	1	0.033333
12	3	0.090909
12	4	0.100000
12	8	0.020833
12	10	0.023810
12	11	0.023810
12	13	0.028571
12	14	0.034483
12	19	0.029412
12	20	0.058824
12	25	0.033333
12	28	0.045455
12	38	0.066667
12	39	0.041667
12	45	0.066667
12	48	0.058824
12	49	0.040000
12	50	0.058824
12	51	0.100000
12	67	0.062500
12	79	0.111111
12	85	0.083333
12	86	0.142857
12	87	0.100000
12	88	0.111111
12	100	0.090909
12	107	0.125000
12	115	0.090909
12	141	0.111111
12	144	0.111111
12	147	0.125000
12	182	0.125000
12	194	0.142857
12	195	0.142857
12	197	0.142857
13	1	0.033333
13	7	0.040000
13	8	0.020833
13	9	0.023256
13	10	0.023810
13	11	0.023810
13	12	0.027778
13	14	0.034483
13	16	0.027778
13	18	0.027778
13	20	0.058824
13	24	0.052632
13	29	0.043478
13	44	0.050000
13	48	0.058824
13	53	0.111111
13	59	0.066667
13	64	0.083333
13	67	0.062500
13	78	0.071429
13	85	0.083333
13	90	0.100000
13	94	0.100000
13	97	0.100000
13	103	0.071429
13	116	0.100000
13	119	0.100000
13	127	0.111111
13	130	0.090909
13	147	0.125000
13	148	0.125000
13	164	0.100000
13	166	0.125000
13	168	0.142857
13	169	0.142857
14	0	0.021277
14	1	0.033333
14	5	0.033333
14	7	0.040000
14	11	0.023810
14	12	0.027778
14	13	0.028571
14	19	0.029412
14	20	0.058824
14	21	0.047619
14	32	0.050000
14	33	0.037037
14	39	0.041667
14	40	0.052632
14	45	0.066667
14	52	0.062500
14	57	0.062500
14	58	0.052632
14	62	0.100000
14	82	0.111111
14	83	0.100000
14	92	0.111111
14	98	0.100000
14	101	0.083333
14	106	0.090909
14	139	0.142857
14	147	0.125000
14	173	0.142857
14	176	0.142857
15	3	0.090909
15	5	0.033333
15	7	0.040000
15	8	0.020833
15	9	0.023256
15	10	0.023810
15	11	0.023810
15	17	0.038462
15	20	0.058824
15	22	0.040000
15	28	0.045455
15	29	0.043478
15	33	0.037037
15	36	0.083333
15	37	0.031250
15	39	0.041667
15	40	0.052632
15	41	0.076923
15	46	0.090909
15	47	0.076923
15	50	0.058824
15	51	0.100000
15	63	0.071429
15	67	0.062500
15	68	0.058824
15	70	0.111111
15	73	0.076923
15	75	0.125000
15	79	0.111111
15	85	0.083333
15	87	0.100000
15	105	0.090909
15	116	0.100000
15	123	0.111111
15	126	0.083333
15	134	0.142857
15	167	0.125000
15	174	0.142857
15	175	0.111111
15	184	0.142857
15	191	0.142857
16	0	0.021277
16	1	0.033333
16	5	0.033333
16	8	0.020833
16	9	0.023256
16	11	0.023810
16	13	0.028571
16	17	0.038462
16	18	0.027778
16	19	0.029412
16	23	0.030303
16	24	0.052632
16	27	0.031250
16	31	0.058824
16	32	0.050000
16	38	0.066667
16	43	0.050000
16	44	0.050000
16	49	0.040000
16	59	0.066667
16	61	0.066667
16	70	0.111111
16	84	0.111111
16	95	0.111111
16	99	0.125000
16	100	0.090909
16	109	0.125000
16	114	0.090909
16	122	0.111111
16	128	0.111111
16	132	0.111111
16	133	0.142857
16	145	0.125000
16	162	0.142857
16	190	0.125000
16	197	0.142857
17	0	0.021277
17	1	0.033333
17	6	0.033333
17	10	0.023810
17	11	0.023810
17	15	0.024390
17	16	0.027778
17	22	0.040000
17	23	0.030303
17	27	0.031250
17	28	0.045455
17	34	0.047619
17	40	0.052632
17	41	0.076923
17	45	0.066667
17	69	0.076923
17	72	0.062500
17	73	0.076923
17	90	0.100000
17	99	0.125000
17	100	0.090909
17	116	0.100000
17	124	0.125000
17	145	0.125000
17	156	0.142857
17	192	0.142857
18	0	0.021277
18	1	0.033333
18	5	0.033333
18	6	0.033333
18	9	0.023256
18	13	0.028571
18	16	0.027778
18	22	0.040000
18	24	0.052632
18	25	0.033333
18	27	0.031250
18	33	0.037037
18	35	0.052632
18	37	0.031250
18	41	0.076923
18	53	0.111111
18	61	0.066667
18	62	0.100000
18	69	0.076923
18	78	0.071429
18	80	0.125000
18	86	0.142857
18	89	0.111111
18	94	0.100000
18	106	0.090909
18	118	0.142857
18	132	0.111111
18	136	0.142857
18	168	0.142857
18	170	0.125000
18	175	0.111111
18	176	0.142857
18	177	0.142857
18	184	0.142857
18	188	0.125000
18	190	0.125000
19	0	0.021277
19	4	0.100000
19	6	0.033333
19	10	0.023810
19	12	0.027778
19	14	0.034483
19	16	0.027778
19	23	0.030303
19	25	0.033333
19	38	0.066667
19	42	0.083333
19	43	0.050000
19	47	0.076923
19	51	0.100000
19	52	0.062500
19	54	0.076923
19	57	0.062500
19	62	0.100000
19	67	0.062500
19	70	0.111111
19	72	0.062500
19	76	0.083333
19	87	0.100000
19	104	0.111111
19	108	0.071429
19	115	0.090909
19	123	0.111111
19	126	0.083333
19	144	0.111111
19	150	0.111111
19	152	0.142857
19	159	0.142857
19	166	0.125000
19	169	0.142857
20	1	0.033333
20	9	0.023256
20	11	0.023810
20	12	0.027778
20	13	0.028571
20	14	0.034483
20	15	0.024390
20	28	0.045455
20	35	0.052632
20	42	0.083333
20	87	0.100000
20	107	0.125000
20	118	0.142857
20	142	0.142857
20	157	0.142857
20	169	0.142857
20	194	0.142857
21	1	0.033333
21	2	0.052632
21	6	0.033333
21	8	0.020833
21	9	0.023256
21	10	0.023810
21	14	0.034483
21	29	0.043478
21	34	0.047619
21	43	0.050000
21	50	0.058824
21	52	0.062500
21	66	0.076923
21	81	0.076923
21	82	0.111111
21	135	0.100000
21	139	0.142857
21	155	0.142857
21	160	0.111111
21	165	0.142857
21	182	0.125000
22	1	0.033333
22	2	0.052632
22	6	0.033333
22	11	0.023810
22	15	0.024390
22	17	0.038462
22	18	0.027778
22	25	0.033333
22	27	0.031250
22	31	0.058824
22	35	0.052632
22	50	0.058824
22	58	0.052632
22	59	0.066667
22	67	0.062500
22	70	0.111111
22	82	0.111111
22	88	0.111111
22	101	0.083333
22	118	0.142857
22	128	0.111111
22	132	0.111111
22	138	0.111111
22	156	0.142857
22	163	0.142857
23	0	0.021277
23	1	0.033333
23	9	0.023256
23	10	0.023810
23	16	0.027778
23	17	0.038462
23	19	0.029412
23	24	0.052632
23	44	0.050000
23	50	0.058824
23	53	0.111111
23	62	0.100000
23	71	0.076923
23	73	0.076923
23	77	0.066667
23	78	0.071429
23	83	0.100000
23	88	0.111111
23	90	0.100000
23	113	0.100000
23	120	0.111111
23	121	0.125000
23	137	0.142857
23	139	0.142857
23	145	0.125000
23	148	0.125000
23	152	0.142857
23	165	0.142857
23	167	0.125000
23	179	0.142857
23	186	0.142857
23	192	0.142857
23	193	0.142857
24	0	0.021277
24	5	0.033333
24	10	0.023810
24	13	0.028571
24	16	0.027778
24	18	0.027778
24	23	0.030303
24	26	0.062500
24	30	0.043478
24	47	0.076923
24	48	0.058824
