166	1910
0	6	0.013333
0	7	0.028571
0	8	0.038462
0	9	0.028571
0	11	0.022222
0	14	0.029412
0	16	0.052632
0	17	0.034483
0	27	0.090909
0	29	0.125000
0	36	0.142857
0	41	0.066667
0	42	0.090909
0	43	0.071429
0	58	0.090909
0	60	0.090909
0	68	0.083333
0	72	0.111111
0	75	0.142857
0	82	0.125000
0	85	0.166667
0	96	0.090909
0	107	0.142857
0	137	0.166667
0	139	0.142857
0	145	0.166667
0	159	0.166667
0	162	0.166667
0	165	0.166667
1	6	0.013333
1	7	0.028571
1	8	0.038462
1	9	0.028571
1	19	0.055556
1	23	0.052632
1	26	0.076923
1	29	0.125000
1	35	0.045455
1	49	0.090909
1	61	0.142857
1	115	0.166667
2	6	0.013333
2	9	0.028571
2	10	0.032258
2	11	0.022222
2	13	0.055556
2	15	0.058824
2	16	0.052632
2	17	0.034483
2	19	0.055556
2	21	0.047619
2	31	0.062500
2	37	0.055556
2	41	0.066667
2	55	0.076923
2	63	0.125000
2	84	0.111111
2	91	0.111111
2	107	0.142857
2	112	0.142857
2	121	0.166667
2	133	0.166667
2	147	0.142857
2	153	0.142857
3	6	0.013333
3	7	0.028571
3	10	0.032258
3	12	0.040000
3	27	0.090909
3	29	0.125000
3	35	0.045455
3	40	0.066667
3	45	0.076923
3	57	0.125000
3	59	0.090909
3	71	0.166667
3	77	0.142857
3	86	0.083333
3	87	0.125000
3	97	0.100000
3	99	0.125000
3	112	0.142857
3	117	0.111111
3	119	0.142857
3	120	0.142857
3	123	0.142857
3	129	0.142857
3	162	0.166667
4	6	0.013333
4	7	0.028571
4	8	0.038462
4	9	0.028571
4	10	0.032258
4	11	0.022222
4	13	0.055556
4	22	0.040000
4	30	0.111111
4	31	0.062500
4	33	0.050000
4	37	0.055556
4	44	0.076923
4	60	0.090909
4	64	0.090909
4	68	0.083333
4	69	0.142857
4	73	0.100000
4	74	0.090909
4	85	0.166667
4	92	0.125000
4	98	0.090909
4	121	0.166667
4	123	0.142857
4	126	0.142857
4	131	0.166667
4	149	0.166667
4	158	0.166667
5	6	0.013333
5	7	0.028571
5	8	0.038462
5	14	0.029412
5	16	0.052632
5	18	0.055556
5	20	0.047619
5	21	0.047619
5	37	0.055556
5	39	0.100000
5	42	0.090909
5	52	0.100000
5	54	0.066667
5	58	0.090909
5	63	0.125000
5	67	0.125000
5	84	0.111111
5	103	0.100000
5	108	0.142857
5	113	0.142857
5	134	0.142857
5	138	0.166667
5	140	0.166667
5	141	0.166667
5	142	0.125000
5	152	0.166667
5	157	0.166667
6	0	0.034483
6	1	0.083333
6	2	0.043478
6	3	0.041667
6	4	0.035714
6	5	0.037037
6	7	0.028571
6	8	0.038462
6	9	0.028571
6	10	0.032258
6	12	0.040000
6	13	0.055556
6	14	0.029412
6	15	0.058824
6	17	0.034483
6	18	0.055556
6	20	0.047619
6	21	0.047619
6	23	0.052632
6	24	0.052632
6	25	0.058824
6	27	0.090909
6	28	0.100000
6	29	0.125000
6	31	0.062500
6	37	0.055556
6	38	0.066667
6	39	0.100000
6	40	0.066667
6	43	0.071429
6	44	0.076923
6	45	0.076923
6	46	0.125000
6	47	0.076923
6	48	0.142857
6	49	0.090909
6	50	0.111111
6	52	0.100000
6	54	0.066667
6	55	0.076923
6	56	0.125000
6	57	0.125000
6	59	0.090909
6	61	0.142857
6	62	0.125000
6	65	0.125000
6	66	0.111111
6	68	0.083333
6	70	0.100000
6	72	0.111111
6	73	0.100000
6	76	0.090909
6	77	0.142857
6	82	0.125000
6	86	0.083333
6	99	0.125000
6	101	0.125000
6	102	0.166667
6	105	0.125000
6	108	0.142857
6	109	0.142857
6	122	0.166667
6	124	0.142857
6	127	0.142857
6	130	0.142857
6	135	0.125000
6	149	0.166667
6	153	0.142857
6	157	0.166667
6	158	0.166667
6	160	0.166667
6	161	0.166667
6	163	0.166667
6	164	0.166667
6	165	0.166667
7	0	0.034483
7	1	0.083333
7	3	0.041667
7	4	0.035714
7	5	0.037037
7	6	0.013333
7	8	0.038462
7	10	0.032258
7	11	0.022222
7	12	0.040000
7	13	0.055556
7	14	0.029412
7	16	0.052632
7	19	0.055556
7	23	0.052632
7	24	0.052632
7	26	0.076923
7	28	0.100000
7	40	0.066667
7	47	0.076923
7	60	0.090909
7	62	0.125000
7	71	0.166667
7	79	0.125000
7	83	0.090909
7	88	0.142857
7	89	0.111111
7	92	0.125000
7	94	0.142857
7	98	0.090909
7	102	0.166667
7	103	0.100000
7	109	0.142857
7	124	0.142857
7	138	0.166667
8	0	0.034483
8	1	0.083333
8	4	0.035714
8	5	0.037037
8	6	0.013333
8	7	0.028571
8	9	0.028571
8	10	0.032258
8	11	0.022222
8	12	0.040000
8	17	0.034483
8	18	0.055556
8	19	0.055556
8	20	0.047619
8	24	0.052632
8	32	0.083333
8	34	0.083333
8	42	0.090909
8	51	0.076923
8	63	0.125000
8	74	0.090909
8	98	0.090909
8	108	0.142857
8	114	0.100000
8	139	0.142857
8	154	0.166667
9	0	0.034483
9	1	0.083333
9	2	0.043478
9	4	0.035714
9	6	0.013333
9	8	0.038462
9	11	0.022222
9	12	0.040000
9	14	0.029412
9	15	0.058824
9	16	0.052632
9	23	0.052632
9	25	0.058824
9	29	0.125000
9	34	0.083333
9	35	0.045455
9	38	0.066667
9	40	0.066667
9	44	0.076923
9	52	0.100000
9	56	0.125000
9	57	0.125000
9	58	0.090909
9	71	0.166667
9	72	0.111111
9	75	0.142857
9	77	0.142857
9	83	0.090909
9	88	0.142857
9	110	0.100000
9	112	0.142857
9	121	0.166667
9	141	0.166667
9	156	0.166667
9	164	0.166667
10	2	0.043478
10	3	0.041667
10	4	0.035714
10	6	0.013333
10	7	0.028571
10	8	0.038462
10	17	0.034483
10	20	0.047619
10	22	0.040000
10	27	0.090909
10	31	0.062500
10	33	0.050000
10	34	0.083333
10	42	0.090909
10	46	0.125000
10	74	0.090909
10	76	0.090909
10	77	0.142857
10	78	0.100000
10	79	0.125000
10	81	0.083333
10	91	0.111111
10	103	0.100000
10	104	0.125000
10	111	0.111111
10	123	0.142857
10	125	0.142857
10	145	0.166667
10	146	0.166667
10	148	0.166667
10	161	0.166667
11	0	0.034483
11	2	0.043478
11	4	0.035714
11	7	0.028571
11	8	0.038462
11	9	0.028571
11	13	0.055556
11	14	0.029412
11	15	0.058824
11	16	0.052632
11	17	0.034483
11	19	0.055556
11	21	0.047619
11	25	0.058824
11	26	0.076923
11	28	0.100000
11	30	0.111111
11	31	0.062500
11	32	0.083333
11	35	0.045455
11	51	0.076923
11	52	0.100000
11	60	0.090909
11	62	0.125000
11	64	0.090909
11	70	0.100000
11	73	0.100000
11	78	0.100000
11	84	0.111111
11	86	0.083333
11	94	0.142857
11	96	0.090909
11	99	0.125000
11	100	0.142857
11	106	0.111111
11	109	0.142857
11	129	0.142857
11	134	0.142857
11	136	0.142857
11	139	0.142857
11	147	0.142857
11	149	0.166667
11	155	0.166667
11	157	0.166667
11	159	0.166667
12	3	0.041667
12	6	0.013333
12	7	0.028571
12	8	0.038462
12	9	0.028571
12	13	0.055556
12	15	0.058824
12	20	0.047619
12	21	0.047619
12	28	0.100000
12	45	0.076923
12	46	0.125000
12	53	0.142857
12	68	0.083333
12	74	0.090909
12	93	0.166667
12	111	0.111111
12	112	0.142857
12	122	0.166667
12	129	0.142857
12	137	0.166667
12	141	0.166667
12	142	0.125000
12	154	0.166667
12	162	0.166667
13	2	0.043478
13	4	0.035714
13	6	0.013333
13	7	0.028571
13	11	0.022222
13	12	0.040000
13	20	0.047619
13	23	0.052632
13	24	0.052632
13	28	0.100000
13	32	0.083333
13	33	0.050000
13	55	0.076923
13	62	0.125000
13	84	0.111111
13	150	0.142857
13	158	0.166667
13	163	0.166667
14	0	0.034483
14	5	0.037037
14	6	0.013333
14	7	0.028571
14	9	0.028571
14	11	0.022222
