179	2408
0	1	0.033333
0	2	0.027778
0	3	0.047619
0	4	0.166667
0	5	0.055556
0	6	0.035714
0	7	0.038462
0	8	0.017241
0	9	0.021277
0	10	0.022727
0	11	0.027027
0	12	0.033333
0	13	0.025641
0	14	0.022222
0	15	0.045455
0	16	0.030303
0	18	0.031250
0	19	0.029412
0	22	0.038462
0	23	0.038462
0	26	0.055556
0	28	0.052632
0	32	0.040000
0	33	0.047619
0	36	0.062500
0	38	0.100000
0	39	0.055556
0	40	0.050000
0	43	0.083333
0	47	0.083333
0	54	0.050000
0	55	0.071429
0	60	0.058824
0	66	0.090909
0	67	0.055556
0	69	0.100000
0	75	0.090909
0	78	0.111111
0	79	0.071429
0	88	0.066667
0	93	0.125000
0	104	0.111111
0	105	0.142857
0	106	0.111111
0	108	0.125000
0	116	0.142857
0	120	0.125000
0	121	0.125000
0	123	0.100000
0	126	0.111111
0	128	0.125000
0	131	0.142857
0	132	0.142857
0	139	0.142857
0	142	0.111111
0	167	0.142857
1	0	0.017857
1	8	0.017241
1	9	0.021277
1	10	0.022727
1	11	0.027027
1	12	0.033333
1	13	0.025641
1	15	0.045455
1	17	0.038462
1	19	0.029412
1	21	0.083333
1	33	0.047619
1	39	0.055556
1	44	0.100000
1	48	0.071429
1	56	0.058824
1	68	0.071429
1	75	0.090909
1	76	0.083333
1	77	0.100000
1	82	0.142857
1	86	0.125000
1	103	0.111111
1	105	0.142857
1	114	0.125000
1	130	0.142857
1	133	0.111111
1	135	0.142857
1	152	0.125000
1	168	0.142857
2	0	0.017857
2	8	0.017241
2	9	0.021277
2	10	0.022727
2	11	0.027027
2	15	0.045455
2	16	0.030303
2	17	0.038462
2	18	0.031250
2	20	0.043478
2	21	0.083333
2	24	0.038462
2	25	0.071429
2	26	0.055556
2	29	0.050000
2	40	0.050000
2	42	0.090909
2	45	0.055556
2	50	0.083333
2	52	0.090909
2	55	0.071429
2	61	0.083333
2	65	0.111111
2	74	0.100000
2	75	0.090909
2	77	0.100000
2	97	0.125000
2	98	0.111111
2	103	0.111111
2	104	0.111111
2	116	0.142857
2	129	0.111111
2	133	0.111111
2	157	0.142857
2	168	0.142857
2	178	0.142857
3	0	0.017857
3	8	0.017241
3	9	0.021277
3	10	0.022727
3	17	0.038462
3	19	0.029412
3	21	0.083333
3	41	0.038462
3	43	0.083333
3	51	0.100000
3	53	0.100000
3	56	0.058824
3	68	0.071429
3	81	0.100000
3	83	0.090909
3	88	0.066667
3	94	0.090909
3	116	0.142857
3	131	0.142857
3	138	0.142857
3	170	0.125000
4	0	0.017857
4	8	0.017241
4	9	0.021277
4	11	0.027027
4	24	0.038462
4	140	0.142857
5	0	0.017857
5	8	0.017241
5	9	0.021277
5	12	0.033333
5	15	0.045455
5	16	0.030303
5	31	0.083333
5	33	0.047619
5	34	0.045455
5	38	0.100000
5	42	0.090909
5	59	0.090909
5	62	0.066667
5	87	0.125000
5	89	0.125000
5	145	0.111111
5	146	0.111111
5	175	0.142857
6	0	0.017857
6	11	0.027027
6	12	0.033333
6	13	0.025641
6	14	0.022222
6	15	0.045455
6	19	0.029412
6	22	0.038462
6	25	0.071429
6	26	0.055556
6	31	0.083333
6	37	0.071429
6	41	0.038462
6	42	0.090909
6	46	0.100000
6	54	0.050000
6	62	0.066667
6	63	0.083333
6	64	0.090909
6	68	0.071429
6	80	0.090909
6	106	0.111111
6	109	0.111111
6	136	0.125000
6	140	0.142857
6	142	0.111111
6	146	0.111111
6	147	0.142857
7	0	0.017857
7	8	0.017241
7	10	0.022727
7	11	0.027027
7	13	0.025641
7	14	0.022222
7	15	0.045455
7	21	0.083333
7	24	0.038462
7	25	0.071429
7	26	0.055556
7	28	0.052632
7	30	0.041667
7	34	0.045455
7	38	0.100000
7	60	0.058824
7	73	0.083333
7	82	0.142857
7	91	0.090909
7	98	0.111111
7	102	0.100000
7	142	0.111111
7	143	0.142857
7	145	0.111111
7	150	0.142857
7	172	0.142857
8	0	0.017857
8	1	0.033333
8	2	0.027778
8	3	0.047619
8	4	0.166667
8	5	0.055556
8	7	0.038462
8	9	0.021277
8	10	0.022727
8	12	0.033333
8	13	0.025641
8	16	0.030303
8	18	0.031250
8	20	0.043478
8	21	0.083333
8	23	0.038462
8	24	0.038462
8	25	0.071429
8	26	0.055556
8	30	0.041667
8	31	0.083333
8	32	0.040000
8	33	0.047619
8	37	0.071429
8	44	0.100000
8	46	0.100000
8	52	0.090909
8	54	0.050000
8	55	0.071429
8	58	0.076923
8	59	0.090909
8	60	0.058824
8	71	0.062500
8	72	0.090909
8	74	0.100000
8	76	0.083333
8	77	0.100000
8	88	0.066667
8	89	0.125000
8	92	0.090909
8	93	0.125000
8	94	0.090909
8	99	0.083333
8	101	0.111111
8	107	0.071429
8	118	0.125000
8	119	0.083333
8	133	0.111111
8	135	0.142857
8	149	0.125000
8	151	0.142857
8	152	0.125000
8	159	0.142857
8	161	0.142857
8	163	0.142857
8	164	0.142857
8	166	0.142857
8	168	0.142857
9	0	0.017857
9	1	0.033333
9	2	0.027778
9	3	0.047619
9	4	0.166667
9	5	0.055556
9	8	0.017241
9	10	0.022727
9	12	0.033333
9	13	0.025641
9	14	0.022222
9	15	0.045455
9	17	0.038462
9	18	0.031250
9	24	0.038462
9	25	0.071429
9	27	0.038462
9	28	0.052632
9	30	0.041667
9	32	0.040000
9	40	0.050000
9	41	0.038462
9	47	0.083333
9	50	0.083333
9	53	0.100000
9	56	0.058824
9	57	0.071429
9	62	0.066667
9	63	0.083333
9	66	0.090909
9	68	0.071429
9	69	0.100000
9	72	0.090909
9	76	0.083333
9	83	0.090909
9	87	0.125000
9	92	0.090909
9	93	0.125000
9	94	0.090909
9	102	0.100000
9	109	0.111111
9	111	0.142857
9	127	0.100000
9	132	0.142857
9	134	0.125000
9	160	0.142857
9	176	0.125000
10	0	0.017857
10	1	0.033333
10	2	0.027778
10	3	0.047619
10	7	0.038462
10	8	0.017241
10	9	0.021277
10	11	0.027027
10	13	0.025641
10	14	0.022222
10	16	0.030303
10	17	0.038462
10	23	0.038462
10	26	0.055556
10	28	0.052632
10	29	0.050000
10	30	0.041667
10	32	0.040000
10	34	0.045455
10	38	0.100000
10	42	0.090909
10	50	0.083333
10	51	0.100000
10	57	0.071429
10	60	0.058824
10	61	0.083333
10	64	0.090909
10	70	0.111111
10	75	0.090909
10	76	0.083333
10	85	0.062500
10	92	0.090909
10	103	0.111111
10	110	0.111111
10	111	0.142857
10	113	0.125000
10	119	0.083333
10	126	0.111111
10	134	0.125000
10	135	0.142857
10	144	0.125000
10	154	0.125000
10	170	0.125000
10	178	0.142857
11	0	0.017857
11	1	0.033333
11	2	0.027778
11	4	0.166667
11	6	0.035714
11	7	0.038462
11	10	0.022727
11	12	0.033333
11	14	0.022222
11	16	0.030303
11	17	0.038462
11	18	0.031250
11	20	0.043478
11	25	0.071429
11	29	0.050000
11	38	0.100000
11	40	0.050000
11	41	0.038462
11	46	0.100000
11	65	0.111111
11	67	0.055556
11	68	0.071429
11	70	0.111111
11	79	0.071429
11	84	0.111111
11	86	0.125000
11	90	0.090909
11	98	0.111111
11	105	0.142857
11	121	0.125000
11	122	0.142857
11	127	0.100000
11	129	0.111111
11	160	0.142857
11	162	0.142857
11	165	0.142857
11	172	0.142857
12	0	0.017857
12	1	0.033333
12	5	0.055556
12	6	0.035714
12	8	0.017241
12	9	0.021277
12	11	0.027027
12	22	0.038462
12	26	0.055556
12	35	0.100000
12	54	0.050000
12	57	0.071429
12	58	0.076923
12	63	0.083333
12	69	0.100000
12	85	0.062500
12	87	0.125000
12	89	0.125000
12	91	0.090909
12	98	0.111111
12	100	0.142857
12	111	0.142857
12	112	0.125000
12	113	0.125000
12	117	0.100000
12	129	0.111111
12	136	0.125000
12	142	0.111111
12	148	0.142857
12	150	0.142857
13	0	0.017857
13	1	0.033333
13	6	0.035714
13	7	0.038462
13	8	0.017241
13	9	0.021277
13	10	0.022727
13	14	0.022222
13	16	0.030303
13	18	0.031250
13	19	0.029412
13	20	0.043478
13	29	0.050000
13	31	0.083333
13	35	0.100000
13	36	0.062500
13	37	0.071429
13	39	0.055556
13	41	0.038462
13	45	0.055556
13	47	0.083333
13	48	0.071429
13	49	0.050000
13	60	0.058824
13	74	0.100000
13	75	0.090909
13	82	0.142857
13	83	0.090909
13	91	0.090909
13	94	0.090909
13	95	0.090909
13	98	0.111111
13	99	0.083333
13	106	0.111111
13	109	0.111111
13	136	0.125000
