417	12736
0	16	0.007042
0	17	0.006623
0	18	0.008197
0	19	0.009346
0	20	0.010870
0	21	0.007634
0	23	0.013699
0	25	0.018182
0	27	0.020000
0	28	0.020833
0	30	0.033333
0	31	0.037037
0	32	0.010526
0	38	0.013333
0	40	0.010101
0	53	0.019608
0	72	0.023810
0	73	0.018519
0	92	0.032258
0	96	0.040000
0	119	0.030303
0	120	0.037037
0	122	0.034483
0	133	0.041667
0	136	0.037037
0	146	0.033333
0	148	0.032258
0	151	0.038462
0	171	0.038462
0	188	0.043478
0	197	0.045455
0	198	0.037037
0	206	0.052632
0	242	0.043478
0	246	0.058824
0	271	0.050000
0	281	0.047619
0	298	0.055556
0	299	0.055556
0	309	0.052632
0	310	0.052632
0	328	0.050000
0	345	0.058824
0	346	0.062500
0	351	0.062500
0	356	0.058824
0	383	0.058824
1	16	0.007042
1	17	0.006623
1	19	0.009346
1	20	0.010870
1	22	0.008850
1	23	0.013699
1	25	0.018182
1	26	0.015152
1	27	0.020000
1	29	0.032258
1	30	0.033333
1	33	0.011765
1	35	0.015152
1	36	0.009901
1	39	0.015625
1	41	0.013158
1	42	0.010417
1	45	0.013158
1	51	0.016129
1	59	0.033333
1	65	0.024390
1	67	0.025641
1	68	0.027778
1	69	0.019231
1	71	0.020408
1	72	0.023810
1	78	0.030303
1	81	0.029412
1	86	0.027778
1	87	0.032258
1	91	0.032258
1	96	0.040000
1	97	0.027778
1	100	0.032258
1	110	0.028571
1	116	0.019231
1	122	0.034483
1	146	0.033333
1	150	0.043478
1	165	0.041667
1	180	0.031250
1	188	0.043478
1	198	0.037037
1	208	0.038462
1	232	0.041667
1	238	0.045455
1	239	0.045455
1	240	0.047619
1	279	0.050000
1	284	0.055556
1	287	0.052632
1	311	0.062500
1	316	0.052632
1	333	0.058824
1	340	0.052632
1	342	0.055556
1	349	0.062500
1	364	0.058824
1	371	0.055556
1	391	0.058824
1	393	0.058824
1	404	0.062500
2	16	0.007042
2	17	0.006623
2	18	0.008197
2	19	0.009346
2	21	0.007634
2	22	0.008850
2	24	0.013514
2	27	0.020000
2	28	0.020833
2	31	0.037037
2	32	0.010526
2	40	0.010101
2	43	0.013699
2	49	0.016667
2	50	0.012658
2	54	0.017857
2	61	0.033333
2	66	0.025641
2	67	0.025641
2	68	0.027778
2	70	0.021277
2	76	0.020408
2	83	0.018868
2	84	0.024390
2	89	0.023256
2	99	0.026316
2	108	0.050000
2	111	0.020833
2	133	0.041667
2	137	0.033333
2	152	0.038462
2	153	0.040000
2	180	0.031250
2	188	0.043478
2	199	0.041667
2	208	0.038462
2	215	0.043478
2	233	0.055556
2	239	0.045455
2	242	0.043478
2	251	0.055556
2	256	0.043478
2	283	0.052632
2	329	0.050000
2	352	0.055556
2	366	0.055556
2	386	0.062500
2	389	0.062500
2	393	0.058824
3	16	0.007042
3	17	0.006623
3	18	0.008197
3	20	0.010870
3	21	0.007634
3	22	0.008850
3	25	0.018182
3	26	0.015152
3	28	0.020833
3	31	0.037037
3	32	0.010526
3	34	0.009091
3	38	0.013333
3	40	0.010101
3	41	0.013158
3	42	0.010417
3	44	0.017544
3	45	0.013158
3	52	0.017544
3	54	0.017857
3	56	0.018868
3	59	0.033333
3	64	0.031250
3	68	0.027778
3	69	0.019231
3	70	0.021277
3	71	0.020408
3	72	0.023810
3	73	0.018519
3	76	0.020408
3	84	0.024390
3	89	0.023256
3	92	0.032258
3	93	0.035714
3	102	0.027027
3	103	0.024390
3	111	0.020833
3	112	0.025641
3	118	0.023256
3	121	0.041667
3	125	0.052632
3	130	0.033333
3	138	0.045455
3	141	0.022222
3	147	0.040000
3	149	0.050000
3	159	0.043478
3	166	0.041667
3	179	0.045455
3	180	0.031250
3	194	0.043478
3	200	0.037037
3	208	0.038462
3	212	0.035714
3	225	0.043478
3	229	0.050000
3	233	0.055556
3	241	0.050000
3	256	0.043478
3	262	0.045455
3	271	0.050000
3	274	0.045455
3	287	0.052632
3	295	0.052632
3	302	0.050000
3	306	0.058824
3	308	0.062500
3	309	0.052632
3	312	0.050000
3	317	0.062500
3	322	0.050000
3	325	0.058824
3	358	0.066667
3	380	0.062500
3	382	0.055556
3	383	0.058824
3	398	0.062500
3	408	0.062500
3	412	0.062500
4	16	0.007042
4	17	0.006623
4	18	0.008197
4	19	0.009346
4	20	0.010870
4	21	0.007634
4	22	0.008850
4	23	0.013699
4	28	0.020833
4	30	0.033333
4	34	0.009091
4	35	0.015152
4	42	0.010417
4	43	0.013699
4	46	0.018182
4	48	0.016129
4	60	0.025000
4	63	0.047619
4	66	0.025641
4	73	0.018519
4	77	0.021739
4	82	0.019231
4	87	0.032258
4	91	0.032258
4	101	0.024390
4	102	0.027027
4	106	0.022727
4	110	0.028571
4	115	0.029412
4	119	0.030303
4	151	0.038462
4	152	0.038462
4	155	0.038462
4	186	0.047619
4	188	0.043478
4	206	0.052632
4	213	0.032258
4	222	0.052632
4	228	0.050000
4	239	0.045455
4	244	0.047619
4	249	0.047619
4	269	0.055556
4	273	0.052632
4	274	0.045455
4	285	0.058824
4	322	0.050000
4	330	0.058824
4	333	0.058824
4	335	0.058824
4	345	0.058824
4	348	0.062500
4	357	0.062500
4	362	0.062500
4	369	0.052632
4	372	0.062500
4	390	0.062500
4	416	0.062500
5	16	0.007042
5	17	0.006623
5	18	0.008197
5	23	0.013699
5	24	0.013514
5	39	0.015625
5	45	0.013158
5	48	0.016129
5	57	0.032258
5	58	0.021739
5	64	0.031250
5	66	0.025641
5	94	0.038462
5	105	0.031250
5	108	0.050000
5	110	0.028571
5	144	0.032258
5	150	0.043478
5	157	0.040000
5	185	0.038462
5	195	0.041667
5	197	0.045455
5	210	0.045455
5	227	0.040000
5	239	0.045455
5	249	0.047619
5	282	0.058824
5	283	0.052632
5	286	0.058824
5	290	0.058824
5	336	0.058824
5	339	0.052632
5	343	0.058824
5	360	0.058824
5	365	0.058824
5	379	0.066667
5	387	0.055556
5	399	0.062500
5	407	0.062500
5	410	0.062500
5	416	0.062500
6	16	0.007042
6	17	0.006623
6	18	0.008197
6	19	0.009346
6	20	0.010870
6	21	0.007634
6	22	0.008850
6	25	0.018182
6	27	0.020000
6	29	0.032258
6	30	0.033333
6	31	0.037037
6	33	0.011765
6	34	0.009091
6	43	0.013699
6	47	0.014493
6	48	0.016129
6	49	0.016667
6	50	0.012658
6	53	0.019608
6	56	0.018868
6	57	0.032258
6	59	0.033333
6	65	0.024390
6	67	0.025641
6	69	0.019231
6	71	0.020408
6	73	0.018519
6	77	0.021739
6	81	0.029412
6	90	0.029412
6	95	0.045455
6	98	0.023810
6	102	0.027027
6	111	0.020833
6	112	0.025641
6	118	0.023256
6	122	0.034483
6	137	0.033333
6	143	0.038462
6	149	0.050000
6	151	0.038462
6	153	0.040000
6	160	0.030303
6	178	0.027027
6	184	0.043478
6	203	0.033333
6	208	0.038462
6	212	0.035714
6	213	0.032258
6	217	0.038462
6	222	0.052632
6	226	0.043478
6	227	0.040000
6	232	0.041667
6	244	0.047619
6	245	0.052632
6	248	0.062500
6	252	0.045455
6	256	0.043478
6	267	0.047619
6	286	0.058824
6	290	0.058824
6	292	0.050000
6	320	0.047619
6	326	0.045455
6	337	0.058824
6	346	0.062500
6	349	0.062500
6	370	0.062500
6	387	0.055556
6	406	0.062500
6	412	0.062500
7	16	0.007042
7	17	0.006623
7	18	0.008197
7	20	0.010870
7	21	0.007634
7	22	0.008850
7	24	0.013514
7	25	0.018182
7	28	0.020833
7	29	0.032258
7	33	0.011765
7	34	0.009091
7	35	0.015152
7	37	0.014286
7	42	0.010417
7	44	0.017544
7	49	0.016667
7	50	0.012658
7	53	0.019608
7	54	0.017857
7	64	0.031250
7	72	0.023810
7	85	0.030303
7	89	0.023256
7	90	0.029412
7	94	0.038462
7	95	0.045455
7	97	0.027778
7	102	0.027027
7	112	0.025641
7	115	0.029412
7	126	0.045455
7	132	0.020000
7	133	0.041667
7	134	0.047619
7	146	0.033333
7	155	0.038462
7	156	0.038462
7	158	0.055556
7	159	0.043478
7	171	0.038462
7	189	0.043478
7	191	0.058824
7	205	0.041667
7	209	0.033333
7	215	0.043478
7	216	0.047619
7	223	0.052632
7	237	0.041667
7	249	0.047619
7	264	0.050000
7	265	0.040000
7	284	0.055556
7	309	0.052632
7	311	0.062500
7	313	0.055556
7	316	0.052632
7	335	0.058824
7	340	0.052632
7	347	0.062500
7	354	0.050000
7	357	0.062500
7	380	0.062500
7	394	0.058824
8	16	0.007042
8	18	0.008197
8	19	0.009346
8	23	0.013699
8	24	0.013514
8	28	0.020833
8	31	0.037037
8	35	0.015152
8	36	0.009901
8	37	0.014286
8	40	0.010101
8	41	0.013158
8	42	0.010417
8	43	0.013699
8	46	0.018182
8	48	0.016129
8	60	0.025000
8	66	0.025641
8	73	0.018519
8	76	0.020408
8	81	0.029412
8	86	0.027778
8	87	0.032258
8	92	0.032258
8	103	0.024390
8	105	0.031250
8	107	0.029412
8	108	0.050000
8	110	0.028571
8	114	0.027027
8	116	0.019231
8	131	0.032258
8	200	0.037037
8	210	0.045455
8	229	0.050000
8	234	0.052632
8	240	0.047619
8	243	0.043478
8	252	0.045455
