145	1400
0	1	0.071429
0	2	0.058824
0	3	0.066667
0	4	0.071429
0	5	0.030303
0	6	0.040000
0	7	0.027778
0	8	0.035714
0	9	0.034483
0	10	0.020408
0	11	0.037037
0	16	0.142857
0	20	0.055556
0	21	0.142857
0	24	0.111111
0	25	0.055556
0	27	0.076923
0	29	0.083333
0	31	0.111111
0	35	0.125000
0	36	0.100000
0	38	0.125000
0	40	0.111111
0	44	0.076923
0	47	0.071429
0	49	0.142857
0	50	0.090909
0	51	0.076923
0	60	0.111111
0	62	0.200000
0	64	0.200000
0	67	0.166667
0	72	0.125000
0	76	0.111111
0	77	0.125000
0	78	0.166667
0	82	0.100000
0	89	0.125000
0	94	0.142857
0	98	0.200000
0	102	0.166667
0	116	0.125000
0	122	0.200000
0	125	0.166667
0	131	0.200000
0	142	0.200000
1	0	0.021739
1	6	0.040000
1	10	0.020408
1	13	0.058824
1	17	0.055556
1	20	0.055556
1	26	0.071429
1	27	0.076923
1	50	0.090909
1	56	0.111111
1	79	0.200000
1	85	0.125000
1	106	0.111111
1	124	0.166667
2	0	0.021739
2	7	0.027778
2	8	0.035714
2	13	0.058824
2	15	0.083333
2	17	0.055556
2	21	0.142857
2	26	0.071429
2	32	0.111111
2	36	0.100000
2	44	0.076923
2	48	0.125000
2	56	0.111111
2	59	0.125000
2	67	0.166667
2	86	0.111111
2	132	0.166667
3	0	0.021739
3	6	0.040000
3	7	0.027778
3	9	0.034483
3	13	0.058824
3	22	0.090909
3	27	0.076923
3	40	0.111111
3	41	0.083333
3	58	0.111111
3	85	0.125000
3	90	0.200000
3	115	0.166667
3	120	0.200000
3	128	0.142857
4	0	0.021739
4	6	0.040000
4	12	0.040000
4	17	0.055556
4	22	0.090909
4	29	0.083333
4	34	0.100000
4	36	0.100000
4	37	0.125000
4	45	0.166667
4	71	0.166667
4	76	0.111111
4	87	0.100000
4	127	0.200000
5	0	0.021739
5	6	0.040000
5	7	0.027778
5	8	0.035714
5	9	0.034483
5	11	0.037037
5	12	0.040000
5	14	0.062500
5	17	0.055556
5	18	0.142857
5	22	0.090909
5	26	0.071429
5	29	0.083333
5	30	0.083333
5	32	0.111111
5	38	0.125000
5	42	0.100000
5	43	0.142857
5	48	0.125000
5	55	0.111111
5	57	0.166667
5	70	0.090909
5	77	0.125000
5	78	0.166667
5	88	0.166667
5	92	0.166667
5	96	0.142857
5	103	0.200000
5	110	0.200000
5	120	0.200000
5	123	0.200000
5	127	0.200000
5	141	0.200000
6	0	0.021739
6	1	0.071429
6	3	0.066667
6	4	0.071429
6	5	0.030303
6	7	0.027778
6	8	0.035714
6	9	0.034483
6	10	0.020408
6	18	0.142857
6	20	0.055556
6	25	0.055556
6	27	0.076923
6	28	0.055556
6	37	0.125000
6	38	0.125000
6	43	0.142857
6	44	0.076923
6	65	0.142857
6	66	0.166667
6	86	0.111111
6	87	0.100000
6	104	0.200000
6	137	0.200000
6	138	0.200000
7	0	0.021739
7	2	0.058824
7	3	0.066667
7	5	0.030303
7	6	0.040000
7	8	0.035714
7	9	0.034483
7	10	0.020408
7	11	0.037037
7	13	0.058824
7	14	0.062500
7	16	0.142857
7	18	0.142857
7	19	0.125000
7	31	0.111111
7	32	0.111111
7	33	0.083333
7	34	0.100000
7	36	0.100000
7	37	0.125000
7	41	0.083333
7	45	0.166667
7	55	0.111111
7	61	0.125000
7	63	0.111111
7	67	0.166667
7	68	0.125000
7	72	0.125000
7	76	0.111111
7	78	0.166667
7	84	0.200000
7	94	0.142857
7	123	0.200000
