179	2398
0	7	0.023810
0	13	0.045455
0	23	0.055556
0	69	0.083333
0	100	0.090909
0	117	0.125000
1	7	0.023810
1	8	0.016667
1	9	0.021277
1	10	0.028571
1	11	0.029412
1	12	0.038462
1	14	0.033333
1	17	0.031250
1	18	0.038462
1	19	0.040000
1	22	0.041667
1	26	0.083333
1	28	0.076923
1	33	0.062500
1	35	0.050000
1	36	0.050000
1	37	0.090909
1	38	0.055556
1	46	0.076923
1	48	0.100000
1	49	0.071429
1	59	0.100000
1	62	0.142857
1	63	0.071429
1	66	0.090909
1	69	0.083333
1	70	0.111111
1	72	0.083333
1	79	0.083333
1	80	0.125000
1	86	0.125000
1	90	0.111111
1	93	0.111111
1	102	0.142857
1	104	0.090909
1	110	0.076923
1	113	0.100000
1	119	0.083333
1	123	0.125000
1	129	0.142857
1	135	0.111111
1	139	0.142857
1	145	0.090909
1	151	0.111111
1	168	0.125000
2	7	0.023810
2	8	0.016667
2	9	0.021277
2	11	0.029412
2	17	0.031250
2	20	0.050000
2	22	0.041667
2	24	0.071429
2	25	0.055556
2	27	0.090909
2	30	0.045455
2	34	0.083333
2	37	0.090909
2	39	0.083333
2	43	0.033333
2	57	0.090909
2	58	0.111111
2	60	0.111111
2	66	0.090909
2	70	0.111111
2	87	0.083333
2	88	0.125000
2	97	0.083333
2	109	0.125000
2	114	0.111111
2	125	0.111111
2	130	0.142857
2	135	0.111111
2	140	0.142857
2	166	0.142857
2	167	0.142857
2	172	0.142857
2	174	0.142857
3	7	0.023810
3	8	0.016667
3	9	0.021277
3	10	0.028571
3	12	0.038462
3	13	0.045455
3	14	0.033333
3	15	0.033333
3	16	0.033333
3	17	0.031250
3	18	0.038462
3	19	0.040000
3	21	0.037037
3	22	0.041667
3	23	0.055556
3	25	0.055556
3	27	0.090909
3	28	0.076923
3	29	0.100000
3	30	0.045455
3	37	0.090909
3	38	0.055556
3	39	0.083333
3	40	0.071429
3	44	0.047619
3	46	0.076923
3	51	0.066667
3	52	0.083333
3	56	0.066667
3	59	0.100000
3	63	0.071429
3	76	0.090909
3	83	0.125000
3	84	0.083333
3	89	0.076923
3	90	0.111111
3	91	0.100000
3	92	0.111111
3	101	0.090909
3	102	0.142857
3	108	0.142857
3	122	0.142857
3	124	0.111111
3	130	0.142857
3	140	0.142857
3	145	0.090909
3	154	0.142857
3	159	0.142857
3	161	0.142857
3	167	0.142857
3	177	0.142857
4	7	0.023810
4	8	0.016667
4	9	0.021277
4	11	0.029412
4	12	0.038462
4	13	0.045455
4	16	0.033333
4	18	0.038462
4	20	0.050000
4	23	0.055556
4	25	0.055556
