182	2436
0	7	0.015152
0	8	0.021739
0	9	0.021739
0	10	0.024390
0	11	0.038462
0	16	0.030303
0	17	0.030303
0	20	0.037037
0	22	0.029412
0	24	0.043478
0	33	0.033333
0	41	0.043478
0	42	0.062500
0	43	0.058824
0	45	0.076923
0	48	0.047619
0	50	0.071429
0	53	0.125000
0	60	0.100000
0	75	0.083333
0	99	0.166667
0	107	0.083333
0	130	0.125000
0	162	0.142857
0	164	0.142857
0	176	0.142857
0	180	0.142857
1	7	0.015152
1	8	0.021739
1	9	0.021739
1	10	0.024390
1	14	0.027778
1	20	0.037037
1	26	0.066667
1	28	0.052632
1	35	0.050000
1	38	0.062500
1	43	0.058824
1	45	0.076923
1	46	0.062500
1	47	0.066667
1	50	0.071429
1	57	0.100000
1	66	0.111111
1	71	0.111111
1	74	0.142857
1	79	0.090909
1	85	0.083333
1	86	0.076923
1	89	0.100000
1	93	0.111111
1	104	0.100000
1	116	0.125000
1	119	0.090909
1	120	0.111111
1	126	0.142857
1	146	0.142857
1	152	0.125000
1	155	0.125000
1	160	0.142857
1	177	0.142857
2	7	0.015152
2	8	0.021739
2	10	0.024390
2	11	0.038462
2	12	0.033333
2	13	0.022727
2	17	0.030303
2	19	0.040000
2	20	0.037037
2	24	0.043478
2	25	0.052632
2	27	0.125000
2	30	0.111111
2	31	0.076923
2	34	0.043478
2	38	0.062500
2	39	0.090909
2	44	0.076923
2	48	0.047619
2	53	0.125000
2	56	0.090909
2	58	0.125000
2	65	0.076923
2	75	0.083333
2	76	0.058824
2	78	0.076923
2	81	0.090909
2	82	0.058824
2	91	0.142857
2	104	0.100000
2	105	0.083333
2	110	0.125000
2	111	0.090909
2	114	0.125000
2	129	0.111111
2	130	0.125000
2	140	0.111111
2	143	0.142857
2	145	0.111111
2	151	0.125000
2	153	0.142857
2	161	0.142857
2	163	0.125000
2	171	0.125000
2	181	0.142857
3	7	0.015152
3	8	0.021739
3	9	0.021739
3	11	0.038462
3	13	0.022727
3	14	0.027778
3	15	0.050000
3	30	0.111111
3	35	0.050000
3	45	0.076923
3	46	0.062500
3	53	0.125000
3	62	0.100000
3	76	0.058824
3	88	0.071429
3	111	0.090909
3	117	0.090909
3	138	0.142857
3	144	0.125000
3	179	0.142857
4	7	0.015152
4	9	0.021739
4	11	0.038462
4	13	0.022727
4	14	0.027778
4	15	0.050000
4	17	0.030303
4	18	0.038462
4	22	0.029412
4	27	0.125000
4	29	0.090909
4	34	0.043478
4	38	0.062500
4	39	0.090909
4	44	0.076923
4	48	0.047619
4	52	0.055556
4	72	0.071429
4	87	0.111111
4	92	0.090909
4	97	0.083333
4	125	0.142857
4	134	0.142857
4	137	0.142857
4	150	0.142857
5	7	0.015152
5	8	0.021739
5	9	0.021739
5	10	0.024390
5	11	0.038462
5	12	0.033333
5	15	0.050000
5	17	0.030303
5	21	0.043478
5	23	0.050000
5	24	0.043478
5	29	0.090909
5	36	0.071429
5	41	0.043478
5	42	0.062500
5	51	0.125000
5	57	0.100000
5	59	0.100000
5	67	0.071429
5	69	0.100000
5	70	0.100000
5	73	0.083333
5	81	0.090909
5	90	0.090909
5	120	0.111111
5	125	0.142857
5	129	0.111111
5	142	0.125000
5	145	0.111111
5	155	0.125000
5	174	0.142857
6	7	0.015152
6	8	0.021739
6	9	0.021739
6	12	0.033333
6	18	0.038462
6	22	0.029412
6	24	0.043478
6	30	0.111111
6	34	0.043478
6	38	0.062500
6	41	0.043478
6	70	0.100000
6	83	0.100000
6	95	0.142857
6	122	0.111111
6	130	0.125000
6	148	0.100000
6	174	0.142857
7	0	0.037037
7	1	0.029412
7	2	0.022222
7	3	0.050000
7	4	0.040000
7	5	0.032258
7	6	0.055556
7	8	0.021739
7	10	0.024390
7	11	0.038462
7	12	0.033333
7	13	0.022727
7	15	0.050000
7	16	0.030303
7	17	0.030303
7	18	0.038462
7	19	0.040000
7	20	0.037037
7	22	0.029412
7	28	0.052632
7	31	0.076923
7	32	0.050000
7	36	0.071429
7	39	0.090909
7	40	0.083333
7	43	0.058824
7	44	0.076923
7	45	0.076923
7	46	0.062500
7	49	0.071429
7	52	0.055556
7	55	0.100000
7	56	0.090909
7	62	0.100000
7	63	0.111111
7	65	0.076923
7	67	0.071429
7	68	0.066667
7	69	0.100000
7	72	0.071429
7	74	0.142857
7	76	0.058824
7	79	0.090909
7	81	0.090909
7	83	0.100000
7	85	0.083333
7	87	0.111111
7	100	0.111111
7	102	0.083333
7	106	0.076923
7	110	0.125000
7	111	0.090909
7	116	0.125000
7	121	0.111111
7	123	0.111111
7	127	0.142857
7	128	0.142857
7	148	0.100000
7	154	0.142857
7	156	0.142857
7	160	0.142857
7	164	0.142857
7	168	0.142857
7	174	0.142857
7	178	0.142857
7	180	0.142857
8	0	0.037037
8	1	0.029412
8	2	0.022222
8	3	0.050000
8	5	0.032258
8	6	0.055556
8	7	0.015152
8	9	0.021739
8	10	0.024390
8	12	0.033333
8	14	0.027778
8	16	0.030303
8	17	0.030303
8	18	0.038462
8	19	0.040000
8	21	0.043478
8	23	0.050000
8	24	0.043478
8	25	0.052632
8	31	0.076923
8	32	0.050000
8	47	0.066667
8	53	0.125000
8	55	0.100000
8	60	0.100000
8	61	0.111111
8	62	0.100000
8	65	0.076923
8	71	0.111111
8	77	0.058824
8	83	0.100000
8	86	0.076923
8	105	0.083333
8	108	0.090909
8	119	0.090909
8	128	0.142857
8	135	0.125000
8	137	0.142857
8	146	0.142857
8	149	0.111111
8	151	0.125000
8	155	0.125000
8	160	0.142857
8	171	0.125000
8	174	0.142857
8	176	0.142857
9	0	0.037037
9	1	0.029412
9	3	0.050000
9	4	0.040000
9	5	0.032258
9	6	0.055556
9	8	0.021739
9	10	0.024390
9	11	0.038462
9	13	0.022727
9	16	0.030303
9	18	0.038462
9	19	0.040000
9	27	0.125000
9	30	0.111111
9	33	0.033333
9	36	0.071429
9	42	0.062500
9	43	0.058824
9	47	0.066667
9	49	0.071429
9	50	0.071429
9	52	0.055556
9	58	0.125000
9	59	0.100000
9	64	0.062500
9	66	0.111111
9	76	0.058824
9	83	0.100000
9	91	0.142857
9	93	0.111111
9	96	0.100000
9	100	0.111111
9	103	0.090909
9	104	0.100000
9	110	0.125000
9	113	0.111111
9	118	0.125000
9	120	0.111111
9	132	0.090909
9	133	0.142857
9	147	0.111111
9	150	0.142857
9	154	0.142857
9	162	0.142857
9	172	0.142857
10	0	0.037037
10	1	0.029412
10	2	0.022222
10	5	0.032258
10	7	0.015152
10	8	0.021739
10	9	0.021739
10	12	0.033333
10	13	0.022727
10	14	0.027778
10	15	0.050000
10	16	0.030303
10	21	0.043478
10	23	0.050000
10	25	0.052632
10	26	0.066667
10	27	0.125000
10	29	0.090909
10	35	0.050000
10	45	0.076923
10	47	0.066667
10	51	0.125000
10	53	0.125000
10	69	0.100000
10	74	0.142857
10	80	0.142857
10	84	0.083333
10	95	0.142857
10	101	0.100000
10	107	0.083333
10	110	0.125000
10	122	0.111111
10	126	0.142857
10	134	0.142857
10	135	0.125000
10	142	0.125000
10	148	0.100000
10	156	0.142857
10	160	0.142857
10	164	0.142857
10	171	0.125000
11	0	0.037037
11	2	0.022222
11	3	0.050000
11	4	0.040000
11	5	0.032258
11	7	0.015152
11	9	0.021739
11	12	0.033333
11	14	0.027778
11	15	0.050000
11	17	0.030303
11	19	0.040000
11	26	0.066667
11	27	0.125000
11	36	0.071429
