393	11246
0	15	0.007246
0	16	0.006289
0	17	0.007042
0	20	0.008333
0	25	0.014925
0	27	0.014706
0	29	0.021277
0	31	0.041667
0	32	0.010753
0	34	0.013158
0	40	0.018182
0	50	0.016393
0	56	0.037037
0	57	0.027027
0	61	0.038462
0	68	0.020000
0	72	0.020000
0	74	0.026316
0	79	0.027027
0	81	0.041667
0	89	0.040000
0	94	0.045455
0	95	0.041667
0	97	0.024390
0	104	0.028571
0	110	0.027027
0	124	0.052632
0	139	0.040000
0	145	0.041667
0	155	0.047619
0	177	0.037037
0	179	0.047619
0	183	0.045455
0	199	0.038462
0	201	0.043478
0	208	0.043478
0	214	0.058824
0	220	0.058824
0	226	0.041667
0	228	0.058824
0	232	0.052632
0	238	0.047619
0	254	0.062500
0	261	0.050000
0	273	0.050000
0	292	0.058824
0	297	0.055556
0	301	0.062500
0	326	0.066667
0	339	0.058824
0	374	0.066667
0	376	0.066667
0	386	0.066667
1	15	0.007246
1	16	0.006289
1	17	0.007042
1	18	0.008065
1	19	0.009259
1	25	0.014925
1	26	0.015152
1	28	0.020833
1	50	0.016393
1	54	0.017857
1	55	0.021739
1	58	0.031250
1	59	0.025000
1	60	0.034483
1	63	0.047619
1	64	0.016949
1	81	0.041667
1	87	0.038462
1	89	0.040000
1	90	0.022222
1	92	0.038462
1	101	0.033333
1	104	0.028571
1	106	0.026316
1	108	0.034483
1	114	0.034483
1	115	0.038462
1	116	0.040000
1	139	0.040000
1	143	0.041667
1	145	0.041667
1	161	0.035714
1	177	0.037037
1	182	0.052632
1	183	0.045455
1	200	0.045455
1	213	0.052632
1	236	0.050000
1	240	0.035714
1	251	0.058824
1	253	0.055556
1	259	0.055556
1	260	0.058824
1	261	0.050000
1	267	0.055556
1	271	0.055556
1	274	0.052632
1	283	0.062500
1	286	0.055556
1	295	0.062500
1	322	0.055556
1	328	0.058824
1	330	0.062500
1	343	0.062500
1	347	0.062500
1	352	0.062500
1	354	0.062500
1	360	0.066667
1	371	0.066667
1	383	0.062500
1	388	0.066667
2	15	0.007246
2	16	0.006289
2	17	0.007042
2	18	0.008065
2	21	0.012658
2	24	0.014493
2	25	0.014925
2	29	0.021277
2	36	0.013699
2	43	0.028571
2	60	0.034483
2	64	0.016949
2	71	0.029412
2	82	0.023810
2	89	0.040000
2	92	0.038462
2	94	0.045455
2	102	0.038462
2	103	0.026316
2	107	0.040000
2	109	0.024390
2	123	0.047619
2	129	0.034483
2	130	0.032258
2	176	0.035714
2	177	0.037037
2	195	0.050000
2	213	0.052632
2	215	0.043478
2	240	0.035714
2	244	0.045455
2	245	0.055556
2	258	0.052632
2	276	0.066667
2	279	0.058824
2	340	0.066667
2	348	0.062500
2	387	0.066667
3	15	0.007246
3	16	0.006289
3	17	0.007042
3	18	0.008065
3	19	0.009259
3	20	0.008333
3	24	0.014493
3	26	0.015152
3	29	0.021277
3	31	0.041667
3	35	0.020000
3	37	0.015385
3	41	0.019608
3	42	0.016393
3	45	0.014493
3	46	0.014925
3	52	0.019231
3	53	0.024390
3	59	0.025000
3	61	0.038462
3	62	0.040000
3	64	0.016949
3	65	0.024390
3	70	0.020000
3	76	0.021739
3	80	0.032258
3	87	0.038462
3	88	0.033333
3	89	0.040000
3	94	0.045455
3	97	0.024390
3	98	0.022222
3	101	0.033333
3	115	0.038462
3	119	0.038462
3	131	0.026316
3	139	0.040000
3	159	0.055556
3	163	0.045455
3	170	0.038462
3	171	0.040000
3	175	0.052632
3	178	0.058824
3	193	0.047619
3	194	0.052632
3	212	0.062500
3	237	0.050000
3	268	0.047619
3	277	0.052632
3	288	0.045455
3	294	0.055556
3	302	0.055556
3	314	0.066667
3	318	0.058824
3	320	0.050000
3	324	0.058824
3	330	0.062500
3	344	0.062500
3	358	0.066667
3	371	0.066667
4	15	0.007246
4	17	0.007042
