109	840
0	1	0.045455
0	2	0.125000
0	3	0.052632
0	4	0.076923
0	5	0.035714
0	6	0.031250
0	9	0.062500
0	12	0.083333
0	15	0.037037
0	18	0.166667
0	28	0.166667
0	38	0.166667
0	41	0.200000
0	42	0.200000
0	52	0.166667
0	56	0.200000
0	59	0.166667
0	64	0.142857
0	65	0.166667
0	73	0.166667
0	86	0.200000
0	95	0.250000
0	97	0.250000
0	102	0.250000
1	0	0.041667
1	5	0.035714
1	6	0.031250
1	7	0.071429
1	8	0.083333
1	10	0.035714
1	11	0.111111
1	15	0.037037
1	17	0.055556
1	18	0.166667
1	33	0.125000
1	39	0.100000
1	44	0.250000
1	46	0.250000
1	47	0.200000
1	49	0.200000
1	55	0.142857
1	63	0.250000
1	75	0.250000
1	78	0.250000
1	98	0.250000
1	103	0.250000
2	0	0.041667
2	5	0.035714
2	9	0.062500
2	20	0.166667
2	22	0.111111
2	26	0.090909
2	52	0.166667
2	99	0.250000
3	0	0.041667
3	10	0.035714
3	13	0.076923
3	14	0.090909
3	15	0.037037
3	20	0.166667
3	21	0.125000
3	27	0.142857
3	29	0.166667
3	31	0.111111
3	32	0.083333
3	34	0.142857
3	40	0.250000
3	48	0.200000
3	54	0.142857
3	59	0.166667
3	79	0.166667
3	84	0.200000
3	99	0.250000
4	0	0.041667
4	5	0.035714
4	6	0.031250
4	7	0.071429
4	14	0.090909
4	16	0.055556
4	19	0.090909
4	23	0.090909
4	49	0.200000
4	53	0.200000
4	54	0.142857
4	62	0.250000
4	79	0.166667
5	0	0.041667
5	1	0.045455
5	2	0.125000
5	4	0.076923
5	6	0.031250
5	7	0.071429
5	8	0.083333
5	11	0.111111
5	12	0.083333
5	17	0.055556
5	25	0.125000
5	35	0.100000
5	36	0.142857
5	38	0.166667
5	42	0.200000
5	46	0.250000
5	55	0.142857
5	56	0.200000
5	61	0.250000
5	66	0.200000
5	74	0.200000
5	75	0.250000
5	77	0.250000
5	79	0.166667
5	87	0.250000
5	91	0.200000
5	105	0.250000
5	107	0.250000
6	0	0.041667
6	1	0.045455
6	4	0.076923
6	5	0.035714
6	7	0.071429
6	8	0.083333
6	9	0.062500
6	10	0.035714
6	11	0.111111
6	22	0.111111
6	26	0.090909
6	27	0.142857
6	28	0.166667
6	29	0.166667
6	31	0.111111
6	33	0.125000
6	36	0.142857
6	45	0.250000
6	48	0.200000
6	50	0.111111
6	51	0.166667
6	52	0.166667
6	61	0.250000
6	65	0.166667
6	71	0.250000
6	73	0.166667
6	75	0.250000
6	88	0.250000
6	92	0.250000
6	95	0.250000
6	103	0.250000
6	106	0.250000
7	1	0.045455
7	4	0.076923
7	5	0.035714
7	6	0.031250
7	8	0.083333
7	10	0.035714
7	13	0.076923
7	19	0.090909
7	23	0.090909
7	39	0.100000
7	42	0.200000
7	73	0.166667
7	77	0.250000
7	101	0.250000
8	1	0.045455
8	5	0.035714
8	6	0.031250
8	7	0.071429
8	9	0.062500
8	16	0.055556
8	18	0.166667
8	20	0.166667
8	21	0.125000
8	26	0.090909
8	94	0.200000
8	96	0.200000
9	0	0.041667
9	2	0.125000
9	6	0.031250
9	8	0.083333
9	12	0.083333
9	13	0.076923
9	14	0.090909
9	22	0.111111
9	32	0.083333
9	46	0.250000
9	50	0.111111
9	51	0.166667
9	80	0.250000
9	85	0.250000
9	86	0.200000
9	97	0.250000
10	1	0.045455
10	3	0.052632
10	6	0.031250
10	7	0.071429
10	11	0.111111
10	12	0.083333
10	13	0.076923
10	14	0.090909
10	15	0.037037
10	19	0.090909
10	24	0.142857
10	28	0.166667
10	31	0.111111
10	32	0.083333
10	40	0.250000
10	41	0.200000
10	51	0.166667
10	53	0.200000
10	54	0.142857
10	57	0.200000
10	61	0.250000
10	63	0.250000
10	76	0.166667
10	87	0.250000
10	90	0.250000
10	93	0.200000
10	97	0.250000
10	98	0.250000
11	1	0.045455
11	5	0.035714
11	6	0.031250
11	10	0.035714
11	23	0.090909
11	37	0.142857
11	69	0.142857
11	82	0.250000
11	104	0.250000
12	0	0.041667
12	5	0.035714
12	9	0.062500
12	10	0.035714
12	24	0.142857
12	25	0.125000
12	51	0.166667
12	60	0.125000
12	89	0.200000
12	92	0.250000
12	98	0.250000
12	108	0.250000
13	3	0.052632
13	7	0.071429
13	9	0.062500
13	10	0.035714
13	16	0.055556
13	22	0.111111
13	30	0.166667
13	31	0.111111
13	45	0.250000
13	57	0.200000
13	60	0.125000
13	67	0.166667
13	93	0.200000
14	3	0.052632
14	4	0.076923
14	9	0.062500
14	10	0.035714
14	17	0.055556
14	34	0.142857
14	37	0.142857
14	39	0.100000
14	81	0.250000
14	89	0.200000
14	94	0.200000
15	0	0.041667
15	1	0.045455
15	3	0.052632
15	10	0.035714
15	16	0.055556
15	19	0.090909
15	21	0.125000
15	24	0.142857
15	25	0.125000
15	27	0.142857
15	32	0.083333
15	35	0.100000
15	36	0.142857
15	41	0.200000
15	43	0.125000
15	60	0.125000
15	62	0.250000
15	63	0.250000
15	65	0.166667
15	78	0.250000
15	80	0.250000
15	81	0.250000
15	83	0.250000
15	84	0.200000
15	88	0.250000
15	90	0.250000
15	91	0.200000
16	4	0.076923
16	8	0.083333
16	13	0.076923
16	15	0.037037
16	17	0.055556
16	21	0.125000
16	23	0.090909
16	30	0.166667
16	33	0.125000
16	35	0.100000
16	44	0.250000
16	45	0.250000
16	50	0.111111
16	64	0.142857
16	67	0.166667
16	71	0.250000
16	74	0.200000
16	108	0.250000
17	1	0.045455
17	5	0.035714
17	14	0.090909
17	16	0.055556
17	18	0.166667
17	28	0.166667
17	30	0.166667
17	33	0.125000
17	42	0.200000
17	48	0.200000
17	49	0.200000
17	56	0.200000
17	60	0.125000
17	71	0.250000
17	81	0.250000
17	82	0.250000
17	86	0.200000
17	101	0.250000
18	0	0.041667
18	1	0.045455
18	8	0.083333
18	17	0.055556
18	20	0.166667
18	105	0.250000
19	4	0.076923
19	7	0.071429
19	10	0.035714
19	15	0.037037
19	27	0.142857
19	29	0.166667
19	37	0.142857
19	53	0.200000
19	58	0.200000
19	68	0.250000
19	73	0.166667
20	2	0.125000
20	3	0.052632
20	8	0.083333
20	18	0.166667
20	54	0.142857
20	83	0.250000
21	3	0.052632
21	8	0.083333
21	15	0.037037
21	16	0.055556
21	44	0.250000
21	64	0.142857
21	106	0.250000
21	108	0.250000
22	2	0.125000
22	6	0.031250
22	9	0.062500
22	13	0.076923
22	25	0.125000
22	38	0.166667
22	40	0.250000
22	90	0.250000
22	105	0.250000
23	4	0.076923
23	7	0.071429
23	11	0.111111
23	16	0.055556
23	24	0.142857
23	26	0.090909
23	56	0.200000
23	59	0.166667
23	74	0.200000
23	87	0.250000
23	103	0.250000
24	10	0.035714
24	12	0.083333
24	15	0.037037
24	23	0.090909
24	29	0.166667
24	40	0.250000
24	69	0.142857
25	5	0.035714
25	12	0.083333
25	15	0.037037
25	22	0.111111
25	30	0.166667
25	36	0.142857
25	46	0.250000
25	81	0.250000
26	2	0.125000
26	6	0.031250
26	8	0.083333
26	23	0.090909
26	34	0.142857
26	38	0.166667
26	41	0.200000
26	71	0.250000
26	84	0.200000
26	87	0.250000
26	106	0.250000
27	3	0.052632
27	6	0.031250
27	15	0.037037
27	19	0.090909
27	37	0.142857
27	57	0.200000
27	64	0.142857
28	0	0.041667
28	6	0.031250
28	10	0.035714
28	17	0.055556
28	43	0.125000
28	101	0.250000
29	3	0.052632
29	6	0.031250
29	19	0.090909
29	24	0.142857
29	66	0.200000
29	67	0.166667
30	13	0.076923
30	16	0.055556
30	17	0.055556
30	25	0.125000
30	55	0.142857
30	95	0.250000
31	3	0.052632
31	6	0.031250
31	10	0.035714
31	13	0.076923
31	45	0.250000
31	50	0.111111
31	55	0.142857
31	65	0.166667
31	69	0.142857
32	3	0.052632
32	9	0.062500
32	10	0.035714
32	15	0.037037
32	34	0.142857
32	39	0.100000
32	47	0.200000
32	53	0.200000
32	72	0.250000
32	79	0.166667
32	85	0.250000
32	105	0.250000
33	1	0.045455
33	6	0.031250
33	16	0.055556
33	17	0.055556
33	47	0.200000
33	49	0.200000
33	74	0.200000
33	82	0.250000
34	3	0.052632
34	14	0.090909
34	26	0.090909
34	32	0.083333
34	35	0.100000
34	58	0.200000
34	100	0.250000
35	5	0.035714
35	15	0.037037
35	16	0.055556
35	34	0.142857
35	43	0.125000
35	44	0.250000
35	72	0.250000
35	76	0.166667
35	82	0.250000
35	96	0.200000
36	5	0.035714
36	6	0.031250
36	15	0.037037
36	25	0.125000
36	58	0.200000
36	62	0.250000
36	84	0.200000
37	11	0.111111
37	14	0.090909
37	19	0.090909
37	27	0.142857
37	68	0.250000
37	85	0.250000
37	100	0.250000
38	0	0.041667
38	5	0.035714
38	22	0.111111
38	26	0.090909
38	72	0.250000
38	92	0.250000
39	1	0.045455
39	7	0.071429
39	14	0.090909
39	32	0.083333
39	43	0.125000
39	47	0.200000
39	59	0.166667
39	61	0.250000
39	89	0.200000
39	106	0.250000
40	3	0.052632
40	10	0.035714
40	22	0.111111
40	24	0.142857
41	0	0.041667
41	10	0.035714
41	15	0.037037
41	26	0.090909
41	80	0.250000
42	0	0.041667
42	5	0.035714
42	7	0.071429
42	17	0.055556
42	52	0.166667
43	15	0.037037
43	28	0.166667
43	35	0.100000
43	39	0.100000
43	48	0.200000
43	57	0.200000
43	70	0.142857
43	100	0.250000
44	1	0.045455
44	16	0.055556
44	21	0.125000
44	35	0.100000
45	6	0.031250
45	13	0.076923
45	16	0.055556
45	31	0.111111
46	1	0.045455
46	5	0.035714
46	9	0.062500
46	25	0.125000
47	1	0.045455
47	32	0.083333
47	33	0.125000
47	39	0.100000
47	58	0.200000
48	3	0.052632
48	6	0.031250
48	17	0.055556
48	43	0.125000
48	78	0.250000
49	1	0.045455
49	4	0.076923
49	17	0.055556
49	33	0.125000
49	66	0.200000
50	6	0.031250
50	9	0.062500
50	16	0.055556
50	31	0.111111
50	75	0.250000
50	83	0.250000
50	91	0.200000
50	96	0.200000
50	103	0.250000
51	6	0.031250
51	9	0.062500
51	10	0.035714
51	12	0.083333
51	66	0.200000
51	77	0.250000
52	0	0.041667
52	2	0.125000
52	6	0.031250
52	42	0.200000
52	76	0.166667
52	77	0.250000
53	4	0.076923
53	10	0.035714
53	19	0.090909
53	32	0.083333
53	102	0.250000
54	3	0.052632
54	4	0.076923
54	10	0.035714
54	20	0.166667
54	70	0.142857
54	92	0.250000
54	95	0.250000
55	1	0.045455
55	5	0.035714
55	30	0.166667
55	31	0.111111
55	67	0.166667
55	68	0.250000
55	108	0.250000
56	0	0.041667
56	5	0.035714
56	17	0.055556
56	23	0.090909
56	70	0.142857
57	10	0.035714
57	13	0.076923
57	27	0.142857
57	43	0.125000
57	88	0.250000
58	19	0.090909
58	34	0.142857
58	36	0.142857
58	47	0.200000
58	70	0.142857
59	0	0.041667
59	3	0.052632
59	23	0.090909
59	39	0.100000
59	69	0.142857
59	83	0.250000
60	12	0.083333
60	13	0.076923
60	15	0.037037
60	17	0.055556
60	62	0.250000
60	63	0.250000
60	94	0.200000
60	97	0.250000
61	5	0.035714
61	6	0.031250
61	10	0.035714
61	39	0.100000
62	4	0.076923
62	15	0.037037
62	36	0.142857
62	60	0.125000
63	1	0.045455
63	10	0.035714
63	15	0.037037
63	60	0.125000
64	0	0.041667
64	16	0.055556
64	21	0.125000
64	27	0.142857
64	76	0.166667
64	86	0.200000
64	96	0.200000
65	0	0.041667
65	6	0.031250
65	15	0.037037
65	31	0.111111
65	78	0.250000
65	101	0.250000
66	5	0.035714
66	29	0.166667
66	49	0.200000
66	51	0.166667
66	72	0.250000
67	13	0.076923
67	16	0.055556
67	29	0.166667
67	55	0.142857
67	68	0.250000
67	88	0.250000
68	19	0.090909
68	37	0.142857
68	55	0.142857
68	67	0.166667
69	11	0.111111
69	24	0.142857
69	31	0.111111
69	59	0.166667
69	91	0.200000
69	98	0.250000
69	104	0.250000
70	43	0.125000
70	54	0.142857
70	56	0.200000
70	58	0.200000
70	85	0.250000
70	102	0.250000
70	107	0.250000
71	6	0.031250
71	16	0.055556
71	17	0.055556
71	26	0.090909
72	32	0.083333
72	35	0.100000
72	38	0.166667
72	66	0.200000
73	0	0.041667
73	6	0.031250
73	7	0.071429
73	19	0.090909
73	89	0.200000
73	104	0.250000
74	5	0.035714
74	16	0.055556
74	23	0.090909
74	33	0.125000
74	94	0.200000
75	1	0.045455
75	5	0.035714
75	6	0.031250
75	50	0.111111
76	10	0.035714
76	35	0.100000
76	52	0.166667
76	64	0.142857
76	80	0.250000
76	107	0.250000
77	5	0.035714
77	7	0.071429
77	51	0.166667
77	52	0.166667
78	1	0.045455
78	15	0.037037
78	48	0.200000
78	65	0.166667
79	3	0.052632
79	4	0.076923
79	5	0.035714
79	32	0.083333
79	90	0.250000
79	102	0.250000
80	9	0.062500
80	15	0.037037
80	41	0.200000
80	76	0.166667
81	14	0.090909
