137	1320
0	1	0.040000
0	2	0.047619
0	3	0.062500
0	4	0.034483
0	5	0.083333
0	6	0.047619
0	7	0.038462
0	9	0.034483
0	10	0.052632
0	12	0.050000
0	14	0.083333
0	27	0.083333
0	31	0.111111
0	35	0.100000
0	39	0.090909
0	67	0.200000
0	73	0.083333
0	76	0.200000
0	79	0.125000
0	81	0.125000
0	90	0.166667
0	91	0.125000
0	113	0.200000
0	118	0.142857
0	121	0.166667
1	0	0.040000
1	6	0.047619
1	7	0.038462
1	8	0.023256
1	9	0.034483
1	14	0.083333
1	15	0.034483
1	16	0.066667
1	17	0.090909
1	18	0.076923
1	19	0.090909
1	20	0.055556
1	24	0.100000
1	29	0.100000
1	32	0.100000
1	34	0.100000
1	51	0.111111
1	59	0.083333
1	60	0.166667
1	87	0.166667
1	109	0.166667
1	111	0.200000
1	125	0.200000
1	130	0.200000
1	132	0.200000
2	0	0.040000
2	6	0.047619
2	7	0.038462
2	8	0.023256
2	11	0.032258
2	26	0.100000
2	27	0.083333
2	28	0.071429
2	41	0.076923
2	42	0.166667
2	44	0.125000
2	48	0.071429
2	52	0.111111
2	55	0.142857
2	57	0.166667
2	58	0.111111
2	82	0.125000
2	83	0.125000
2	89	0.125000
2	99	0.166667
2	114	0.166667
3	0	0.040000
3	10	0.052632
3	13	0.043478
3	15	0.034483
3	16	0.066667
3	21	0.055556
3	23	0.111111
3	29	0.100000
3	45	0.083333
3	53	0.200000
3	68	0.100000
3	70	0.200000
3	102	0.166667
3	108	0.200000
3	109	0.166667
3	110	0.166667
4	0	0.040000
4	6	0.047619
4	7	0.038462
4	8	0.023256
4	10	0.052632
4	11	0.032258
4	12	0.050000
4	14	0.083333
4	15	0.034483
4	17	0.090909
4	18	0.076923
4	19	0.090909
4	25	0.083333
4	31	0.111111
4	32	0.100000
4	35	0.100000
4	47	0.125000
4	54	0.111111
4	57	0.166667
4	65	0.166667
4	69	0.111111
4	72	0.111111
4	75	0.142857
4	81	0.125000
4	99	0.166667
4	103	0.125000
4	118	0.142857
4	119	0.200000
4	120	0.200000
5	0	0.040000
5	6	0.047619
5	9	0.034483
5	12	0.050000
5	18	0.076923
5	25	0.083333
5	31	0.111111
5	38	0.083333
5	45	0.083333
5	64	0.166667
5	75	0.142857
5	90	0.166667
6	0	0.040000
6	1	0.040000
6	2	0.047619
