127	1210
0	5	0.027027
0	6	0.028571
0	7	0.024390
0	8	0.027027
0	10	0.071429
0	19	0.100000
0	39	0.100000
0	40	0.111111
0	45	0.090909
0	54	0.142857
0	91	0.142857
0	92	0.200000
0	114	0.200000
1	5	0.027027
1	7	0.024390
1	8	0.027027
1	12	0.055556
1	13	0.047619
1	14	0.071429
1	15	0.045455
1	16	0.066667
1	20	0.083333
1	21	0.071429
1	26	0.076923
1	28	0.166667
1	30	0.142857
1	34	0.142857
1	69	0.200000
1	75	0.166667
1	77	0.100000
1	98	0.166667
1	123	0.200000
2	5	0.027027
2	6	0.028571
2	7	0.024390
2	8	0.027027
2	13	0.047619
2	20	0.083333
2	24	0.125000
2	32	0.076923
2	35	0.076923
2	40	0.111111
2	41	0.111111
2	43	0.166667
2	46	0.125000
2	47	0.100000
2	48	0.100000
2	49	0.200000
2	51	0.142857
2	59	0.200000
2	88	0.200000
2	93	0.166667
2	94	0.166667
3	5	0.027027
3	6	0.028571
3	9	0.058824
3	10	0.071429
3	11	0.045455
3	12	0.055556
3	15	0.045455
3	17	0.045455
3	24	0.125000
3	25	0.066667
3	32	0.076923
3	36	0.100000
3	45	0.090909
3	48	0.100000
3	50	0.083333
3	55	0.125000
3	63	0.166667
3	78	0.200000
3	79	0.200000
3	84	0.125000
3	89	0.125000
3	97	0.166667
3	107	0.142857
3	118	0.200000
3	120	0.200000
4	5	0.027027
4	6	0.028571
4	11	0.045455
4	12	0.055556
4	14	0.071429
4	16	0.066667
4	18	0.083333
4	25	0.066667
4	26	0.076923
4	27	0.058824
4	30	0.142857
4	58	0.083333
4	65	0.166667
4	66	0.125000
4	88	0.200000
4	99	0.200000
5	0	0.076923
5	1	0.052632
5	2	0.047619
5	3	0.040000
5	4	0.062500
5	6	0.028571
5	7	0.024390
5	8	0.027027
5	9	0.058824
5	10	0.071429
5	13	0.047619
5	14	0.071429
5	15	0.045455
5	17	0.045455
5	20	0.083333
5	21	0.071429
5	22	0.111111
5	23	0.142857
5	26	0.076923
5	29	0.142857
5	32	0.076923
5	33	0.100000
5	41	0.111111
5	42	0.100000
5	47	0.100000
5	57	0.142857
5	63	0.166667
5	72	0.090909
5	78	0.200000
5	80	0.166667
5	90	0.200000
5	93	0.166667
5	95	0.200000
5	99	0.200000
5	100	0.200000
5	122	0.200000
5	126	0.200000
6	0	0.076923
6	2	0.047619
6	3	0.040000
6	4	0.062500
6	5	0.027027
6	7	0.024390
6	8	0.027027
6	9	0.058824
6	10	0.071429
6	11	0.045455
6	13	0.047619
6	14	0.071429
6	17	0.045455
6	18	0.083333
6	21	0.071429
6	24	0.125000
6	25	0.066667
6	26	0.076923
6	28	0.166667
6	30	0.142857
6	37	0.125000
6	38	0.090909
6	39	0.100000
6	43	0.166667
6	48	0.100000
6	49	0.200000
6	54	0.142857
6	56	0.125000
6	59	0.200000
6	67	0.142857
6	71	0.125000
6	75	0.166667
6	85	0.142857
6	96	0.200000
6	102	0.200000
7	0	0.076923
7	1	0.052632
7	2	0.047619
7	5	0.027027
7	6	0.028571
7	9	0.058824
7	11	0.045455
7	13	0.047619
7	15	0.045455
7	16	0.066667
7	17	0.045455
7	20	0.083333
7	22	0.111111
7	23	0.142857
7	31	0.200000
7	32	0.076923
7	35	0.076923
7	36	0.100000
7	40	0.111111
7	42	0.100000
7	49	0.200000
7	57	0.142857
7	60	0.200000
7	61	0.111111
7	63	0.166667
7	66	0.125000
7	71	0.125000
7	76	0.111111
7	77	0.100000
7	78	0.200000
7	80	0.166667
7	81	0.166667
7	83	0.166667
7	93	0.166667
7	100	0.200000
7	101	0.200000
7	105	0.166667
7	106	0.200000
7	122	0.200000
7	125	0.200000
7	126	0.200000
8	0	0.076923
8	1	0.052632
8	2	0.047619
8	5	0.027027
8	6	0.028571
8	9	0.058824
8	11	0.045455
8	12	0.055556
8	19	0.100000
8	21	0.071429
8	22	0.111111
8	23	0.142857
8	28	0.166667
8	29	0.142857
8	34	0.142857
8	35	0.076923
8	38	0.090909
8	43	0.166667
8	44	0.055556
8	47	0.100000
8	51	0.142857
8	52	0.125000
8	53	0.100000
8	54	0.142857
8	59	0.200000
8	61	0.111111
8	69	0.200000
8	74	0.111111
8	81	0.166667
8	89	0.125000
8	97	0.166667
8	99	0.200000
8	101	0.200000
8	106	0.200000
8	111	0.200000
8	113	0.200000
8	117	0.200000
9	3	0.040000
9	5	0.027027
9	6	0.028571
9	7	0.024390
9	8	0.027027
9	10	0.071429
9	12	0.055556
9	18	0.083333
9	19	0.100000
9	21	0.071429
9	31	0.200000
9	33	0.100000
9	46	0.125000
9	65	0.166667
9	68	0.166667
9	70	0.200000
9	71	0.125000
10	0	0.076923
10	3	0.040000
10	5	0.027027
10	6	0.028571
10	9	0.058824
10	14	0.071429
10	36	0.100000
10	41	0.111111
10	44	0.055556
10	50	0.083333
10	73	0.200000
10	100	0.200000
10	114	0.200000
10	117	0.200000
11	3	0.040000
11	4	0.062500
11	6	0.028571
11	7	0.024390
11	8	0.027027
11	16	0.066667
11	22	0.111111
11	24	0.125000
11	27	0.058824
11	44	0.055556
11	46	0.125000
11	53	0.100000
11	73	0.200000
11	75	0.166667
11	79	0.200000
11	91	0.142857
11	106	0.200000
11	108	0.166667
11	109	0.200000
11	119	0.200000
11	123	0.200000
11	125	0.200000
12	1	0.052632
12	3	0.040000
12	4	0.062500
12	8	0.027027
12	9	0.058824
12	15	0.045455
12	31	0.200000
12	40	0.111111
12	42	0.100000
12	52	0.125000
12	54	0.142857
12	76	0.111111
12	77	0.100000
12	101	0.200000
12	103	0.166667
12	105	0.166667
12	113	0.200000
12	119	0.200000
13	1	0.052632
13	2	0.047619
13	5	0.027027
13	6	0.028571
13	7	0.024390
13	17	0.045455
13	20	0.083333
13	26	0.076923
13	29	0.142857
13	33	0.100000
13	58	0.083333
13	68	0.166667
13	73	0.200000
13	77	0.100000
13	98	0.166667
13	105	0.166667
13	110	0.200000
13	112	0.125000
13	118	0.200000
13	121	0.200000
13	126	0.200000
14	1	0.052632
14	4	0.062500
14	5	0.027027
14	6	0.028571
14	10	0.071429
14	36	0.100000
14	37	0.125000
14	45	0.090909
14	50	0.083333
14	60	0.200000
14	70	0.200000
14	74	0.111111
14	110	0.200000
14	114	0.200000
15	1	0.052632
15	3	0.040000
15	5	0.027027
15	7	0.024390
15	12	0.055556
15	16	0.066667
15	18	0.083333
15	24	0.125000
15	28	0.166667
15	30	0.142857
15	31	0.200000
15	34	0.142857
15	41	0.111111
15	42	0.100000
15	56	0.125000
15	57	0.142857
15	76	0.111111
15	79	0.200000
15	91	0.142857
15	104	0.200000
15	106	0.200000
15	109	0.200000
16	1	0.052632
16	4	0.062500
16	7	0.024390
16	11	0.045455
16	15	0.045455
16	19	0.100000
16	38	0.090909
16	39	0.100000
16	53	0.100000
16	57	0.142857
16	67	0.142857
16	76	0.111111
16	103	0.166667
16	107	0.142857
16	123	0.200000
17	3	0.040000
17	5	0.027027
17	6	0.028571
17	7	0.024390
17	13	0.047619
17	18	0.083333
17	23	0.142857
17	25	0.066667
17	29	0.142857
17	38	0.090909
17	53	0.100000
17	63	0.166667
17	67	0.142857
17	71	0.125000
17	86	0.200000
17	87	0.166667
17	88	0.200000
17	104	0.200000
17	106	0.200000
17	107	0.142857
17	108	0.166667
17	124	0.200000
18	4	0.062500
18	6	0.028571
18	9	0.058824
18	15	0.045455
18	17	0.045455
18	23	0.142857
18	36	0.100000
18	68	0.166667
18	81	0.166667
18	90	0.200000
18	96	0.200000
18	101	0.200000
19	0	0.076923
19	8	0.027027
19	9	0.058824
19	16	0.066667
19	43	0.166667
19	48	0.100000
19	61	0.111111
19	68	0.166667
19	104	0.200000
19	108	0.166667
20	1	0.052632
20	2	0.047619
20	5	0.027027
20	7	0.024390
20	13	0.047619
20	39	0.100000
20	52	0.125000
20	57	0.142857
20	96	0.200000
20	105	0.166667
20	117	0.200000
20	126	0.200000
21	1	0.052632
21	5	0.027027
21	6	0.028571
21	8	0.027027
21	9	0.058824
21	27	0.058824
21	33	0.100000
21	44	0.055556
21	58	0.083333
21	59	0.200000
21	89	0.125000
21	90	0.200000
21	95	0.200000
21	109	0.200000
22	5	0.027027
22	7	0.024390
22	8	0.027027
22	11	0.045455
22	25	0.066667
22	29	0.142857
22	51	0.142857
22	62	0.200000
22	123	0.200000
23	5	0.027027
23	7	0.024390
23	8	0.027027
23	17	0.045455
23	18	0.083333
23	38	0.090909
23	54	0.142857
24	2	0.047619
24	3	0.040000
24	6	0.028571
24	11	0.045455
24	15	0.045455
24	27	0.058824
24	91	0.142857
24	118	0.200000
25	3	0.040000
25	4	0.062500
25	6	0.028571
25	17	0.045455
25	22	0.111111
25	27	0.058824
25	28	0.166667
25	34	0.142857
25	37	0.125000
25	48	0.100000
25	50	0.083333
25	52	0.125000
25	64	0.166667
25	78	0.200000
25	100	0.200000
26	1	0.052632
26	4	0.062500
26	5	0.027027
26	6	0.028571
26	13	0.047619
26	31	0.200000
26	60	0.200000
26	62	0.200000
26	63	0.166667
26	66	0.125000
26	102	0.200000
26	110	0.200000
26	116	0.200000
27	4	0.062500
27	11	0.045455
27	21	0.071429
27	24	0.125000
27	25	0.066667
27	34	0.142857
27	37	0.125000
27	49	0.200000
27	51	0.142857
27	62	0.200000
27	64	0.166667
27	77	0.100000
27	84	0.125000
27	87	0.166667
27	90	0.200000
27	97	0.166667
27	112	0.125000
28	1	0.052632
28	6	0.028571
28	8	0.027027
28	15	0.045455
28	25	0.066667
28	41	0.111111
29	5	0.027027
29	8	0.027027
29	13	0.047619
29	17	0.045455
29	22	0.111111
29	55	0.125000
29	73	0.200000
30	1	0.052632
30	4	0.062500
30	6	0.028571
30	15	0.045455
30	42	0.100000
30	80	0.166667
30	86	0.200000
31	7	0.024390
31	9	0.058824
31	12	0.055556
31	15	0.045455
31	26	0.076923
32	2	0.047619
32	3	0.040000
32	5	0.027027
32	7	0.024390
32	33	0.100000
32	35	0.076923
32	55	0.125000
32	66	0.125000
32	69	0.200000
32	72	0.090909
32	82	0.200000
32	85	0.142857
32	104	0.200000
33	5	0.027027
33	9	0.058824
33	13	0.047619
33	21	0.071429
33	32	0.076923
33	35	0.076923
33	43	0.166667
33	58	0.083333
33	81	0.166667
33	115	0.200000
34	1	0.052632
34	8	0.027027
34	15	0.045455
34	25	0.066667
34	27	0.058824
34	40	0.111111
34	114	0.200000
35	2	0.047619
35	7	0.024390
35	8	0.027027
35	32	0.076923
35	33	0.100000
35	37	0.125000
35	45	0.090909
35	56	0.125000
35	71	0.125000
35	81	0.166667
35	85	0.142857
35	93	0.166667
35	115	0.200000
36	3	0.040000
36	7	0.024390
36	10	0.071429
36	14	0.071429
36	18	0.083333
36	39	0.100000
36	46	0.125000
36	56	0.125000
36	62	0.200000
36	64	0.166667
37	6	0.028571
37	14	0.071429
37	25	0.066667
37	27	0.058824
37	35	0.076923
37	49	0.200000
37	86	0.200000
37	115	0.200000
38	6	0.028571
38	8	0.027027
38	16	0.066667
38	17	0.045455
38	23	0.142857
38	44	0.055556
38	66	0.125000
38	72	0.090909
38	92	0.200000
38	110	0.200000
38	122	0.200000
39	0	0.076923
39	6	0.028571
39	16	0.066667
39	20	0.083333
39	36	0.100000
39	51	0.142857
39	52	0.125000
39	82	0.200000
39	86	0.200000
39	125	0.200000
40	0	0.076923
40	2	0.047619
40	7	0.024390
40	12	0.055556
40	34	0.142857
40	46	0.125000
40	47	0.100000
40	50	0.083333
40	103	0.166667
41	2	0.047619
41	5	0.027027
41	10	0.071429
41	15	0.045455
41	28	0.166667
41	70	0.200000
41	75	0.166667
41	120	0.200000
41	124	0.200000
42	5	0.027027
42	7	0.024390
42	12	0.055556
42	15	0.045455
42	30	0.142857
42	45	0.090909
42	74	0.111111
42	79	0.200000
42	83	0.166667
