124	958
0	4	0.030303
0	5	0.027027
0	6	0.058824
0	8	0.083333
0	10	0.058824
0	15	0.076923
0	16	0.033333
0	20	0.100000
0	22	0.142857
0	26	0.111111
0	28	0.200000
0	36	0.142857
0	37	0.125000
0	51	0.125000
0	55	0.200000
0	56	0.200000
0	58	0.166667
0	63	0.200000
0	64	0.142857
0	79	0.200000
0	82	0.250000
0	106	0.250000
0	121	0.250000
1	4	0.030303
1	5	0.027027
1	9	0.076923
1	10	0.058824
1	13	0.076923
1	14	0.083333
1	19	0.058824
1	22	0.142857
1	31	0.142857
1	33	0.125000
1	34	0.142857
1	36	0.142857
1	40	0.071429
1	41	0.111111
1	49	0.111111
1	60	0.250000
1	63	0.200000
1	66	0.200000
1	69	0.200000
1	73	0.142857
1	74	0.250000
1	79	0.200000
1	94	0.250000
1	96	0.250000
2	4	0.030303
2	5	0.027027
2	6	0.058824
2	10	0.058824
2	13	0.076923
2	19	0.058824
2	23	0.090909
2	26	0.111111
2	32	0.076923
2	44	0.111111
2	45	0.200000
2	122	0.250000
3	4	0.030303
3	5	0.027027
3	7	0.052632
3	9	0.076923
3	12	0.142857
3	14	0.083333
3	17	0.090909
3	20	0.100000
3	23	0.090909
3	25	0.083333
3	27	0.250000
3	29	0.090909
3	34	0.142857
3	42	0.142857
3	66	0.200000
3	72	0.166667
3	78	0.142857
3	86	0.200000
3	98	0.200000
3	109	0.250000
3	122	0.250000
4	0	0.043478
4	1	0.041667
4	2	0.083333
4	3	0.047619
4	6	0.058824
4	7	0.052632
4	8	0.083333
4	9	0.076923
4	10	0.058824
4	11	0.055556
4	12	0.142857
4	14	0.083333
4	16	0.033333
4	19	0.058824
4	21	0.111111
4	34	0.142857
4	36	0.142857
4	41	0.111111
4	45	0.200000
4	47	0.200000
4	50	0.142857
4	53	0.250000
4	54	0.166667
4	75	0.200000
4	77	0.250000
4	80	0.200000
4	87	0.200000
4	88	0.200000
4	99	0.250000
4	108	0.200000
4	113	0.250000
4	115	0.250000
4	123	0.250000
5	0	0.043478
5	1	0.041667
5	2	0.083333
5	3	0.047619
5	6	0.058824
5	7	0.052632
5	8	0.083333
5	11	0.055556
5	12	0.142857
5	13	0.076923
5	15	0.076923
5	18	0.142857
5	21	0.111111
5	24	0.090909
5	26	0.111111
5	27	0.250000
5	29	0.090909
5	33	0.125000
5	35	0.200000
5	38	0.142857
5	40	0.071429
5	46	0.090909
5	55	0.200000
5	56	0.200000
5	57	0.200000
5	62	0.166667
5	65	0.200000
5	69	0.200000
5	70	0.250000
5	71	0.200000
5	75	0.200000
5	90	0.200000
5	103	0.250000
5	111	0.250000
5	112	0.250000
5	117	0.250000
5	120	0.250000
6	0	0.043478
6	2	0.083333
6	4	0.030303
6	5	0.027027
6	7	0.052632
6	9	0.076923
6	12	0.142857
6	15	0.076923
6	16	0.033333
6	20	0.100000
6	30	0.125000
6	48	0.200000
6	50	0.142857
6	81	0.250000
6	88	0.200000
6	106	0.250000
6	121	0.250000
7	3	0.047619
7	4	0.030303
7	5	0.027027
7	6	0.058824
7	8	0.083333
7	11	0.055556
7	13	0.076923
7	17	0.090909
7	31	0.142857
7	36	0.142857
7	48	0.200000
7	64	0.142857
7	72	0.166667
7	73	0.142857
7	78	0.142857
7	80	0.200000
7	89	0.250000
7	95	0.166667
7	108	0.200000
8	0	0.043478
8	4	0.030303
8	5	0.027027
8	7	0.052632
8	28	0.200000
8	30	0.125000
8	65	0.200000
8	73	0.142857
8	93	0.250000
8	100	0.200000
8	111	0.250000
8	117	0.250000
9	1	0.041667
9	3	0.047619
9	4	0.030303
9	6	0.058824
9	15	0.076923
9	24	0.090909
9	25	0.083333
9	33	0.125000
9	35	0.200000
9	43	0.090909
9	89	0.250000
9	98	0.200000
9	100	0.200000
10	0	0.043478
10	1	0.041667
10	2	0.083333
10	4	0.030303
10	11	0.055556
10	14	0.083333
