399	11462
0	15	0.007937
0	16	0.008696
0	17	0.007519
0	18	0.007812
0	19	0.008547
0	20	0.010204
0	21	0.014085
0	22	0.013158
0	23	0.016129
0	24	0.012821
0	25	0.016667
0	26	0.021739
0	27	0.018182
0	29	0.021739
0	30	0.030303
0	33	0.013889
0	34	0.018182
0	35	0.014085
0	37	0.016129
0	39	0.015625
0	41	0.014493
0	47	0.017241
0	49	0.023810
0	55	0.026316
0	56	0.029412
0	57	0.025000
0	64	0.015625
0	67	0.025000
0	71	0.031250
0	72	0.030303
0	73	0.023810
0	77	0.020833
0	79	0.030303
0	81	0.018868
0	85	0.025000
0	86	0.022727
0	89	0.047619
0	94	0.047619
0	97	0.029412
0	99	0.033333
0	101	0.028571
0	108	0.032258
0	115	0.032258
0	119	0.034483
0	122	0.045455
0	132	0.031250
0	134	0.047619
0	136	0.045455
0	137	0.038462
0	139	0.040000
0	157	0.040000
0	160	0.045455
0	167	0.045455
0	170	0.050000
0	179	0.034483
0	180	0.055556
0	183	0.058824
0	188	0.058824
0	191	0.055556
0	200	0.066667
0	202	0.050000
0	204	0.041667
0	217	0.050000
0	223	0.055556
0	230	0.047619
0	237	0.050000
0	238	0.047619
0	240	0.052632
0	253	0.055556
0	254	0.062500
0	256	0.047619
0	259	0.058824
0	273	0.052632
0	275	0.058824
0	277	0.052632
0	278	0.062500
0	279	0.055556
0	281	0.066667
0	282	0.066667
0	288	0.058824
0	292	0.041667
0	294	0.062500
0	296	0.058824
0	301	0.055556
0	303	0.055556
0	306	0.058824
0	307	0.050000
0	337	0.062500
0	353	0.066667
0	354	0.066667
0	360	0.062500
0	362	0.066667
0	373	0.066667
0	375	0.066667
0	387	0.062500
0	390	0.066667
0	397	0.066667
1	15	0.007937
1	16	0.008696
1	17	0.007519
1	18	0.007812
1	19	0.008547
1	20	0.010204
1	21	0.014085
1	23	0.016129
1	24	0.012821
1	25	0.016667
1	28	0.034483
1	40	0.015625
1	41	0.014493
1	42	0.013699
1	43	0.023256
1	44	0.016949
1	45	0.012987
1	57	0.025000
1	68	0.029412
1	71	0.031250
1	73	0.023810
1	81	0.018868
1	83	0.028571
1	89	0.047619
1	92	0.034483
1	95	0.038462
1	99	0.033333
1	107	0.028571
1	109	0.035714
1	110	0.027027
1	119	0.034483
1	125	0.040000
1	156	0.040000
1	158	0.055556
1	164	0.037037
1	172	0.047619
1	173	0.041667
1	178	0.045455
1	185	0.050000
1	194	0.034483
1	204	0.041667
1	205	0.043478
1	206	0.041667
1	208	0.055556
1	212	0.050000
1	214	0.050000
1	219	0.050000
1	230	0.047619
1	246	0.052632
1	263	0.052632
1	276	0.050000
1	305	0.055556
1	312	0.062500
1	316	0.058824
1	318	0.066667
1	334	0.062500
1	362	0.066667
1	378	0.071429
1	394	0.066667
2	15	0.007937
2	16	0.008696
2	17	0.007519
2	26	0.021739
2	27	0.018182
2	30	0.030303
2	34	0.018182
2	37	0.016129
2	46	0.016667
2	47	0.017241
2	48	0.017241
2	51	0.020833
2	52	0.018868
2	55	0.026316
2	59	0.022727
2	67	0.025000
2	79	0.030303
2	93	0.037037
2	110	0.027027
2	112	0.040000
2	129	0.050000
2	135	0.031250
2	141	0.035714
2	147	0.037037
2	155	0.037037
2	164	0.037037
2	184	0.041667
2	192	0.040000
2	200	0.066667
2	201	0.058824
2	219	0.050000
