399	11520
0	1	0.015625
0	2	0.010204
0	3	0.047619
0	4	0.028571
0	5	0.019231
0	6	0.014085
0	7	0.037037
0	8	0.023256
0	9	0.016393
0	10	0.013699
0	11	0.013158
0	12	0.026316
0	13	0.032258
0	14	0.035714
0	15	0.017544
0	16	0.008333
0	17	0.008403
0	18	0.008264
0	19	0.010309
0	20	0.012346
0	21	0.009346
0	22	0.010526
0	23	0.010309
0	24	0.010870
0	25	0.012346
0	26	0.012821
0	27	0.012195
0	28	0.011494
0	29	0.016129
0	30	0.011628
0	31	0.015625
0	32	0.015873
0	33	0.015385
0	34	0.014085
0	35	0.013699
0	38	0.014925
0	39	0.019231
0	40	0.015873
0	42	0.016667
0	43	0.020000
0	46	0.015873
0	47	0.015873
0	52	0.018868
0	60	0.019608
0	63	0.027778
0	66	0.030303
0	70	0.023810
0	71	0.041667
0	72	0.030303
0	73	0.034483
0	74	0.022222
0	76	0.028571
0	77	0.028571
0	79	0.023256
0	80	0.033333
0	82	0.030303
0	84	0.026316
0	86	0.024390
0	88	0.025641
0	94	0.028571
0	95	0.037037
0	96	0.029412
0	100	0.030303
0	101	0.045455
0	102	0.023810
0	103	0.032258
0	107	0.035714
0	108	0.041667
0	111	0.021277
0	115	0.041667
0	116	0.030303
0	117	0.033333
0	118	0.027778
0	119	0.034483
0	120	0.030303
0	122	0.035714
0	124	0.045455
0	126	0.034483
0	127	0.035714
0	129	0.028571
0	132	0.033333
0	133	0.033333
0	139	0.038462
0	145	0.043478
0	146	0.037037
0	147	0.041667
0	149	0.033333
0	151	0.041667
0	152	0.045455
0	154	0.032258
0	155	0.038462
0	156	0.055556
0	157	0.038462
0	160	0.037037
0	164	0.045455
0	166	0.035714
0	168	0.034483
0	169	0.045455
0	174	0.050000
0	177	0.047619
0	180	0.050000
0	181	0.038462
0	183	0.047619
0	186	0.047619
0	188	0.041667
0	189	0.050000
0	191	0.037037
0	193	0.055556
0	200	0.045455
0	202	0.043478
0	204	0.040000
0	208	0.038462
0	218	0.055556
0	220	0.055556
0	225	0.041667
0	227	0.041667
