146	1410
0	5	0.024390
0	9	0.041667
0	10	0.055556
0	13	0.043478
0	14	0.062500
0	15	0.066667
0	16	0.058824
0	17	0.052632
0	18	0.045455
0	20	0.100000
0	21	0.111111
0	22	0.062500
0	26	0.071429
0	28	0.125000
0	32	0.043478
0	38	0.071429
0	43	0.125000
0	53	0.125000
0	59	0.125000
0	87	0.200000
0	88	0.200000
0	89	0.100000
0	91	0.200000
0	93	0.166667
0	116	0.166667
0	120	0.142857
0	127	0.200000
0	128	0.200000
0	129	0.200000
0	132	0.200000
0	137	0.200000
1	5	0.024390
1	6	0.025000
1	7	0.023256
1	8	0.038462
1	11	0.035714
1	14	0.062500
1	15	0.066667
1	16	0.058824
1	24	0.100000
1	28	0.125000
1	31	0.111111
1	40	0.083333
1	41	0.071429
1	42	0.111111
1	43	0.125000
1	54	0.142857
1	56	0.111111
1	83	0.166667
1	86	0.166667
1	102	0.200000
1	120	0.142857
1	122	0.200000
2	5	0.024390
2	6	0.025000
2	7	0.023256
2	8	0.038462
2	9	0.041667
2	10	0.055556
2	12	0.062500
2	13	0.043478
2	20	0.100000
2	21	0.111111
2	22	0.062500
2	24	0.100000
2	25	0.142857
2	28	0.125000
2	29	0.200000
2	34	0.071429
2	36	0.066667
2	37	0.090909
2	41	0.071429
2	42	0.111111
2	46	0.166667
2	51	0.125000
2	53	0.125000
2	54	0.142857
2	60	0.111111
2	63	0.166667
2	73	0.166667
2	75	0.125000
2	79	0.200000
2	80	0.200000
2	83	0.166667
2	90	0.142857
2	92	0.200000
2	95	0.200000
2	99	0.166667
2	101	0.142857
2	103	0.200000
2	107	0.166667
2	111	0.166667
2	114	0.200000
2	115	0.200000
2	117	0.200000
2	120	0.142857
2	126	0.142857
2	139	0.200000
2	141	0.200000
3	5	0.024390
3	6	0.025000
3	7	0.023256
3	17	0.052632
3	19	0.062500
3	26	0.071429
3	31	0.111111
3	39	0.111111
3	42	0.111111
3	48	0.111111
3	49	0.066667
3	53	0.125000
3	68	0.166667
3	79	0.200000
3	84	0.166667
3	93	0.166667
3	96	0.200000
3	97	0.200000
3	119	0.166667
3	129	0.200000
3	145	0.200000
4	5	0.024390
4	6	0.025000
4	9	0.041667
4	11	0.035714
