456	15768
0	1	0.020408
0	2	0.015625
0	3	0.015152
0	4	0.010638
0	5	0.023256
0	6	0.013699
0	7	0.017857
0	8	0.020408
0	9	0.019608
0	10	0.014706
0	11	0.016393
0	12	0.045455
0	13	0.016667
0	14	0.012346
0	15	0.011905
0	16	0.032258
0	17	0.019608
0	18	0.015625
0	19	0.007299
0	20	0.008264
0	21	0.007042
0	22	0.008333
0	23	0.007353
0	24	0.009615
0	25	0.007143
0	26	0.010101
0	28	0.008772
0	29	0.008696
0	30	0.010870
0	31	0.012048
0	32	0.009174
0	33	0.008197
0	34	0.014085
0	35	0.010204
0	36	0.012658
0	37	0.012048
0	38	0.017857
0	39	0.011628
0	45	0.010638
0	46	0.012500
0	48	0.016129
0	50	0.011494
0	51	0.015385
0	52	0.013514
0	54	0.016393
0	55	0.015873
0	56	0.014085
0	57	0.013889
0	58	0.016393
0	59	0.016129
0	60	0.015152
0	61	0.018868
0	62	0.017857
0	66	0.026316
0	67	0.021739
0	68	0.020408
0	69	0.021739
0	73	0.023810
0	75	0.025000
0	76	0.023810
0	78	0.020408
0	79	0.021739
0	80	0.016393
0	83	0.020408
0	85	0.023810
0	88	0.026316
0	95	0.022222
0	99	0.031250
0	104	0.026316
0	107	0.021277
0	111	0.020833
0	112	0.024390
0	116	0.024390
0	117	0.027778
0	124	0.023810
0	128	0.025641
0	131	0.023256
0	133	0.030303
0	136	0.028571
0	137	0.031250
0	138	0.034483
0	141	0.023810
0	142	0.030303
0	143	0.025641
0	147	0.027778
0	152	0.037037
0	157	0.025641
0	159	0.034483
0	161	0.030303
0	162	0.037037
0	164	0.034483
0	174	0.033333
0	177	0.041667
0	179	0.026316
0	187	0.035714
0	195	0.040000
0	199	0.037037
0	201	0.034483
0	203	0.029412
0	205	0.027778
0	212	0.041667
0	216	0.037037
0	217	0.041667
0	218	0.032258
0	234	0.047619
0	248	0.034483
0	256	0.050000
0	257	0.038462
0	263	0.040000
0	268	0.041667
0	269	0.035714
0	275	0.041667
0	278	0.041667
0	281	0.040000
0	285	0.043478
0	290	0.037037
0	291	0.050000
0	302	0.052632
0	308	0.050000
0	317	0.040000
0	321	0.047619
0	324	0.038462
0	342	0.052632
0	351	0.052632
0	352	0.055556
0	355	0.045455
0	357	0.050000
0	360	0.050000
0	364	0.052632
0	372	0.052632
0	373	0.052632
0	378	0.047619
0	385	0.052632
0	398	0.050000
0	433	0.052632
0	437	0.052632
0	438	0.052632
0	449	0.055556
1	0	0.007246
1	19	0.007299
1	20	0.008264
1	21	0.007042
1	22	0.008333
1	23	0.007353
1	25	0.007143
1	27	0.008547
