198	2674
0	1	0.026316
0	2	0.041667
0	3	0.027027
0	4	0.027027
0	5	0.030303
0	6	0.055556
0	7	0.023256
0	8	0.022727
0	9	0.016667
0	10	0.023810
0	11	0.028571
0	12	0.028571
0	13	0.024390
0	16	0.028571
0	17	0.038462
0	18	0.035714
0	20	0.066667
0	21	0.040000
0	23	0.041667
0	24	0.033333
0	25	0.076923
0	31	0.066667
0	36	0.052632
0	38	0.083333
0	41	0.050000
0	42	0.071429
0	43	0.066667
0	44	0.062500
0	46	0.047619
0	48	0.045455
0	50	0.100000
0	51	0.071429
0	62	0.076923
0	64	0.100000
0	74	0.083333
0	78	0.071429
0	96	0.083333
0	100	0.125000
0	101	0.100000
0	102	0.111111
0	108	0.100000
0	114	0.125000
0	118	0.111111
0	122	0.100000
0	129	0.111111
0	130	0.111111
0	135	0.111111
0	149	0.142857
0	151	0.111111
0	159	0.125000
0	161	0.111111
0	177	0.142857
0	183	0.142857
0	186	0.142857
0	187	0.142857
0	189	0.142857
0	196	0.142857
1	0	0.017544
1	8	0.022727
1	9	0.016667
1	10	0.023810
1	11	0.028571
1	12	0.028571
1	13	0.024390
1	19	0.034483
1	22	0.066667
1	24	0.033333
1	32	0.047619
1	35	0.030303
1	38	0.083333
1	53	0.066667
1	56	0.058824
1	63	0.083333
1	64	0.100000
1	66	0.100000
1	67	0.090909
1	74	0.083333
1	85	0.111111
1	86	0.083333
1	93	0.083333
1	98	0.111111
1	99	0.111111
1	100	0.125000
1	101	0.100000
1	104	0.090909
1	125	0.125000
1	133	0.090909
1	146	0.125000
1	151	0.111111
1	158	0.111111
1	161	0.111111
1	180	0.142857
1	182	0.142857
1	189	0.142857
1	197	0.142857
2	0	0.017544
2	8	0.022727
2	9	0.016667
2	11	0.028571
2	12	0.028571
2	14	0.032258
2	18	0.035714
2	28	0.045455
2	29	0.083333
2	30	0.047619
2	32	0.047619
2	53	0.066667
2	72	0.100000
2	79	0.071429
2	81	0.090909
2	113	0.125000
2	114	0.125000
2	118	0.111111
2	119	0.111111
2	128	0.111111
2	141	0.111111
2	145	0.111111
2	149	0.142857
2	172	0.111111
3	0	0.017544
3	8	0.022727
3	9	0.016667
3	13	0.024390
3	14	0.032258
3	17	0.038462
3	29	0.083333
3	43	0.066667
