141	1356
0	5	0.020408
0	6	0.037037
0	8	0.045455
0	9	0.047619
0	10	0.047619
0	11	0.043478
0	12	0.029412
0	13	0.066667
0	22	0.125000
0	31	0.125000
0	46	0.083333
0	52	0.166667
0	62	0.125000
0	73	0.125000
0	91	0.200000
0	95	0.166667
0	101	0.200000
0	127	0.200000
1	5	0.020408
1	10	0.047619
1	11	0.043478
1	13	0.066667
1	14	0.038462
1	16	0.071429
1	18	0.043478
1	19	0.062500
1	24	0.062500
1	28	0.111111
1	32	0.090909
1	34	0.083333
1	38	0.076923
1	39	0.062500
1	47	0.100000
1	50	0.166667
1	64	0.100000
1	65	0.142857
1	72	0.111111
1	75	0.142857
1	82	0.142857
1	96	0.200000
1	105	0.200000
1	115	0.142857
1	130	0.200000
1	139	0.200000
2	5	0.020408
2	6	0.037037
2	7	0.027027
2	8	0.045455
2	9	0.047619
2	14	0.038462
2	15	0.062500
2	22	0.125000
2	23	0.142857
2	25	0.125000
2	32	0.090909
2	35	0.062500
2	41	0.090909
2	50	0.166667
2	56	0.111111
2	57	0.166667
2	59	0.200000
2	63	0.166667
2	65	0.142857
2	66	0.090909
2	67	0.142857
2	76	0.125000
2	80	0.090909
2	83	0.200000
2	97	0.142857
2	113	0.200000
2	133	0.200000
2	140	0.200000
3	5	0.020408
3	6	0.037037
3	7	0.027027
3	9	0.047619
3	10	0.047619
3	14	0.038462
3	18	0.043478
3	32	0.090909
3	37	0.111111
3	45	0.166667
3	49	0.090909
3	61	0.166667
3	73	0.125000
3	93	0.111111
3	96	0.200000
3	102	0.200000
3	118	0.200000
3	137	0.166667
4	5	0.020408
4	6	0.037037
4	7	0.027027
4	10	0.047619
4	12	0.029412
4	16	0.071429
4	17	0.083333
4	22	0.125000
4	29	0.142857
4	31	0.125000
4	37	0.111111
4	48	0.125000
4	52	0.166667
4	57	0.166667
4	61	0.166667
4	63	0.166667
4	80	0.090909
4	83	0.200000
4	104	0.166667
4	112	0.166667
5	0	0.055556
5	1	0.038462
5	2	0.035714
5	3	0.055556
5	4	0.050000
5	6	0.037037
5	7	0.027027
5	8	0.045455
5	9	0.047619
5	10	0.047619
5	11	0.043478
5	13	0.066667
5	16	0.071429
5	17	0.083333
5	20	0.083333
5	21	0.058824
5	24	0.062500
5	25	0.125000
5	27	0.100000
5	29	0.142857
5	30	0.100000
5	31	0.125000
5	33	0.100000
5	35	0.062500
5	36	0.083333
5	37	0.111111
5	43	0.066667
5	46	0.083333
5	48	0.125000
5	52	0.166667
5	55	0.142857
5	58	0.200000
5	59	0.200000
5	60	0.142857
5	72	0.111111
5	73	0.125000
5	74	0.142857
5	75	0.142857
5	78	0.125000
5	85	0.111111
5	86	0.200000
5	87	0.166667
5	95	0.166667
5	96	0.200000
5	106	0.166667
5	110	0.166667
5	111	0.200000
5	117	0.166667
5	124	0.200000
6	0	0.055556
6	2	0.035714
6	3	0.055556
6	4	0.050000
6	5	0.020408
6	8	0.045455
6	12	0.029412
6	15	0.062500
6	16	0.071429
6	26	0.071429
6	29	0.142857
6	30	0.100000
6	31	0.125000
6	41	0.090909
6	58	0.200000
6	75	0.142857
6	77	0.142857
6	85	0.111111
6	103	0.125000
6	104	0.166667
6	107	0.166667
6	128	0.200000
6	134	0.200000
6	136	0.200000
6	138	0.200000
6	139	0.200000
6	140	0.200000
7	2	0.035714
7	3	0.055556
7	4	0.050000
7	5	0.020408
7	8	0.045455
7	9	0.047619
7	11	0.043478
7	12	0.029412
7	15	0.062500
7	18	0.043478
7	22	0.125000
7	27	0.100000
7	29	0.142857
7	33	0.100000
7	35	0.062500
7	37	0.111111
7	40	0.142857
7	42	0.090909
7	47	0.100000
7	54	0.125000
7	56	0.111111
7	70	0.142857
7	83	0.200000
7	85	0.111111
7	86	0.200000
7	89	0.166667
7	91	0.200000
7	92	0.125000
