430	13948
0	17	0.006410
0	18	0.006623
0	19	0.007407
0	22	0.008850
0	25	0.012048
0	26	0.014706
0	27	0.016667
0	28	0.015385
0	30	0.023256
0	35	0.013889
0	40	0.011628
0	42	0.012821
0	46	0.012500
0	48	0.013158
0	51	0.018868
0	54	0.016393
0	55	0.019231
0	60	0.027778
0	67	0.017544
0	69	0.016129
0	84	0.018182
0	89	0.021277
0	96	0.023810
0	114	0.030303
0	128	0.030303
0	141	0.022222
0	146	0.032258
0	152	0.041667
0	155	0.033333
0	206	0.045455
0	207	0.038462
0	212	0.055556
0	215	0.034483
0	223	0.058824
0	225	0.038462
0	251	0.052632
0	261	0.050000
0	272	0.045455
0	274	0.050000
0	289	0.047619
0	292	0.052632
0	341	0.058824
0	356	0.050000
0	419	0.058824
1	17	0.006410
1	18	0.006623
1	20	0.007299
1	22	0.008850
1	23	0.010870
1	27	0.016667
1	42	0.012821
1	46	0.012500
1	47	0.015152
1	50	0.016393
1	55	0.019231
1	57	0.024390
1	60	0.027778
1	68	0.018182
1	73	0.017241
1	75	0.016667
1	78	0.020408
1	81	0.019608
1	96	0.023810
1	102	0.021739
1	103	0.022222
1	120	0.027778
1	135	0.034483
1	137	0.027778
1	154	0.045455
1	157	0.037037
1	189	0.045455
1	209	0.038462
1	218	0.055556
1	222	0.050000
1	229	0.037037
1	257	0.037037
1	327	0.052632
1	340	0.055556
1	350	0.052632
1	358	0.052632
1	378	0.055556
1	385	0.055556
1	405	0.058824
1	424	0.058824
1	429	0.058824
2	17	0.006410
2	18	0.006623
2	19	0.007407
2	20	0.007299
2	21	0.010753
2	22	0.008850
2	23	0.010870
2	25	0.012048
2	26	0.014706
2	27	0.016667
2	28	0.015385
2	30	0.023256
2	31	0.038462
2	32	0.009709
2	37	0.016129
2	38	0.013158
2	40	0.011628
2	43	0.015152
2	46	0.012500
2	47	0.015152
2	48	0.013158
2	49	0.019608
2	53	0.017544
2	55	0.019231
2	59	0.025641
2	61	0.038462
2	66	0.023256
2	74	0.023810
2	77	0.018519
2	80	0.022222
2	81	0.019608
2	83	0.017857
2	84	0.018182
2	87	0.028571
2	88	0.023256
2	91	0.022727
2	93	0.043478
2	100	0.031250
2	101	0.029412
2	105	0.020408
2	106	0.020000
2	113	0.024390
2	115	0.032258
2	116	0.027778
2	120	0.027778
2	124	0.047619
2	126	0.045455
2	130	0.037037
2	131	0.025641
2	135	0.034483
2	136	0.034483
2	138	0.024390
2	146	0.032258
2	150	0.035714
2	154	0.045455
2	155	0.033333
2	156	0.052632
2	157	0.037037
2	161	0.038462
2	165	0.038462
2	168	0.032258
2	169	0.040000
2	170	0.037037
2	182	0.031250
2	188	0.038462
2	189	0.045455
2	193	0.040000
2	196	0.034483
