452	15494
0	18	0.006098
0	19	0.006061
0	22	0.006803
0	31	0.040000
0	40	0.011364
0	43	0.017544
0	51	0.015385
0	65	0.014925
0	67	0.018868
0	70	0.014706
0	77	0.015385
0	94	0.037037
0	97	0.023810
0	109	0.027778
0	113	0.025641
0	121	0.023810
0	128	0.029412
0	144	0.023256
0	160	0.025641
0	170	0.033333
0	175	0.038462
0	178	0.030303
0	200	0.034483
0	203	0.035714
0	206	0.032258
0	221	0.045455
0	224	0.045455
0	230	0.047619
0	257	0.034483
0	270	0.047619
0	308	0.050000
0	330	0.045455
0	337	0.050000
0	339	0.043478
0	349	0.055556
0	367	0.052632
0	387	0.052632
0	422	0.052632
1	18	0.006098
1	19	0.006061
1	20	0.006173
1	21	0.008403
1	22	0.006803
1	23	0.008000
1	24	0.010101
1	26	0.012048
1	27	0.017544
1	28	0.026316
1	29	0.023810
1	30	0.025641
1	31	0.040000
1	33	0.010000
1	36	0.010417
1	37	0.012500
1	38	0.010000
1	40	0.011364
1	43	0.017544
1	50	0.013889
1	53	0.018868
1	55	0.013514
1	56	0.024390
1	59	0.024390
1	67	0.018868
1	68	0.020000
1	70	0.014706
1	71	0.027778
1	72	0.020408
1	76	0.014706
1	78	0.023256
1	79	0.018182
1	84	0.021739
1	89	0.024390
1	91	0.035714
1	98	0.021739
1	100	0.020833
1	103	0.026316
1	104	0.022222
1	106	0.027027
1	111	0.020833
1	118	0.022727
1	125	0.037037
1	133	0.027778
1	139	0.025000
1	143	0.030303
1	146	0.038462
1	151	0.035714
1	154	0.027778
1	176	0.031250
1	185	0.032258
1	186	0.037037
1	191	0.052632
1	197	0.027778
1	206	0.032258
1	207	0.041667
1	211	0.035714
1	220	0.047619
1	221	0.045455
1	223	0.043478
1	225	0.040000
1	231	0.034483
1	236	0.040000
1	240	0.045455
1	244	0.047619
1	252	0.043478
1	267	0.047619
1	277	0.040000
1	279	0.047619
1	291	0.045455
1	292	0.037037
1	311	0.052632
1	324	0.052632
1	326	0.045455
1	328	0.043478
1	329	0.038462
1	333	0.050000
1	340	0.045455
1	344	0.041667
1	346	0.047619
1	351	0.055556
1	356	0.055556
1	361	0.055556
1	395	0.055556
1	396	0.055556
1	398	0.055556
1	401	0.050000
1	420	0.058824
1	423	0.058824
1	425	0.055556
1	431	0.055556
2	18	0.006098
2	19	0.006061
2	20	0.006173
2	21	0.008403
2	23	0.008000
2	24	0.010101
2	25	0.010309
2	27	0.017544
2	30	0.025641
2	31	0.040000
2	33	0.010000
2	34	0.010101
2	36	0.010417
2	38	0.010000
2	40	0.011364
2	48	0.013333
2	50	0.013889
2	51	0.015385
2	52	0.012048
2	59	0.024390
2	61	0.027027
2	62	0.045455
2	72	0.020408
2	75	0.023256
2	77	0.015385
2	82	0.025641
2	84	0.021739
2	87	0.022222
2	89	0.024390
2	95	0.043478
2	98	0.021739
2	110	0.020408
2	112	0.025641
2	120	0.028571
2	133	0.027778
2	137	0.020833
2	140	0.025641
2	144	0.023256
2	147	0.025641
2	148	0.027027
2	149	0.025000
2	158	0.043478
2	174	0.027778
2	186	0.037037
2	191	0.052632
2	200	0.034483
2	203	0.035714
2	230	0.047619
2	255	0.047619
2	256	0.037037
2	272	0.038462
2	279	0.047619
2	295	0.045455
2	303	0.038462
2	330	0.045455
2	340	0.045455
2	351	0.055556
2	353	0.043478
2	356	0.055556
2	371	0.047619
2	372	0.045455
2	373	0.050000
2	385	0.052632
2	387	0.052632
2	392	0.055556
2	414	0.055556
2	423	0.058824
2	426	0.055556
2	429	0.052632
2	431	0.055556
2	435	0.052632
2	437	0.055556
2	440	0.055556
3	18	0.006098
3	19	0.006061
3	20	0.006173
3	21	0.008403
3	22	0.006803
3	23	0.008000
3	25	0.010309
3	27	0.017544
3	29	0.023810
3	30	0.025641
3	35	0.009524
3	43	0.017544
3	48	0.013333
3	54	0.013514
3	55	0.013514
3	63	0.047619
3	64	0.014286
3	78	0.023256
3	79	0.018182
3	86	0.020833
3	89	0.024390
3	104	0.022222
3	106	0.027027
3	107	0.028571
3	113	0.025641
3	125	0.037037
3	170	0.033333
3	180	0.032258
3	198	0.027778
3	211	0.035714
3	216	0.033333
3	221	0.045455
3	258	0.040000
3	262	0.033333
3	292	0.037037
3	308	0.050000
3	327	0.047619
