391	11280
0	1	0.100000
0	2	0.023256
0	3	0.015873
0	4	0.011364
0	5	0.021277
0	6	0.025000
0	7	0.047619
0	8	0.015625
0	9	0.014706
0	10	0.027027
0	11	0.023256
0	12	0.014706
0	13	0.018519
0	14	0.028571
0	15	0.015385
0	16	0.007812
0	17	0.009346
0	18	0.010204
0	19	0.007576
0	20	0.011905
0	21	0.010309
0	22	0.009901
0	24	0.012346
0	25	0.010753
0	26	0.025000
0	27	0.014706
0	29	0.011494
0	30	0.010638
0	31	0.013699
0	32	0.018868
0	33	0.009524
0	34	0.015385
0	35	0.018182
0	36	0.013158
0	38	0.024390
0	39	0.023810
0	40	0.016667
0	43	0.016667
0	44	0.016129
0	48	0.016949
0	50	0.025000
0	51	0.016129
0	52	0.020000
0	53	0.015625
0	56	0.019231
0	59	0.027027
0	63	0.025641
0	66	0.019231
0	72	0.023256
0	78	0.022727
0	84	0.027027
0	89	0.029412
0	90	0.034483
0	92	0.033333
0	95	0.027778
0	98	0.027778
0	100	0.032258
0	101	0.028571
0	103	0.025000
0	114	0.030303
0	122	0.037037
0	123	0.037037
0	125	0.032258
0	130	0.030303
0	133	0.050000
0	139	0.038462
0	140	0.045455
0	144	0.040000
0	149	0.045455
0	154	0.033333
0	159	0.040000
0	168	0.043478
0	170	0.040000
0	171	0.045455
0	175	0.041667
0	176	0.045455
0	178	0.038462
0	179	0.043478
0	185	0.050000
0	190	0.050000
0	201	0.038462
0	206	0.055556
0	208	0.062500
0	209	0.052632
0	210	0.052632
0	212	0.050000
0	216	0.047619
0	217	0.052632
0	223	0.047619
0	224	0.037037
0	235	0.045455
0	236	0.055556
0	245	0.052632
0	246	0.052632
0	251	0.052632
0	273	0.066667
0	274	0.050000
0	275	0.066667
0	283	0.047619
0	291	0.052632
0	301	0.058824
0	307	0.058824
0	316	0.045455
0	317	0.050000
0	318	0.062500
0	321	0.062500
0	323	0.062500
0	330	0.062500
0	333	0.066667
0	343	0.058824
0	359	0.062500
0	365	0.066667
0	369	0.066667
0	390	0.066667
1	0	0.008772
1	17	0.009346
1	19	0.007576
1	20	0.011905
1	26	0.025000
1	60	0.022727
1	76	0.025000
1	104	0.034483
1	145	0.038462
1	246	0.052632
2	0	0.008772
2	16	0.007812
2	17	0.009346
2	18	0.010204
2	19	0.007576
2	20	0.011905
2	21	0.010309
2	22	0.009901
2	23	0.012987
2	26	0.025000
2	29	0.011494
2	50	0.025000
2	53	0.015625
2	57	0.014925
2	61	0.025000
2	68	0.024390
2	72	0.023256
2	97	0.031250
2	99	0.027778
2	102	0.031250
2	107	0.047619
2	109	0.035714
2	116	0.028571
2	118	0.035714
2	123	0.037037
2	130	0.030303
2	163	0.041667
2	186	0.043478
2	198	0.037037
2	223	0.047619
2	225	0.045455
2	244	0.052632
2	258	0.055556
2	271	0.055556
2	273	0.066667
2	282	0.058824
2	283	0.047619
2	285	0.052632
2	319	0.058824
2	322	0.058824
2	324	0.062500
2	338	0.062500
2	372	0.062500
3	0	0.008772
3	16	0.007812
3	17	0.009346
3	18	0.010204
3	19	0.007576
3	20	0.011905
3	21	0.010309
3	22	0.009901
3	23	0.012987
3	24	0.012346
3	26	0.025000
3	28	0.016667
3	30	0.010638
3	33	0.009524
3	36	0.013158
3	37	0.013699
3	38	0.024390
3	39	0.023810
3	41	0.021739
3	42	0.013158
3	44	0.016129
3	45	0.025000
3	46	0.018182
3	48	0.016949
3	49	0.020408
3	50	0.025000
3	52	0.020000
3	59	0.027027
3	67	0.025000
3	76	0.025000
3	83	0.025000
3	84	0.027027
3	99	0.027778
3	104	0.034483
3	108	0.025641
3	124	0.035714
3	126	0.037037
3	127	0.030303
3	128	0.037037
3	136	0.043478
3	165	0.035714
3	178	0.038462
3	180	0.050000
3	185	0.050000
3	191	0.041667
3	200	0.041667
3	214	0.055556
3	242	0.062500
3	246	0.052632
3	265	0.043478
3	267	0.050000
3	269	0.050000
3	274	0.050000
3	291	0.052632
3	294	0.058824
3	296	0.066667
3	298	0.052632
3	317	0.050000
3	319	0.058824
3	320	0.058824
3	322	0.058824
3	331	0.052632
3	380	0.066667
4	0	0.008772
4	16	0.007812
4	17	0.009346
4	18	0.010204
4	19	0.007576
4	20	0.011905
4	21	0.010309
4	22	0.009901
4	23	0.012987
4	24	0.012346
4	25	0.010753
4	26	0.025000
4	27	0.014706
4	28	0.016667
4	29	0.011494
4	31	0.013699
4	32	0.018868
4	35	0.018182
4	36	0.013158
4	37	0.013699
4	38	0.024390
4	41	0.021739
4	47	0.022222
4	51	0.016129
4	53	0.015625
4	55	0.040000
4	61	0.025000
4	62	0.023810
4	63	0.025641
4	64	0.022222
4	65	0.028571
4	67	0.025000
4	69	0.040000
4	70	0.028571
4	71	0.020833
4	79	0.033333
4	86	0.032258
4	90	0.034483
4	91	0.029412
4	92	0.033333
4	98	0.027778
4	102	0.031250
4	103	0.025000
4	105	0.037037
4	106	0.025641
4	107	0.047619
4	116	0.028571
4	117	0.038462
4	120	0.038462
4	122	0.037037
4	125	0.032258
4	128	0.037037
4	131	0.040000
4	133	0.050000
4	142	0.034483
4	143	0.041667
4	152	0.035714
4	156	0.037037
4	163	0.041667
4	167	0.043478
4	183	0.034483
4	186	0.043478
4	193	0.043478
4	199	0.045455
4	210	0.052632
4	236	0.055556
4	247	0.055556
4	265	0.043478
4	269	0.050000
4	272	0.058824
4	277	0.062500
4	284	0.047619
4	297	0.055556
4	298	0.052632
4	307	0.058824
4	315	0.062500
4	324	0.062500
4	327	0.058824
4	331	0.052632
4	335	0.066667
4	341	0.062500
4	347	0.066667
4	356	0.066667
4	359	0.062500
4	364	0.062500
4	380	0.066667
4	384	0.066667
4	386	0.066667
5	0	0.008772
5	16	0.007812
5	17	0.009346
5	19	0.007576
5	20	0.011905
5	23	0.012987
5	24	0.012346
5	25	0.010753
5	27	0.014706
5	31	0.013699
5	33	0.009524
5	35	0.018182
5	40	0.016667
5	41	0.021739
5	46	0.018182
5	47	0.022222
5	48	0.016949
5	49	0.020408
5	51	0.016129
5	58	0.029412
5	64	0.022222
5	66	0.019231
5	78	0.022727
5	92	0.033333
5	109	0.035714
5	110	0.050000
5	112	0.026316
5	115	0.030303
5	118	0.035714
5	172	0.033333
5	181	0.041667
5	188	0.043478
5	190	0.050000
5	203	0.043478
5	215	0.045455
5	234	0.047619
5	248	0.058824
5	255	0.041667
5	267	0.050000
5	278	0.047619
5	300	0.052632
5	309	0.055556
5	316	0.045455
5	359	0.062500
5	363	0.066667
5	370	0.066667
5	376	0.066667
6	0	0.008772
6	16	0.007812
6	17	0.009346
6	20	0.011905
6	25	0.010753
6	27	0.014706
6	38	0.024390
6	45	0.025000
6	52	0.020000
6	53	0.015625
6	54	0.022222
6	64	0.022222
6	68	0.024390
6	70	0.028571
6	73	0.032258
6	79	0.033333
6	85	0.023256
6	87	0.040000
6	89	0.029412
6	93	0.027778
6	104	0.034483
6	111	0.038462
6	120	0.038462
6	123	0.037037
6	130	0.030303
6	131	0.040000
6	144	0.040000
6	169	0.058824
6	176	0.045455
6	213	0.052632
6	215	0.045455
6	240	0.047619
6	274	0.050000
6	285	0.052632
6	299	0.062500
6	327	0.058824
6	329	0.055556
6	335	0.066667
6	336	0.058824
6	337	0.062500
7	0	0.008772
7	16	0.007812
7	17	0.009346
7	18	0.010204
7	19	0.007576
7	31	0.013699
7	45	0.025000
7	48	0.016949
7	60	0.022727
7	67	0.025000
7	94	0.020833
7	113	0.032258
7	119	0.032258
7	148	0.050000
7	155	0.037037
7	200	0.041667
7	237	0.052632
7	312	0.052632
7	326	0.058824
7	330	0.062500
7	389	0.066667
8	0	0.008772
8	16	0.007812
8	17	0.009346
8	18	0.010204
8	19	0.007576
8	20	0.011905
8	22	0.009901
8	23	0.012987
8	24	0.012346
8	28	0.016667
8	32	0.018868
8	38	0.024390
8	39	0.023810
8	40	0.016667
8	41	0.021739
8	46	0.018182
8	49	0.020408
8	52	0.020000
8	54	0.022222
8	59	0.027027
8	61	0.025000
8	64	0.022222
8	69	0.040000
8	70	0.028571
8	72	0.023256
8	85	0.023256
8	86	0.032258
8	87	0.040000
8	96	0.040000
8	107	0.047619
8	114	0.030303
8	129	0.035714
8	130	0.030303
8	135	0.045455
8	136	0.043478
8	137	0.031250
8	139	0.038462
8	151	0.038462
8	154	0.033333
8	157	0.034483
8	166	0.055556
8	172	0.033333
8	180	0.050000
8	187	0.055556
8	189	0.045455
8	194	0.052632
8	195	0.058824
8	201	0.038462
8	203	0.043478
8	206	0.055556
8	218	0.045455
8	230	0.055556
8	241	0.052632
8	246	0.052632
8	247	0.055556
8	263	0.052632
8	289	0.062500
8	307	0.058824
8	310	0.055556
8	320	0.058824
8	332	0.066667
8	352	0.066667
8	366	0.062500
8	371	0.062500
9	0	0.008772
9	16	0.007812
9	17	0.009346
9	18	0.010204
9	19	0.007576
9	21	0.010309
9	22	0.009901
9	23	0.012987
9	25	0.010753
9	28	0.016667
9	29	0.011494
9	30	0.010638
9	39	0.023810
9	40	0.016667
9	42	0.013158
9	45	0.025000
9	56	0.019231
9	57	0.014925
9	60	0.022727
9	67	0.025000
9	74	0.028571
9	75	0.027778
9	77	0.020833
9	78	0.022727
9	87	0.040000
9	94	0.020833
9	96	0.040000
9	100	0.032258
9	102	0.031250
9	103	0.025000
9	105	0.037037
9	107	0.047619
9	110	0.050000
9	111	0.038462
9	120	0.038462
9	123	0.037037
9	131	0.040000
9	145	0.038462
9	180	0.050000
9	182	0.038462
9	187	0.055556
9	189	0.045455
9	197	0.033333
9	199	0.045455
9	201	0.038462
9	205	0.058824
9	224	0.037037
9	226	0.050000
9	232	0.055556
9	237	0.052632
9	245	0.052632
9	258	0.055556
9	263	0.052632
9	264	0.062500
9	279	0.062500
9	280	0.066667
9	288	0.052632
9	299	0.062500
9	306	0.055556
9	325	0.055556
9	326	0.058824
9	364	0.062500
9	366	0.062500
9	377	0.066667
9	379	0.066667
9	382	0.066667
9	383	0.058824
9	387	0.066667
10	0	0.008772
10	16	0.007812
10	17	0.009346
10	18	0.010204
10	19	0.007576
10	20	0.011905
10	21	0.010309
10	23	0.012987
10	26	0.025000
10	28	0.016667
10	32	0.018868
10	46	0.018182
10	58	0.029412
10	64	0.022222
10	67	0.025000
10	96	0.040000
10	111	0.038462
10	122	0.037037
10	127	0.030303
10	128	0.037037
10	149	0.045455
10	162	0.040000
10	185	0.050000
10	200	0.041667
10	214	0.055556
10	227	0.045455
10	229	0.050000
10	244	0.052632
10	252	0.055556
10	269	0.050000
10	288	0.052632
10	295	0.055556
10	310	0.055556
10	322	0.058824
10	323	0.062500
10	350	0.058824
10	388	0.066667
11	0	0.008772
11	16	0.007812
11	18	0.010204
11	21	0.010309
11	22	0.009901
11	24	0.012346
11	25	0.010753
11	26	0.025000
11	27	0.014706
11	28	0.016667
11	29	0.011494
11	31	0.013699
11	32	0.018868
11	34	0.015385
11	42	0.013158
11	44	0.016129
11	49	0.020408
11	55	0.040000
11	63	0.025641
11	81	0.020833
11	99	0.027778
11	119	0.032258
11	121	0.047619
11	135	0.045455
11	144	0.040000
11	152	0.035714
11	172	0.033333
11	195	0.058824
11	200	0.041667
11	216	0.047619
11	218	0.045455
11	219	0.058824
11	233	0.052632
11	243	0.045455
11	248	0.058824
11	252	0.055556
11	270	0.058824
11	275	0.066667
11	283	0.047619
11	289	0.062500
11	346	0.066667
11	386	0.066667
11	387	0.066667
12	0	0.008772
12	16	0.007812
12	17	0.009346
12	18	0.010204
12	19	0.007576
12	21	0.010309
12	22	0.009901
12	23	0.012987
12	24	0.012346
12	25	0.010753
12	28	0.016667
12	29	0.011494
12	30	0.010638
12	31	0.013699
12	33	0.009524
12	34	0.015385
12	38	0.024390
12	40	0.016667
12	41	0.021739
12	42	0.013158
12	44	0.016129
12	45	0.025000
12	52	0.020000
12	54	0.022222
12	55	0.040000
12	56	0.019231
12	61	0.025000
12	62	0.023810
12	65	0.028571
12	69	0.040000
12	71	0.020833
12	74	0.028571
12	75	0.027778
12	76	0.025000
12	82	0.025000
12	86	0.032258
12	91	0.029412
12	97	0.031250
12	109	0.035714
12	114	0.030303
12	122	0.037037
12	126	0.037037
12	128	0.037037
12	129	0.035714
12	132	0.029412
12	134	0.052632
12	142	0.034483
12	159	0.040000
12	174	0.050000
12	180	0.050000
12	190	0.050000
12	191	0.041667
12	196	0.043478
12	202	0.055556
12	214	0.055556
12	217	0.052632
12	218	0.045455
12	234	0.047619
12	240	0.047619
12	259	0.052632
12	266	0.050000
12	271	0.055556
12	302	0.041667
12	308	0.052632
12	309	0.055556
12	326	0.058824
12	369	0.066667
12	379	0.066667
13	0	0.008772
13	16	0.007812
13	17	0.009346
13	18	0.010204
13	19	0.007576
13	21	0.010309
13	24	0.012346
13	25	0.010753
13	26	0.025000
13	30	0.010638
13	31	0.013699
13	33	0.009524
13	43	0.016667
13	47	0.022222
13	48	0.016949
13	50	0.025000
13	55	0.040000
13	58	0.029412
13	61	0.025000
13	62	0.023810
13	63	0.025641
13	67	0.025000
13	75	0.027778
13	79	0.033333
13	82	0.025000
13	90	0.034483
13	96	0.040000
13	97	0.031250
13	98	0.027778
13	111	0.038462
13	124	0.035714
13	125	0.032258
13	138	0.043478
13	151	0.038462
13	155	0.037037
13	160	0.034483
13	179	0.043478
13	201	0.038462
13	214	0.055556
13	216	0.047619
13	219	0.058824
13	225	0.045455
13	229	0.050000
13	245	0.052632
13	247	0.055556
13	249	0.050000
13	301	0.058824
13	322	0.058824
13	334	0.062500
13	344	0.062500
13	350	0.058824
13	353	0.066667
13	359	0.062500
13	374	0.062500
14	0	0.008772
14	16	0.007812
14	18	0.010204
14	20	0.011905
14	21	0.010309
14	31	0.013699
14	32	0.018868
14	42	0.013158
14	43	0.016667
14	45	0.025000
14	47	0.022222
14	49	0.020408
14	69	0.040000
14	74	0.028571
14	75	0.027778
14	95	0.027778
14	120	0.038462
14	137	0.031250
14	160	0.034483
14	171	0.045455
14	184	0.040000
14	204	0.055556
14	220	0.062500
14	226	0.050000
14	243	0.045455
14	248	0.058824
14	289	0.062500
14	300	0.052632
14	326	0.058824
14	334	0.062500
14	340	0.058824
14	350	0.058824
14	359	0.062500
14	374	0.062500
