440	14382
0	1	0.018868
0	2	0.015385
0	3	0.013699
0	4	0.012048
0	5	0.062500
0	6	0.012500
0	7	0.016667
0	8	0.016129
0	9	0.014286
0	10	0.022222
0	11	0.025000
0	12	0.027778
0	13	0.010638
0	14	0.025000
0	15	0.058824
0	16	0.019608
0	17	0.027027
0	18	0.006623
0	19	0.008065
0	20	0.007092
0	21	0.008547
0	22	0.007752
0	23	0.011236
0	24	0.007937
0	25	0.008475
0	26	0.009804
0	27	0.008547
0	28	0.009346
0	29	0.009346
0	30	0.011628
0	31	0.010309
0	32	0.009901
0	33	0.012048
0	34	0.015625
0	35	0.011494
0	38	0.014493
0	39	0.015873
0	40	0.012048
0	42	0.016129
0	43	0.014286
0	46	0.016949
0	51	0.020408
0	53	0.016129
0	54	0.013158
0	55	0.015385
0	56	0.014706
0	63	0.017241
0	64	0.014493
0	67	0.023810
0	69	0.037037
0	70	0.022727
0	73	0.016667
0	74	0.023256
0	75	0.021739
0	76	0.025641
0	77	0.021277
0	79	0.025000
0	80	0.028571
0	83	0.023810
0	85	0.023256
0	87	0.025641
0	96	0.032258
0	97	0.037037
0	102	0.029412
0	104	0.033333
0	106	0.031250
0	112	0.029412
0	117	0.033333
0	119	0.022222
0	121	0.028571
0	122	0.027778
0	126	0.025000
0	127	0.029412
0	130	0.032258
0	134	0.034483
0	140	0.037037
0	142	0.041667
0	155	0.029412
0	158	0.043478
0	163	0.045455
0	169	0.041667
0	170	0.037037
0	176	0.038462
0	179	0.041667
0	189	0.033333
0	195	0.037037
0	205	0.032258
0	208	0.038462
0	218	0.045455
0	228	0.037037
0	230	0.041667
0	245	0.043478
0	246	0.045455
0	247	0.050000
0	250	0.043478
0	252	0.050000
0	261	0.037037
0	269	0.045455
0	270	0.050000
0	291	0.045455
0	293	0.047619
0	300	0.055556
0	305	0.047619
0	310	0.050000
0	323	0.047619
0	331	0.055556
0	332	0.052632
0	336	0.055556
0	339	0.055556
0	340	0.050000
0	341	0.047619
0	345	0.050000
0	348	0.052632
0	352	0.050000
0	354	0.052632
0	365	0.058824
0	368	0.055556
0	370	0.043478
0	377	0.047619
0	381	0.058824
0	385	0.058824
0	395	0.058824
0	400	0.050000
0	406	0.058824
0	410	0.058824
0	417	0.058824
0	420	0.055556
0	428	0.058824
0	434	0.058824
1	0	0.007752
1	18	0.006623
1	19	0.008065
1	20	0.007092
1	22	0.007752
1	23	0.011236
1	24	0.007937
1	25	0.008475
1	26	0.009804
1	29	0.009346
1	33	0.012048
