170	1968
0	1	1.000000
0	2	0.052632
0	3	0.041667
0	4	0.062500
0	5	0.125000
0	6	0.027778
0	7	0.023810
0	8	0.030303
0	9	0.038462
0	10	0.022222
0	11	0.027027
0	13	0.037037
0	14	0.027778
0	15	0.030303
0	16	0.047619
0	20	0.031250
0	22	0.071429
0	24	0.076923
0	28	0.083333
0	29	0.125000
0	31	0.071429
0	33	0.047619
0	34	0.055556
0	36	0.083333
0	41	0.111111
0	43	0.066667
0	44	0.076923
0	48	0.100000
0	58	0.083333
0	69	0.142857
0	73	0.111111
0	74	0.111111
0	75	0.142857
0	77	0.083333
0	81	0.090909
0	82	0.083333
0	83	0.111111
0	86	0.125000
0	89	0.142857
0	93	0.090909
0	103	0.142857
0	110	0.142857
0	115	0.125000
0	116	0.166667
0	128	0.142857
0	134	0.142857
0	148	0.166667
1	0	0.021277
2	0	0.021277
2	7	0.023810
2	8	0.030303
2	9	0.038462
2	10	0.022222
2	11	0.027027
2	14	0.027778
2	16	0.047619
2	19	0.058824
2	29	0.125000
2	41	0.111111
2	47	0.071429
2	50	0.100000
2	55	0.142857
2	66	0.100000
2	72	0.111111
2	103	0.142857
2	131	0.166667
2	134	0.142857
3	0	0.021277
3	7	0.023810
3	8	0.030303
3	9	0.038462
3	12	0.027778
3	17	0.038462
3	18	0.045455
3	19	0.058824
3	22	0.071429
3	28	0.083333
3	38	0.058824
3	41	0.111111
3	46	0.100000
3	52	0.083333
3	53	0.058824
3	62	0.111111
3	70	0.111111
3	77	0.083333
3	81	0.090909
3	96	0.166667
3	97	0.166667
3	125	0.111111
3	155	0.166667
3	168	0.166667
4	0	0.021277
4	7	0.023810
4	8	0.030303
4	11	0.027027
4	27	0.071429
4	46	0.100000
4	47	0.071429
4	60	0.090909
4	67	0.125000
4	72	0.111111
4	79	0.090909
4	83	0.111111
4	85	0.090909
4	114	0.125000
4	118	0.166667
4	165	0.166667
5	0	0.021277
5	7	0.023810
5	15	0.030303
5	17	0.038462
5	56	0.125000
5	98	0.090909
5	145	0.166667
5	156	0.166667
6	0	0.021277
6	7	0.023810
6	8	0.030303
6	9	0.038462
6	10	0.022222
6	11	0.027027
6	13	0.037037
6	16	0.047619
6	19	0.058824
6	25	0.040000
6	26	0.071429
6	30	0.090909
6	35	0.058824
6	39	0.052632
6	46	0.100000
6	48	0.100000
6	51	0.083333
6	55	0.142857
6	60	0.090909
6	67	0.125000
6	69	0.142857
6	74	0.111111
6	76	0.062500
6	78	0.166667
6	80	0.166667
6	84	0.111111
6	93	0.090909
6	95	0.166667
6	107	0.111111
6	114	0.125000
6	126	0.166667
6	135	0.166667
6	144	0.142857
6	146	0.142857
6	149	0.166667
6	151	0.166667
7	0	0.021277
7	2	0.052632
7	3	0.041667
7	4	0.062500
7	5	0.125000
7	6	0.027778
7	8	0.030303
7	9	0.038462
7	10	0.022222
7	11	0.027027
7	12	0.027778
7	14	0.027778
7	16	0.047619
7	19	0.058824
7	21	0.111111
7	22	0.071429
7	23	0.050000
7	24	0.076923
7	25	0.040000
7	32	0.041667
7	33	0.047619
7	45	0.076923
7	47	0.071429
7	54	0.142857
7	55	0.142857
7	63	0.100000
7	68	0.083333
7	80	0.166667
7	85	0.090909
7	96	0.166667
7	97	0.166667
7	105	0.142857
7	111	0.125000
7	113	0.111111
7	123	0.142857
7	125	0.111111
7	129	0.125000
7	142	0.166667
7	151	0.166667
7	155	0.166667
7	167	0.142857
7	168	0.166667
8	0	0.021277
8	2	0.052632
8	3	0.041667
8	4	0.062500
8	6	0.027778
8	7	0.023810
8	9	0.038462
8	10	0.022222
8	12	0.027778
8	13	0.037037
8	17	0.038462
8	19	0.058824
8	21	0.111111
8	23	0.050000
8	26	0.071429
8	32	0.041667
8	40	0.052632
8	42	0.052632
8	45	0.076923
8	47	0.071429
8	53	0.058824
8	58	0.083333
8	68	0.083333
8	71	0.100000
8	95	0.166667
8	96	0.166667
8	98	0.090909
8	105	0.142857
8	106	0.142857
8	108	0.111111
8	111	0.125000
8	112	0.166667
8	160	0.142857
9	0	0.021277
9	2	0.052632
9	3	0.041667
9	6	0.027778
9	7	0.023810
9	8	0.030303
9	10	0.022222
9	12	0.027778
9	13	0.037037
9	20	0.031250
9	21	0.111111
9	23	0.050000
9	24	0.076923
9	27	0.071429
9	28	0.083333
9	31	0.071429
9	33	0.047619
9	57	0.125000
9	73	0.111111
9	85	0.090909
9	91	0.076923
9	101	0.111111
9	146	0.142857
9	149	0.166667
9	159	0.142857
9	165	0.166667
10	0	0.021277
10	2	0.052632
10	6	0.027778
10	7	0.023810
10	8	0.030303
10	9	0.038462
10	11	0.027027
10	12	0.027778
10	13	0.037037
10	14	0.027778
10	15	0.030303
10	18	0.045455
10	22	0.071429
10	27	0.071429
10	31	0.071429
10	33	0.047619
10	37	0.083333
10	40	0.052632
10	43	0.066667
10	44	0.076923
10	48	0.100000
10	59	0.071429
10	63	0.100000
10	64	0.066667
10	67	0.125000
10	71	0.100000
10	72	0.111111
10	74	0.111111
10	75	0.142857
10	87	0.142857
10	88	0.142857
10	105	0.142857
10	110	0.142857
10	117	0.142857
10	124	0.166667
10	127	0.142857
10	129	0.125000
10	134	0.142857
10	138	0.166667
10	152	0.166667
10	153	0.142857
10	157	0.166667
10	160	0.142857
10	161	0.166667
10	163	0.166667
11	0	0.021277
11	2	0.052632
11	4	0.062500
11	6	0.027778
11	7	0.023810
11	10	0.022222
11	12	0.027778
11	13	0.037037
11	14	0.027778
11	15	0.030303
11	16	0.047619
11	17	0.038462
11	18	0.045455
11	26	0.071429
11	27	0.071429
11	29	0.125000
11	30	0.090909
11	36	0.083333
11	45	0.076923
11	54	0.142857
11	70	0.111111
11	73	0.111111
11	82	0.083333
11	96	0.166667
11	102	0.090909
11	104	0.111111
11	106	0.142857
11	112	0.166667
11	113	0.111111
11	116	0.166667
11	117	0.142857
11	122	0.142857
11	130	0.125000
11	132	0.166667
11	135	0.166667
11	160	0.142857
11	165	0.166667
12	3	0.041667
12	7	0.023810
12	8	0.030303
12	9	0.038462
12	10	0.022222
12	11	0.027027
12	15	0.030303
12	18	0.045455
12	20	0.031250
12	21	0.111111
12	23	0.050000
12	25	0.040000
12	26	0.071429
12	30	0.090909
12	34	0.055556
12	45	0.076923
12	48	0.100000
12	64	0.066667
12	65	0.142857
12	67	0.125000
12	69	0.142857
12	77	0.083333
12	78	0.166667
12	84	0.111111
12	91	0.076923
12	94	0.142857
12	102	0.090909
12	105	0.142857
12	109	0.125000
12	116	0.166667
12	118	0.166667
12	119	0.125000
12	125	0.111111
12	139	0.166667
12	147	0.142857
12	162	0.166667
13	0	0.021277
13	6	0.027778
13	8	0.030303
13	9	0.038462
13	10	0.022222
13	11	0.027027
13	14	0.027778
13	22	0.071429
13	25	0.040000
13	28	0.083333
13	31	0.071429
13	33	0.047619
13	34	0.055556
13	42	0.052632
13	50	0.100000
13	54	0.142857
13	57	0.125000
13	66	0.100000
13	81	0.090909
13	91	0.076923
13	117	0.142857
13	118	0.166667
13	125	0.111111
13	126	0.166667
13	150	0.166667
13	161	0.166667
13	164	0.166667
14	0	0.021277
14	2	0.052632
14	7	0.023810
14	10	0.022222
14	11	0.027027
14	13	0.037037
14	15	0.030303
14	17	0.038462
14	18	0.045455
14	19	0.058824
14	21	0.111111
14	23	0.050000
14	24	0.076923
14	25	0.040000
14	29	0.125000
14	30	0.090909
14	31	0.071429
14	37	0.083333
14	38	0.058824
14	42	0.052632
14	47	0.071429
14	48	0.100000
14	56	0.125000
14	63	0.100000
14	66	0.100000
14	74	0.111111
14	77	0.083333
14	89	0.142857
14	92	0.166667
14	100	0.166667
14	106	0.142857
14	128	0.142857
14	133	0.166667
14	136	0.142857
14	141	0.166667
14	145	0.166667
15	0	0.021277
