181	2424
0	7	0.014085
0	8	0.017241
0	30	0.071429
0	58	0.125000
0	129	0.111111
0	141	0.125000
0	143	0.111111
1	7	0.014085
1	9	0.020408
1	10	0.022222
1	16	0.041667
1	17	0.035714
1	20	0.027778
1	22	0.047619
1	28	0.062500
1	43	0.062500
1	47	0.100000
1	52	0.083333
1	65	0.071429
1	88	0.111111
1	90	0.090909
1	95	0.125000
1	97	0.125000
1	102	0.111111
1	107	0.111111
1	110	0.083333
1	128	0.142857
1	130	0.090909
1	131	0.125000
1	180	0.142857
2	7	0.014085
2	8	0.017241
2	9	0.020408
2	10	0.022222
2	11	0.019608
2	12	0.040000
2	13	0.041667
2	14	0.058824
2	15	0.021277
2	18	0.043478
2	19	0.029412
2	25	0.062500
2	28	0.062500
2	30	0.071429
2	31	0.066667
2	38	0.050000
2	41	0.032258
2	46	0.043478
2	47	0.100000
2	55	0.125000
2	56	0.090909
2	60	0.111111
2	61	0.125000
2	66	0.100000
2	70	0.050000
2	76	0.100000
2	80	0.090909
2	81	0.090909
2	86	0.100000
2	87	0.090909
2	88	0.111111
2	90	0.090909
2	91	0.125000
2	97	0.125000
2	99	0.090909
2	107	0.111111
2	113	0.125000
2	123	0.111111
2	124	0.125000
2	136	0.100000
2	138	0.142857
2	146	0.125000
2	150	0.142857
2	159	0.142857
2	161	0.125000
2	164	0.142857
2	166	0.125000
2	169	0.142857
2	172	0.142857
2	176	0.142857
3	7	0.014085
3	8	0.017241
3	13	0.041667
3	36	0.071429
3	48	0.062500
3	51	0.062500
3	90	0.090909
3	102	0.111111
3	103	0.090909
3	105	0.090909
3	143	0.111111
3	157	0.142857
4	7	0.014085
4	8	0.017241
4	9	0.020408
4	11	0.019608
4	12	0.040000
4	14	0.058824
4	15	0.021277
4	16	0.041667
4	17	0.035714
4	21	0.055556
4	24	0.055556
4	27	0.090909
4	35	0.027027
4	37	0.050000
4	38	0.050000
4	40	0.058824
4	42	0.066667
4	44	0.083333
4	47	0.100000
4	52	0.083333
4	54	0.076923
4	62	0.111111
4	70	0.050000
4	83	0.083333
4	86	0.100000
4	88	0.111111
4	95	0.125000
4	107	0.111111
4	118	0.090909
4	119	0.125000
4	131	0.125000
4	133	0.125000
4	134	0.111111
4	147	0.142857
4	149	0.142857
5	7	0.014085
5	8	0.017241
5	9	0.020408
5	10	0.022222
5	11	0.019608
5	16	0.041667
5	23	0.083333
5	44	0.083333
5	45	0.062500
5	50	0.052632
5	67	0.100000
5	71	0.125000
5	72	0.125000
5	96	0.090909
5	125	0.142857
6	7	0.014085
6	8	0.017241
6	9	0.020408
6	10	0.022222
6	11	0.019608
6	12	0.040000
6	13	0.041667
6	14	0.058824
6	18	0.043478
6	19	0.029412
6	20	0.027778
6	21	0.055556
6	24	0.055556
6	26	0.083333
6	33	0.043478
6	37	0.050000
6	43	0.062500
6	46	0.043478
6	49	0.125000
6	55	0.125000
6	56	0.090909
6	58	0.125000
6	67	0.100000
6	74	0.111111
6	82	0.090909
6	83	0.083333
6	84	0.125000
6	89	0.083333
6	93	0.142857
6	94	0.100000
6	95	0.125000
6	98	0.090909
6	99	0.090909
6	102	0.111111
6	107	0.111111
6	118	0.090909
6	120	0.100000
6	121	0.142857
6	129	0.111111
6	146	0.125000
6	158	0.142857
6	159	0.142857
6	174	0.166667
7	0	0.142857
7	1	0.043478
7	2	0.020000
7	3	0.083333
7	4	0.028571
7	5	0.066667
7	6	0.023256
7	8	0.017241
7	9	0.020408
7	10	0.022222
7	11	0.019608
7	15	0.021277
7	16	0.041667
7	17	0.035714
7	18	0.043478
7	19	0.029412
7	20	0.027778
7	21	0.055556
7	22	0.047619
7	23	0.083333
7	24	0.055556
7	25	0.062500
7	26	0.083333
7	27	0.090909
7	28	0.062500
7	31	0.066667
7	32	0.052632
7	40	0.058824
7	41	0.032258
7	45	0.062500
7	46	0.043478
7	48	0.062500
7	53	0.071429
7	54	0.076923
7	57	0.071429
7	59	0.125000
7	60	0.111111
7	61	0.125000
7	62	0.111111
7	68	0.052632
7	70	0.050000
7	72	0.125000
7	74	0.111111
7	78	0.083333
7	81	0.090909
7	83	0.083333
7	91	0.125000
7	100	0.066667
7	102	0.111111
7	103	0.090909
7	114	0.090909
7	115	0.125000
7	117	0.111111
7	119	0.125000
7	120	0.100000
7	126	0.090909
7	132	0.125000
7	137	0.125000
7	142	0.142857
7	145	0.125000
7	146	0.125000
7	149	0.142857
7	159	0.142857
7	161	0.125000
7	162	0.142857
7	164	0.142857
7	165	0.142857
7	167	0.125000
7	169	0.142857
7	171	0.142857
7	174	0.166667
8	0	0.142857
8	2	0.020000
8	3	0.083333
8	4	0.028571
8	5	0.066667
8	6	0.023256
8	7	0.014085
8	9	0.020408
8	10	0.022222
8	11	0.019608
8	12	0.040000
8	13	0.041667
8	14	0.058824
8	15	0.021277
8	17	0.035714
8	18	0.043478
8	21	0.055556
8	22	0.047619
8	23	0.083333
8	24	0.055556
8	25	0.062500
8	26	0.083333
8	28	0.062500
8	29	0.090909
8	31	0.066667
8	33	0.043478
8	36	0.071429
8	41	0.032258
8	44	0.083333
8	45	0.062500
8	49	0.125000
8	53	0.071429
8	58	0.125000
8	63	0.111111
8	66	0.100000
8	67	0.100000
8	70	0.050000
8	74	0.111111
8	76	0.100000
8	77	0.111111
8	79	0.076923
8	83	0.083333
8	84	0.125000
8	86	0.100000
8	92	0.090909
8	101	0.090909
8	103	0.090909
8	104	0.125000
8	109	0.100000
8	120	0.100000
8	122	0.125000
8	123	0.111111
8	130	0.090909
8	139	0.111111
8	143	0.111111
8	151	0.142857
8	154	0.142857
8	167	0.125000
9	1	0.043478
9	2	0.020000
9	4	0.028571
9	5	0.066667
9	6	0.023256
9	7	0.014085
9	8	0.017241
9	10	0.022222
9	11	0.019608
9	12	0.040000
9	13	0.041667
9	14	0.058824
9	15	0.021277
9	16	0.041667
9	20	0.027778
9	25	0.062500
9	27	0.090909
9	29	0.090909
9	38	0.050000
9	39	0.083333
9	42	0.066667
9	48	0.062500
9	49	0.125000
9	55	0.125000
9	62	0.111111
9	70	0.050000
9	75	0.100000
9	79	0.076923
9	81	0.090909
9	82	0.090909
9	97	0.125000
9	106	0.100000
9	124	0.125000
9	126	0.090909
9	127	0.142857
9	129	0.111111
9	133	0.125000
9	137	0.125000
9	143	0.111111
9	144	0.100000
9	147	0.142857
9	151	0.142857
9	154	0.142857
9	155	0.142857
9	159	0.142857
9	160	0.142857
9	161	0.125000
9	166	0.125000
9	176	0.142857
10	1	0.043478
10	2	0.020000
10	5	0.066667
10	6	0.023256
10	7	0.014085
10	8	0.017241
10	9	0.020408
10	12	0.040000
10	16	0.041667
10	18	0.043478
10	21	0.055556
10	23	0.083333
10	25	0.062500
10	26	0.083333
10	31	0.066667
10	33	0.043478
10	35	0.027027
10	38	0.050000
10	48	0.062500
10	50	0.052632
10	53	0.071429
10	59	0.125000
10	60	0.111111
10	67	0.100000
10	68	0.052632
10	72	0.125000
10	78	0.083333
10	84	0.125000
10	90	0.090909
10	96	0.090909
10	97	0.125000
10	108	0.100000
10	111	0.090909
10	116	0.111111
10	124	0.125000
10	126	0.090909
10	128	0.142857
10	133	0.125000
10	135	0.142857
10	149	0.142857
10	151	0.142857
10	152	0.142857
10	153	0.142857
10	155	0.142857
10	164	0.142857
11	2	0.020000
11	4	0.028571
11	5	0.066667
11	6	0.023256
11	7	0.014085
11	8	0.017241
11	9	0.020408
11	12	0.040000
11	13	0.041667
11	14	0.058824
11	15	0.021277
11	19	0.029412
11	20	0.027778
11	21	0.055556
11	23	0.083333
11	25	0.062500
11	31	0.066667
11	32	0.052632
11	35	0.027027
11	36	0.071429
11	38	0.050000
11	41	0.032258
11	44	0.083333
11	47	0.100000
11	50	0.052632
11	51	0.062500
11	58	0.125000
11	65	0.071429
11	67	0.100000
11	73	0.090909
11	74	0.111111
11	79	0.076923
11	85	0.062500
11	87	0.090909
11	92	0.090909
11	94	0.100000
11	97	0.125000
11	107	0.111111
11	111	0.090909
11	113	0.125000
11	114	0.090909
11	115	0.125000
11	121	0.142857
11	132	0.125000
11	138	0.142857
11	142	0.142857
11	147	0.142857
11	148	0.142857
11	171	0.142857
11	175	0.142857
11	176	0.142857
12	2	0.020000
12	4	0.028571
12	6	0.023256
12	8	0.017241
12	9	0.020408
12	10	0.022222
12	11	0.019608
12	13	0.041667
12	14	0.058824
12	15	0.021277
12	17	0.035714
12	18	0.043478
12	21	0.055556
12	23	0.083333
12	33	0.043478
12	34	0.090909
12	38	0.050000
12	59	0.125000
12	69	0.066667
12	76	0.100000
12	104	0.125000
12	145	0.125000
12	172	0.142857
12	173	0.142857
12	175	0.142857
13	2	0.020000
13	3	0.083333
13	6	0.023256
13	8	0.017241
13	9	0.020408
13	11	0.019608
13	12	0.040000
13	19	0.029412
13	22	0.047619
13	30	0.071429
13	33	0.043478
13	48	0.062500
13	56	0.090909
13	59	0.125000
13	62	0.111111
13	71	0.125000
13	82	0.090909
13	93	0.142857
13	112	0.083333
13	127	0.142857
13	139	0.111111
13	143	0.111111
13	155	0.142857
13	180	0.142857
14	2	0.020000
14	4	0.028571
14	6	0.023256
14	8	0.017241
14	9	0.020408
14	11	0.019608
14	12	0.040000
14	19	0.029412
14	26	0.083333
14	27	0.090909
14	30	0.071429
14	55	0.125000
14	64	0.111111
14	75	0.100000
14	83	0.083333
14	87	0.090909
14	119	0.125000
15	2	0.020000
15	4	0.028571
15	7	0.014085
15	8	0.017241
15	9	0.020408
15	11	0.019608
15	12	0.040000
15	16	0.041667
15	18	0.043478
15	19	0.029412
15	22	0.047619
