156	1796
0	6	0.026316
0	7	0.023256
0	8	0.023810
0	9	0.041667
0	11	0.020833
0	20	0.058824
0	23	0.111111
0	26	0.071429
0	33	0.052632
0	47	0.076923
0	55	0.142857
0	57	0.083333
0	65	0.083333
0	82	0.076923
0	86	0.142857
0	112	0.125000
0	119	0.166667
0	132	0.166667
0	146	0.166667
1	6	0.026316
1	9	0.041667
1	10	0.032258
1	14	0.037037
1	15	0.047619
1	16	0.040000
1	18	0.055556
1	28	0.090909
1	29	0.071429
1	40	0.076923
1	44	0.111111
1	49	0.076923
1	59	0.100000
1	66	0.125000
1	75	0.125000
1	77	0.125000
1	103	0.142857
1	105	0.142857
1	109	0.090909
1	116	0.166667
1	121	0.166667
1	128	0.142857
1	131	0.166667
1	142	0.166667
2	6	0.026316
2	7	0.023256
2	8	0.023810
2	10	0.032258
2	11	0.020833
2	12	0.058824
2	13	0.047619
2	14	0.037037
2	23	0.111111
2	24	0.071429
2	41	0.055556
2	42	0.100000
2	46	0.100000
2	49	0.076923
2	54	0.125000
2	57	0.083333
2	76	0.100000
2	78	0.166667
2	94	0.125000
2	120	0.166667
2	129	0.125000
2	138	0.166667
3	6	0.026316
3	7	0.023256
3	9	0.041667
3	12	0.058824
3	13	0.047619
3	14	0.037037
3	15	0.047619
3	19	0.055556
3	21	0.050000
3	25	0.050000
3	31	0.052632
3	35	0.100000
3	44	0.111111
3	45	0.100000
3	47	0.076923
3	48	0.090909
3	53	0.066667
3	56	0.125000
3	60	0.125000
3	66	0.125000
3	69	0.100000
3	70	0.090909
3	71	0.125000
3	72	0.125000
3	74	0.083333
3	79	0.142857
3	81	0.125000
3	86	0.142857
3	91	0.100000
3	95	0.142857
3	99	0.142857
3	104	0.142857
3	111	0.125000
3	117	0.142857
3	118	0.142857
3	121	0.166667
3	129	0.125000
3	131	0.166667
3	134	0.166667
3	147	0.166667
3	149	0.166667
3	151	0.166667
4	6	0.026316
4	7	0.023256
4	8	0.023810
4	9	0.041667
4	10	0.032258
4	11	0.020833
4	12	0.058824
4	13	0.047619
4	14	0.037037
4	16	0.040000
4	18	0.055556
4	19	0.055556
4	20	0.058824
4	26	0.071429
4	29	0.071429
4	31	0.052632
4	32	0.076923
4	34	0.052632
4	39	0.090909
4	42	0.100000
4	52	0.100000
4	53	0.066667
4	62	0.111111
4	71	0.125000
4	75	0.125000
4	81	0.125000
4	83	0.200000
4	100	0.111111
4	102	0.166667
4	118	0.142857
