103	790
0	4	0.024390
0	5	0.047619
0	15	0.071429
0	17	0.100000
0	18	0.142857
0	33	0.111111
0	49	0.125000
0	58	0.200000
0	70	0.166667
0	72	0.200000
0	74	0.200000
0	79	0.166667
1	4	0.024390
1	8	0.066667
1	15	0.071429
1	20	0.166667
1	28	0.142857
1	30	0.100000
1	33	0.111111
1	35	0.166667
1	44	0.166667
1	47	0.200000
1	72	0.200000
1	83	0.200000
2	4	0.024390
2	5	0.047619
2	6	0.047619
2	7	0.083333
2	8	0.066667
2	12	0.083333
2	14	0.125000
2	15	0.071429
2	16	0.090909
2	20	0.166667
2	21	0.071429
2	23	0.090909
2	25	0.142857
2	31	0.076923
2	34	0.250000
2	36	0.111111
2	41	0.166667
2	43	0.200000
2	44	0.166667
2	50	0.166667
2	57	0.250000
2	69	0.200000
2	74	0.200000
2	77	0.250000
2	82	0.200000
2	84	0.250000
2	85	0.250000
2	87	0.200000
2	89	0.250000
2	96	0.200000
2	101	0.250000
2	102	0.250000
3	4	0.024390
3	5	0.047619
3	6	0.047619
3	7	0.083333
3	9	0.052632
3	10	0.055556
3	19	0.142857
3	26	0.083333
3	29	0.250000
3	30	0.100000
3	37	0.142857
3	38	0.111111
3	59	0.250000
3	91	0.250000
4	0	0.083333
4	1	0.083333
4	2	0.031250
4	3	0.071429
4	5	0.047619
4	6	0.047619
4	7	0.083333
4	8	0.066667
4	9	0.052632
4	10	0.055556
4	11	0.076923
4	12	0.083333
4	13	0.076923
4	14	0.125000
4	16	0.090909
4	17	0.100000
4	20	0.166667
4	23	0.090909
4	24	0.076923
4	32	0.166667
4	34	0.250000
4	36	0.111111
4	38	0.111111
4	39	0.142857
4	48	0.166667
4	54	0.125000
4	55	0.250000
4	60	0.125000
4	61	0.250000
4	63	0.250000
4	67	0.250000
4	68	0.250000
4	71	0.166667
4	72	0.200000
4	82	0.200000
4	86	0.250000
4	91	0.250000
4	92	0.250000
4	94	0.166667
4	100	0.250000
4	101	0.250000
5	0	0.083333
5	2	0.031250
5	3	0.071429
5	4	0.024390
5	7	0.083333
5	9	0.052632
5	11	0.076923
5	12	0.083333
5	15	0.071429
5	19	0.142857
5	22	0.090909
5	29	0.250000
5	36	0.111111
5	45	0.200000
5	49	0.125000
5	50	0.166667
5	56	0.142857
5	67	0.250000
5	70	0.166667
5	82	0.200000
5	94	0.166667
6	2	0.031250
6	3	0.071429
6	4	0.024390
6	10	0.055556
6	13	0.076923
6	18	0.142857
6	22	0.090909
6	25	0.142857
6	28	0.142857
6	34	0.250000
6	37	0.142857
6	44	0.166667
6	46	0.250000
6	56	0.142857
6	58	0.200000
6	64	0.250000
6	69	0.200000
6	71	0.166667
6	89	0.250000
6	94	0.166667
6	96	0.200000
7	2	0.031250
7	3	0.071429
7	4	0.024390
7	5	0.047619
7	8	0.066667
7	9	0.052632
7	10	0.055556
7	16	0.090909
7	17	0.100000
7	24	0.076923
7	42	0.125000
7	49	0.125000
8	1	0.083333
8	2	0.031250
8	4	0.024390
8	7	0.083333
8	11	0.076923
8	12	0.083333
8	16	0.090909
8	18	0.142857
8	21	0.071429
8	31	0.076923
8	56	0.142857
8	59	0.250000
8	75	0.250000
8	81	0.250000
8	99	0.250000
9	3	0.071429
9	4	0.024390
9	5	0.047619
9	7	0.083333
9	11	0.076923
9	13	0.076923
9	21	0.071429
9	46	0.250000
9	54	0.125000
9	63	0.250000
9	66	0.200000
9	69	0.200000
9	70	0.166667
9	73	0.250000
9	76	0.166667
9	80	0.250000
9	81	0.250000
9	83	0.200000
9	96	0.200000
10	3	0.071429
10	4	0.024390
10	6	0.047619
10	7	0.083333
10	14	0.125000
10	25	0.142857
10	28	0.142857
10	42	0.125000
10	48	0.166667
10	51	0.142857
10	54	0.125000
10	57	0.250000
10	76	0.166667
10	78	0.250000
10	87	0.200000
10	91	0.250000
10	92	0.250000
10	100	0.250000
11	4	0.024390
11	5	0.047619
11	8	0.066667
11	9	0.052632
11	13	0.076923
11	14	0.125000
11	17	0.100000
11	26	0.083333
11	29	0.250000
11	35	0.166667
11	40	0.250000
11	80	0.250000
11	86	0.250000
12	2	0.031250
12	4	0.024390
12	5	0.047619
12	8	0.066667
12	21	0.071429
12	23	0.090909
12	36	0.111111
12	40	0.250000
12	50	0.166667
12	52	0.250000
12	55	0.250000
12	68	0.250000
13	4	0.024390
13	6	0.047619
13	9	0.052632
13	11	0.076923
13	18	0.142857
13	22	0.090909
13	24	0.076923
13	31	0.076923
13	37	0.142857
13	75	0.250000
13	84	0.250000
13	95	0.250000
13	97	0.250000
14	2	0.031250
14	4	0.024390
14	10	0.055556
14	11	0.076923
14	24	0.076923
14	26	0.083333
14	43	0.200000
14	79	0.166667
15	0	0.083333
15	1	0.083333
15	2	0.031250
15	5	0.047619
15	19	0.142857
15	20	0.166667
15	27	0.111111
15	32	0.166667
15	38	0.111111
15	39	0.142857
15	55	0.250000
15	57	0.250000
15	73	0.250000
15	93	0.250000
16	2	0.031250
16	4	0.024390
16	7	0.083333
16	8	0.066667
16	19	0.142857
16	42	0.125000
16	44	0.166667
16	53	0.250000
16	60	0.125000
16	84	0.250000
16	101	0.250000
17	0	0.083333
17	4	0.024390
17	7	0.083333
17	11	0.076923
17	22	0.090909
17	31	0.076923
17	40	0.250000
17	78	0.250000
17	96	0.200000
17	99	0.250000
18	0	0.083333
18	6	0.047619
18	8	0.066667
18	13	0.076923
18	50	0.166667
18	62	0.250000
18	85	0.250000
19	3	0.071429
19	5	0.047619
19	15	0.071429
19	16	0.090909
19	27	0.111111
19	33	0.111111
19	66	0.200000
20	1	0.083333
20	2	0.031250
20	4	0.024390
20	15	0.071429
20	41	0.166667
20	81	0.250000
21	2	0.031250
21	8	0.066667
21	9	0.052632
21	12	0.083333
21	23	0.090909
21	26	0.083333
21	28	0.142857
21	29	0.250000
21	38	0.111111
21	39	0.142857
21	40	0.250000
21	45	0.200000
21	75	0.250000
21	97	0.250000
22	5	0.047619
22	6	0.047619
22	13	0.076923
22	17	0.100000
22	25	0.142857
22	27	0.111111
22	30	0.100000
22	41	0.166667
22	58	0.200000
22	63	0.250000
22	73	0.250000
23	2	0.031250
23	4	0.024390
23	12	0.083333
23	21	0.071429
23	27	0.111111
23	46	0.250000
23	63	0.250000
23	65	0.250000
23	73	0.250000
23	80	0.250000
23	89	0.250000
24	4	0.024390
24	7	0.083333
24	13	0.076923
24	14	0.125000
24	32	0.166667
24	34	0.250000
24	43	0.200000
24	49	0.125000
24	71	0.166667
24	74	0.200000
24	95	0.250000
24	100	0.250000
24	102	0.250000
25	2	0.031250
25	6	0.047619
25	10	0.055556
25	22	0.090909
25	42	0.125000
25	53	0.250000
25	71	0.166667
26	3	0.071429
26	11	0.076923
26	14	0.125000
26	21	0.071429
26	32	0.166667
26	33	0.111111
26	45	0.200000
26	47	0.200000
26	53	0.250000
26	59	0.250000
26	70	0.166667
26	78	0.250000
27	15	0.071429
27	19	0.142857
27	22	0.090909
27	23	0.090909
27	30	0.100000
27	47	0.200000
27	51	0.142857
27	83	0.200000
27	88	0.250000
28	1	0.083333
28	6	0.047619
28	10	0.055556
28	21	0.071429
28	64	0.250000
28	66	0.200000
28	83	0.200000
29	3	0.071429
29	5	0.047619
29	11	0.076923
29	21	0.071429
30	1	0.083333
30	3	0.071429
30	22	0.090909
30	27	0.111111
30	35	0.166667
30	45	0.200000
30	55	0.250000
30	77	0.250000
30	90	0.250000
30	98	0.250000
31	2	0.031250
31	8	0.066667
31	13	0.076923
31	17	0.100000
31	35	0.166667
31	37	0.142857
31	48	0.166667
31	57	0.250000
31	59	0.250000
31	62	0.250000
31	65	0.250000
31	85	0.250000
31	88	0.250000
32	4	0.024390
32	15	0.071429
32	24	0.076923
32	26	0.083333
32	66	0.200000
32	100	0.250000
33	0	0.083333
33	1	0.083333
33	19	0.142857
33	26	0.083333
33	39	0.142857
33	47	0.200000
33	58	0.200000
33	64	0.250000
33	90	0.250000
34	2	0.031250
34	4	0.024390
34	6	0.047619
34	24	0.076923
35	1	0.083333
35	11	0.076923
35	30	0.100000
35	31	0.076923
35	61	0.250000
35	90	0.250000
36	2	0.031250
36	4	0.024390
36	5	0.047619
36	12	0.083333
36	41	0.166667
36	52	0.250000
36	54	0.125000
36	65	0.250000
36	87	0.200000
37	3	0.071429
37	6	0.047619
37	13	0.076923
37	31	0.076923
37	43	0.200000
37	46	0.250000
37	97	0.250000
38	3	0.071429
38	4	0.024390
38	15	0.071429
38	21	0.071429
38	56	0.142857
38	62	0.250000
38	68	0.250000
38	86	0.250000
38	92	0.250000
39	4	0.024390
39	15	0.071429
39	21	0.071429
39	33	0.111111
39	53	0.250000
39	67	0.250000
39	82	0.200000
40	11	0.076923
40	12	0.083333
40	17	0.100000
40	21	0.071429
41	2	0.031250
41	20	0.166667
41	22	0.090909
41	36	0.111111
41	52	0.250000
41	88	0.250000
42	7	0.083333
42	10	0.055556
42	16	0.090909
42	25	0.142857
42	48	0.166667
42	65	0.250000
42	91	0.250000
42	98	0.250000
43	2	0.031250
43	14	0.125000
43	24	0.076923
43	37	0.142857
43	61	0.250000
44	1	0.083333
44	2	0.031250
44	6	0.047619
44	16	0.090909
44	60	0.125000
44	99	0.250000
45	5	0.047619
45	21	0.071429
45	26	0.083333
45	30	0.100000
45	52	0.250000
46	6	0.047619
46	9	0.052632
46	23	0.090909
46	37	0.142857
47	1	0.083333
47	26	0.083333
47	27	0.111111
47	33	0.111111
47	86	0.250000
48	4	0.024390
48	10	0.055556
48	31	0.076923
48	42	0.125000
48	51	0.142857
48	101	0.250000
49	0	0.083333
49	5	0.047619
49	7	0.083333
49	24	0.076923
49	51	0.142857
49	74	0.200000
49	76	0.166667
49	77	0.250000
50	2	0.031250
50	5	0.047619
50	12	0.083333
50	18	0.142857
50	64	0.250000
50	94	0.166667
51	10	0.055556
51	27	0.111111
51	48	0.166667
51	49	0.125000
51	69	0.200000
51	75	0.250000
51	102	0.250000
52	12	0.083333
52	36	0.111111
52	41	0.166667
52	45	0.200000
53	16	0.090909
53	25	0.142857
53	26	0.083333
53	39	0.142857
54	4	0.024390
54	9	0.052632
54	10	0.055556
54	36	0.111111
54	67	0.250000
54	68	0.250000
54	76	0.166667
54	79	0.166667
55	4	0.024390
55	12	0.083333
55	15	0.071429
55	30	0.100000
56	5	0.047619
56	6	0.047619
56	8	0.066667
56	38	0.111111
56	62	0.250000
56	85	0.250000
56	93	0.250000
57	2	0.031250
57	10	0.055556
57	15	0.071429
57	31	0.076923
58	0	0.083333
58	6	0.047619
58	22	0.090909
58	33	0.111111
58	60	0.125000
59	3	0.071429
59	8	0.066667
59	26	0.083333
59	31	0.076923
60	4	0.024390
60	16	0.090909
60	44	0.166667
60	58	0.200000
60	61	0.250000
60	80	0.250000
60	90	0.250000
60	93	0.250000
61	4	0.024390
61	35	0.166667
61	43	0.200000
61	60	0.125000
62	18	0.142857
62	31	0.076923
62	38	0.111111
62	56	0.142857
63	4	0.024390
63	9	0.052632
63	22	0.090909
63	23	0.090909
64	6	0.047619
64	28	0.142857
64	33	0.111111
64	50	0.166667
65	23	0.090909
65	31	0.076923
65	36	0.111111
65	42	0.125000
66	9	0.052632
66	19	0.142857
66	28	0.142857
66	32	0.166667
66	81	0.250000
67	4	0.024390
67	5	0.047619
67	39	0.142857
67	54	0.125000
68	4	0.024390
68	12	0.083333
68	38	0.111111
68	54	0.125000
69	2	0.031250
69	6	0.047619
69	9	0.052632
69	51	0.142857
69	102	0.250000
70	0	0.083333
70	5	0.047619
70	9	0.052632
70	26	0.083333
70	72	0.200000
70	84	0.250000
71	4	0.024390
71	6	0.047619
71	24	0.076923
71	25	0.142857
71	79	0.166667
71	97	0.250000
72	0	0.083333
72	1	0.083333
72	4	0.024390
72	70	0.166667
72	89	0.250000
73	9	0.052632
73	15	0.071429
73	22	0.090909
73	23	0.090909
74	0	0.083333
74	2	0.031250
74	24	0.076923
74	49	0.125000
74	77	0.250000
75	8	0.066667
75	13	0.076923
75	21	0.071429
75	51	0.142857
76	9	0.052632
76	10	0.055556
76	49	0.125000
76	54	0.125000
76	78	0.250000
76	88	0.250000
77	2	0.031250
77	30	0.100000
77	49	0.125000
77	74	0.200000
78	10	0.055556
78	17	0.100000
78	26	0.083333
78	76	0.166667
79	0	0.083333
79	14	0.125000
79	54	0.125000
79	71	0.166667
79	92	0.250000
79	95	0.250000
80	9	0.052632
80	11	0.076923
80	23	0.090909
80	60	0.125000
81	8	0.066667
81	9	0.052632
81	20	0.166667
81	66	0.200000
82	2	0.031250
82	4	0.024390
82	5	0.047619
82	39	0.142857
82	87	0.200000
83	1	0.083333
83	9	0.052632
