373	10052
0	1	0.014925
0	2	0.020833
0	3	0.018868
0	4	0.025641
0	5	0.017544
0	6	0.017857
0	7	0.017544
0	8	0.016393
0	9	0.017544
0	10	0.037037
0	11	0.017857
0	12	0.014925
0	13	0.029412
0	14	0.025000
0	15	0.008621
0	16	0.006944
0	17	0.010870
0	18	0.013699
0	19	0.011494
0	20	0.010101
0	21	0.012048
0	22	0.010870
0	23	0.012821
0	24	0.014493
0	25	0.013333
0	26	0.014706
0	27	0.017241
0	28	0.017241
0	29	0.018519
0	34	0.018182
0	35	0.017241
0	36	0.019608
0	37	0.015873
0	38	0.015625
0	40	0.017544
0	41	0.022727
0	42	0.018182
0	45	0.023810
0	46	0.020833
0	48	0.021739
0	49	0.019608
0	52	0.017241
0	55	0.026316
0	58	0.020000
0	60	0.021739
0	64	0.027778
0	65	0.025641
0	67	0.022727
0	68	0.029412
0	69	0.022222
0	71	0.022727
0	72	0.023810
0	74	0.032258
0	78	0.022222
0	82	0.034483
0	85	0.045455
0	87	0.038462
0	88	0.028571
0	94	0.052632
0	103	0.047619
0	104	0.033333
0	107	0.033333
0	109	0.032258
0	115	0.032258
0	116	0.045455
0	117	0.055556
0	118	0.052632
0	119	0.040000
0	120	0.038462
0	126	0.043478
0	133	0.037037
0	138	0.038462
0	141	0.041667
0	154	0.045455
0	155	0.041667
0	156	0.043478
0	158	0.055556
0	163	0.043478
0	164	0.055556
0	169	0.052632
0	170	0.050000
0	172	0.043478
0	178	0.045455
0	188	0.040000
0	195	0.047619
0	200	0.066667
0	204	0.043478
0	205	0.047619
0	214	0.058824
0	216	0.058824
0	221	0.066667
0	223	0.050000
0	224	0.062500
0	226	0.052632
0	236	0.055556
0	243	0.066667
0	245	0.050000
0	249	0.058824
0	254	0.058824
0	261	0.058824
0	276	0.062500
0	277	0.066667
0	280	0.066667
0	290	0.058824
0	296	0.066667
0	300	0.066667
0	304	0.058824
0	309	0.055556
0	314	0.066667
0	326	0.062500
0	349	0.071429
0	350	0.071429
0	351	0.071429
0	360	0.071429
0	362	0.071429
0	364	0.071429
1	0	0.008621
1	15	0.008621
1	17	0.010870
1	18	0.013699
1	20	0.010101
1	24	0.014493
1	29	0.018519
1	30	0.016949
1	31	0.015385
1	33	0.019231
1	34	0.018182
1	36	0.019608
1	38	0.015625
1	39	0.024390
1	41	0.022727
1	43	0.020833
1	46	0.020833
1	48	0.021739
1	60	0.021739
1	65	0.025641
1	73	0.023810
1	78	0.022222
1	81	0.034483
1	86	0.035714
1	92	0.040000
1	96	0.038462
1	100	0.037037
1	102	0.029412
1	104	0.033333
1	105	0.037037
1	111	0.050000
1	113	0.029412
1	118	0.052632
1	119	0.040000
1	121	0.040000
1	122	0.041667
1	128	0.035714
1	129	0.043478
1	132	0.032258
1	137	0.047619
1	144	0.033333
1	146	0.037037
1	147	0.041667
1	149	0.040000
1	156	0.043478
1	174	0.050000
1	175	0.041667
1	180	0.038462
1	191	0.041667
1	196	0.055556
1	201	0.058824
1	214	0.058824
1	216	0.058824
1	219	0.052632
1	221	0.066667
1	222	0.052632
1	229	0.050000
1	244	0.050000
1	248	0.066667
1	256	0.058824
1	268	0.055556
1	276	0.062500
1	297	0.062500
1	325	0.058824
1	361	0.071429
1	366	0.071429
1	369	0.071429
2	0	0.008621
2	15	0.008621
2	16	0.006944
2	18	0.013699
2	19	0.011494
2	20	0.010101
2	21	0.012048
2	25	0.013333
2	37	0.015873
2	41	0.022727
2	45	0.023810
2	46	0.020833
2	47	0.017857
2	48	0.021739
2	50	0.020408
2	58	0.020000
2	73	0.023810
2	82	0.034483
2	83	0.035714
2	97	0.038462
2	98	0.055556
2	104	0.033333
2	107	0.033333
2	111	0.050000
2	112	0.038462
2	115	0.032258
2	129	0.043478
2	136	0.043478
2	139	0.045455
2	149	0.040000
2	153	0.041667
2	154	0.045455
2	178	0.045455
2	188	0.040000
2	193	0.058824
2	215	0.050000
2	231	0.058824
2	250	0.058824
2	254	0.058824
2	277	0.066667
2	282	0.055556
2	286	0.055556
2	303	0.066667
2	324	0.071429
2	325	0.058824
2	349	0.071429
2	363	0.071429
2	369	0.071429
3	0	0.008621
3	15	0.008621
3	16	0.006944
3	17	0.010870
3	19	0.011494
3	21	0.012048
3	22	0.010870
3	26	0.014706
3	27	0.017241
3	31	0.015385
3	38	0.015625
3	39	0.024390
3	42	0.018182
3	45	0.023810
3	57	0.022727
3	71	0.022727
3	72	0.023810
3	76	0.041667
3	81	0.034483
