184	2476
0	7	0.018868
0	8	0.021739
0	9	0.026316
0	10	0.027778
0	11	0.027778
0	14	0.037037
0	16	0.043478
0	17	0.027027
0	20	0.040000
0	23	0.034483
0	26	0.100000
0	27	0.083333
0	28	0.066667
0	37	0.045455
0	39	0.034483
0	43	0.076923
0	45	0.050000
0	50	0.071429
0	53	0.050000
0	56	0.076923
0	59	0.111111
0	66	0.076923
0	78	0.090909
0	84	0.111111
0	91	0.083333
0	111	0.125000
0	112	0.111111
0	131	0.125000
0	145	0.142857
0	160	0.125000
0	162	0.142857
0	168	0.142857
0	170	0.142857
1	7	0.018868
1	8	0.021739
1	9	0.026316
1	12	0.017241
1	13	0.025641
1	15	0.034483
1	16	0.043478
1	18	0.050000
1	19	0.040000
1	20	0.040000
1	24	0.066667
1	26	0.100000
1	28	0.066667
1	30	0.055556
1	31	0.076923
1	38	0.052632
1	39	0.034483
1	42	0.035714
1	49	0.058824
1	54	0.083333
1	57	0.100000
1	61	0.100000
1	68	0.100000
1	72	0.111111
1	73	0.083333
1	74	0.100000
1	75	0.066667
1	80	0.111111
1	88	0.111111
1	109	0.111111
1	114	0.111111
1	116	0.100000
1	126	0.142857
1	130	0.125000
1	152	0.142857
1	170	0.142857
1	178	0.142857
2	7	0.018868
2	9	0.026316
2	10	0.027778
2	34	0.045455
2	38	0.052632
2	44	0.066667
2	48	0.047619
2	63	0.083333
2	121	0.111111
2	138	0.125000
2	173	0.142857
2	177	0.111111
3	7	0.018868
3	8	0.021739
3	10	0.027778
3	16	0.043478
3	19	0.040000
3	21	0.038462
3	25	0.062500
3	26	0.100000
3	29	0.050000
3	38	0.052632
3	39	0.034483
3	47	0.083333
3	56	0.076923
3	59	0.111111
3	66	0.076923
3	67	0.083333
3	72	0.111111
3	74	0.100000
3	95	0.125000
3	116	0.100000
3	120	0.125000
3	126	0.142857
3	129	0.125000
3	131	0.125000
3	139	0.100000
3	177	0.111111
4	7	0.018868
4	8	0.021739
4	11	0.027778
4	12	0.017241
4	13	0.025641
4	17	0.027027
4	20	0.040000
4	26	0.100000
4	33	0.035714
4	36	0.066667
4	60	0.125000
4	70	0.076923
4	76	0.100000
4	113	0.142857
4	122	0.125000
4	152	0.142857
4	168	0.142857
4	177	0.111111
4	178	0.142857
5	7	0.018868
5	8	0.021739
5	9	0.026316
5	10	0.027778
5	11	0.027778
5	13	0.025641
5	14	0.037037
5	17	0.027027
5	19	0.040000
5	22	0.037037
5	25	0.062500
5	27	0.083333
5	28	0.066667
5	29	0.050000
5	30	0.055556
5	31	0.076923
5	35	0.071429
5	39	0.034483
5	41	0.062500
5	42	0.035714
5	46	0.100000
5	48	0.047619
5	50	0.071429
5	59	0.111111
5	68	0.100000
5	71	0.066667
5	78	0.090909
5	80	0.111111
5	81	0.142857
5	99	0.100000
5	109	0.111111
5	113	0.142857
5	120	0.125000
5	138	0.125000
5	149	0.111111
5	152	0.142857
5	157	0.111111
5	181	0.142857
6	7	0.018868
6	8	0.021739
6	9	0.026316
6	10	0.027778
6	12	0.017241
6	15	0.034483
