168	1944
0	1	0.028571
0	2	0.037037
0	3	0.034483
0	4	0.071429
0	5	0.040000
0	6	0.071429
0	7	0.020000
0	8	0.041667
0	9	0.026316
0	10	0.024390
0	11	0.023256
0	13	0.047619
0	14	0.071429
0	15	0.038462
0	17	0.027778
0	18	0.028571
0	20	0.033333
0	22	0.045455
0	26	0.055556
0	27	0.050000
0	32	0.083333
0	33	0.050000
0	38	0.076923
0	40	0.100000
0	45	0.111111
0	46	0.066667
0	49	0.125000
0	52	0.062500
0	54	0.083333
0	56	0.090909
0	65	0.125000
0	69	0.111111
0	74	0.100000
0	75	0.166667
0	85	0.125000
0	88	0.111111
0	90	0.090909
0	98	0.166667
0	102	0.111111
0	114	0.111111
0	126	0.142857
0	130	0.166667
0	134	0.166667
0	139	0.142857
0	145	0.166667
0	149	0.111111
0	151	0.166667
0	153	0.166667
0	155	0.166667
0	160	0.166667
0	164	0.166667
1	0	0.019608
1	7	0.020000
1	8	0.041667
1	9	0.026316
1	11	0.023256
1	13	0.047619
1	14	0.071429
1	15	0.038462
1	16	0.037037
1	17	0.027778
1	25	0.040000
1	26	0.055556
1	27	0.050000
1	29	0.066667
1	30	0.041667
1	33	0.050000
1	35	0.083333
1	38	0.076923
1	40	0.100000
1	45	0.111111
1	47	0.083333
1	53	0.090909
1	54	0.083333
1	60	0.066667
1	74	0.100000
1	76	0.125000
1	79	0.125000
1	83	0.142857
1	89	0.142857
1	94	0.100000
1	101	0.166667
1	112	0.111111
1	122	0.125000
1	144	0.166667
1	153	0.166667
2	0	0.019608
2	7	0.020000
2	8	0.041667
2	9	0.026316
2	12	0.041667
2	13	0.047619
2	16	0.037037
2	21	0.066667
2	24	0.041667
2	25	0.040000
2	34	0.071429
2	48	0.166667
2	51	0.100000
2	63	0.111111
2	64	0.076923
2	70	0.142857
2	72	0.111111
2	75	0.166667
2	80	0.142857
2	86	0.142857
2	90	0.090909
2	105	0.111111
2	123	0.142857
2	125	0.125000
2	139	0.142857
2	143	0.166667
2	147	0.166667
3	0	0.019608
3	7	0.020000
3	8	0.041667
3	10	0.024390
3	11	0.023256
3	12	0.041667
3	13	0.047619
3	21	0.066667
3	25	0.040000
3	30	0.041667
3	46	0.066667
3	52	0.062500
3	55	0.142857
3	60	0.066667
3	67	0.100000
3	71	0.125000
