151	1740
0	1	0.032258
0	2	0.031250
0	3	0.040000
0	4	0.038462
0	5	0.033333
0	6	0.111111
0	7	0.027778
0	8	0.030303
0	10	0.031250
0	11	0.032258
0	12	0.055556
0	13	0.023256
0	14	0.111111
0	16	0.047619
0	19	0.055556
0	24	0.083333
0	25	0.090909
0	28	0.090909
0	34	0.111111
0	37	0.071429
0	38	0.071429
0	39	0.125000
0	40	0.090909
0	42	0.062500
0	49	0.125000
0	50	0.083333
0	52	0.090909
0	54	0.071429
0	56	0.071429
0	61	0.142857
0	63	0.125000
0	64	0.125000
0	65	0.111111
0	66	0.166667
0	77	0.142857
0	82	0.142857
0	83	0.125000
0	87	0.111111
0	98	0.142857
0	101	0.125000
0	108	0.142857
0	111	0.125000
0	114	0.125000
0	120	0.166667
0	133	0.142857
0	134	0.166667
0	140	0.166667
0	142	0.166667
1	0	0.020833
1	7	0.027778
1	8	0.030303
1	9	0.027778
1	11	0.032258
1	13	0.023256
1	15	0.028571
1	16	0.047619
1	17	0.058824
1	21	0.083333
1	23	0.071429
1	26	0.052632
1	31	0.090909
1	32	0.071429
1	33	0.062500
1	34	0.111111
1	35	0.055556
1	41	0.043478
1	48	0.125000
1	49	0.125000
1	70	0.100000
1	78	0.111111
1	79	0.166667
1	89	0.142857
1	90	0.142857
1	98	0.142857
1	107	0.090909
1	111	0.125000
1	119	0.142857
1	125	0.142857
1	137	0.166667
2	0	0.020833
2	7	0.027778
2	8	0.030303
2	9	0.027778
2	10	0.031250
2	12	0.055556
2	13	0.023256
2	15	0.028571
2	17	0.058824
2	22	0.058824
2	24	0.083333
2	28	0.090909
2	29	0.058824
2	33	0.062500
2	34	0.111111
2	36	0.066667
2	39	0.125000
2	47	0.090909
2	52	0.090909
2	53	0.083333
2	55	0.090909
2	64	0.125000
2	66	0.166667
2	72	0.066667
2	73	0.125000
2	81	0.142857
2	87	0.111111
2	90	0.142857
2	95	0.166667
2	107	0.090909
2	116	0.100000
2	150	0.166667
3	0	0.020833
3	8	0.030303
3	12	0.055556
3	16	0.047619
3	18	0.062500
3	25	0.090909
3	26	0.052632
3	31	0.090909
3	32	0.071429
3	33	0.062500
3	36	0.066667
3	37	0.071429
3	45	0.090909
3	46	0.111111
3	48	0.125000
3	50	0.083333
3	57	0.111111
3	58	0.066667
3	66	0.166667
3	70	0.100000
3	76	0.111111
