144	1390
0	1	0.071429
0	2	0.071429
0	3	0.041667
0	4	0.058824
0	5	0.052632
0	6	0.021739
0	7	0.032258
0	8	0.058824
0	11	0.050000
0	12	0.038462
0	15	0.040000
0	17	0.111111
0	20	0.071429
0	21	0.090909
0	24	0.050000
0	25	0.090909
0	27	0.055556
0	29	0.100000
0	30	0.100000
0	31	0.142857
0	32	0.058824
0	34	0.066667
0	35	0.125000
0	37	0.052632
0	40	0.125000
0	46	0.125000
0	52	0.142857
0	62	0.100000
0	76	0.166667
0	86	0.166667
0	87	0.200000
0	92	0.166667
0	94	0.166667
0	98	0.166667
0	115	0.142857
0	120	0.166667
0	131	0.200000
1	0	0.027027
1	6	0.021739
1	7	0.032258
1	9	0.045455
1	10	0.031250
1	12	0.038462
1	23	0.076923
1	47	0.100000
1	63	0.142857
1	79	0.125000
1	86	0.166667
1	112	0.125000
1	115	0.142857
1	126	0.200000
2	0	0.027027
2	6	0.021739
2	7	0.032258
2	9	0.045455
2	10	0.031250
2	22	0.076923
2	23	0.076923
2	26	0.142857
2	33	0.055556
2	39	0.111111
2	43	0.076923
2	55	0.100000
2	88	0.111111
2	138	0.166667
3	0	0.027027
3	6	0.021739
3	7	0.032258
3	8	0.058824
3	11	0.050000
3	14	0.076923
3	18	0.047619
3	21	0.090909
3	29	0.100000
3	31	0.142857
3	33	0.055556
3	35	0.125000
3	37	0.052632
3	38	0.100000
3	41	0.111111
3	42	0.125000
3	44	0.100000
3	45	0.142857
3	73	0.166667
3	91	0.166667
3	98	0.166667
3	106	0.200000
3	124	0.200000
3	126	0.200000
4	0	0.027027
4	8	0.058824
4	9	0.045455
4	10	0.031250
4	13	0.033333
4	19	0.083333
4	22	0.076923
4	26	0.142857
4	28	0.076923
4	32	0.058824
4	49	0.125000
4	53	0.111111
4	95	0.166667
4	96	0.166667
4	100	0.200000
4	111	0.200000
4	114	0.200000
5	0	0.027027
5	6	0.021739
5	13	0.033333
5	14	0.076923
5	15	0.040000
5	22	0.076923
5	23	0.076923
5	25	0.090909
5	40	0.125000
5	48	0.083333
5	49	0.125000
5	52	0.142857
5	62	0.100000
5	63	0.142857
5	65	0.125000
5	78	0.142857
5	101	0.200000
5	130	0.200000
5	135	0.200000
6	0	0.027027
6	1	0.071429
6	2	0.071429
6	3	0.041667
6	5	0.052632
6	7	0.032258
6	8	0.058824
6	9	0.045455
6	11	0.050000
6	12	0.038462
6	13	0.033333
6	14	0.076923
6	15	0.040000
6	16	0.166667
6	20	0.071429
6	24	0.050000
6	25	0.090909
6	27	0.055556
6	30	0.100000
6	39	0.111111
6	41	0.111111
6	42	0.125000
6	46	0.125000
6	47	0.100000
6	55	0.100000
6	56	0.100000
6	59	0.166667
6	60	0.166667
6	64	0.166667
6	65	0.125000
6	66	0.090909
6	67	0.166667
6	74	0.142857
6	78	0.142857
6	83	0.142857
6	94	0.166667
6	96	0.166667
6	97	0.166667
6	108	0.200000
6	110	0.200000
6	118	0.142857
6	123	0.200000
6	126	0.200000
6	133	0.200000
6	138	0.166667
6	139	0.200000
7	0	0.027027
7	1	0.071429
7	2	0.071429
7	3	0.041667
7	6	0.021739
7	8	0.058824
7	13	0.033333
7	15	0.040000
7	16	0.166667
7	21	0.090909
7	22	0.076923
7	27	0.055556
7	30	0.100000
7	35	0.125000
7	54	0.166667
7	57	0.100000
7	66	0.090909
7	72	0.200000
7	74	0.142857
7	78	0.142857
7	83	0.142857
7	86	0.166667
7	89	0.142857
