386	11054
0	15	0.008929
0	16	0.007519
0	17	0.008197
0	18	0.010204
0	21	0.009346
0	24	0.018868
0	25	0.022222
0	27	0.018868
0	28	0.029412
0	30	0.024390
0	32	0.010638
0	40	0.014085
0	43	0.013699
0	44	0.018519
0	48	0.014925
0	49	0.017857
0	51	0.020833
0	57	0.025000
0	65	0.017857
0	69	0.019231
0	71	0.025000
0	74	0.028571
0	88	0.034483
0	91	0.034483
0	96	0.018519
0	98	0.031250
0	103	0.031250
0	116	0.027027
0	121	0.045455
0	123	0.040000
0	129	0.031250
0	134	0.033333
0	137	0.050000
0	140	0.043478
0	145	0.028571
0	150	0.040000
0	156	0.043478
0	172	0.047619
0	185	0.045455
0	203	0.035714
0	209	0.052632
0	228	0.058824
0	229	0.040000
0	250	0.058824
0	257	0.050000
0	267	0.055556
0	269	0.055556
0	287	0.058824
0	289	0.050000
0	293	0.058824
0	314	0.058824
0	318	0.066667
0	337	0.058824
0	350	0.066667
0	353	0.066667
0	380	0.066667
1	15	0.008929
1	16	0.007519
1	17	0.008197
1	19	0.007692
1	20	0.008547
1	21	0.009346
1	22	0.012821
1	23	0.020000
1	26	0.031250
1	28	0.029412
1	29	0.023810
1	30	0.024390
1	35	0.015152
1	36	0.025641
1	37	0.018182
1	40	0.014085
1	41	0.014925
1	42	0.016667
1	46	0.018519
1	47	0.021739
1	53	0.023256
1	54	0.027027
1	57	0.025000
1	59	0.032258
1	60	0.029412
1	64	0.031250
1	69	0.019231
1	70	0.038462
1	73	0.026316
1	75	0.027778
1	76	0.026316
1	84	0.038462
1	91	0.034483
1	93	0.043478
1	101	0.040000
1	104	0.037037
1	105	0.028571
1	107	0.025641
1	109	0.029412
1	110	0.032258
1	123	0.040000
1	125	0.038462
1	128	0.032258
1	130	0.029412
1	132	0.040000
1	134	0.033333
1	136	0.030303
1	139	0.029412
1	146	0.041667
1	148	0.045455
1	151	0.043478
1	153	0.047619
1	154	0.045455
1	155	0.047619
1	156	0.043478
1	158	0.055556
1	159	0.052632
1	161	0.032258
1	170	0.050000
1	173	0.047619
1	184	0.041667
1	186	0.050000
1	189	0.043478
1	195	0.052632
1	196	0.047619
1	197	0.055556
1	201	0.052632
1	205	0.062500
1	206	0.055556
1	220	0.058824
1	229	0.040000
1	231	0.055556
1	237	0.052632
1	241	0.058824
1	245	0.047619
1	246	0.062500
1	248	0.062500
1	253	0.062500
1	255	0.062500
1	273	0.055556
1	278	0.047619
1	291	0.058824
1	298	0.055556
1	309	0.052632
1	310	0.052632
1	311	0.052632
1	313	0.055556
1	327	0.062500
1	334	0.062500
1	355	0.066667
1	363	0.071429
1	374	0.062500
1	376	0.066667
1	377	0.066667
1	380	0.066667
1	383	0.066667
2	15	0.008929
2	16	0.007519
2	17	0.008197
2	18	0.010204
2	19	0.007692
2	22	0.012821
2	26	0.031250
2	31	0.038462
2	34	0.015152
2	38	0.015625
2	41	0.014925
2	42	0.016667
2	47	0.021739
2	62	0.035714
2	63	0.058824
2	64	0.031250
2	68	0.026316
2	80	0.027778
2	89	0.034483
2	96	0.018519
2	100	0.028571
2	111	0.043478
2	137	0.050000
2	153	0.047619
2	161	0.032258
2	167	0.037037
2	169	0.052632
2	171	0.045455
2	182	0.050000
2	213	0.032258
2	259	0.045455
2	262	0.055556
2	271	0.052632
2	273	0.055556
2	288	0.055556
2	292	0.052632
2	321	0.066667
2	329	0.066667
2	348	0.066667
2	373	0.066667
3	15	0.008929
3	16	0.007519
3	17	0.008197
3	18	0.010204
3	20	0.008547
3	21	0.009346
3	22	0.012821
3	25	0.022222
3	26	0.031250
3	27	0.018868
3	28	0.029412
3	37	0.018182
3	39	0.012821
3	54	0.027027
3	56	0.032258
3	58	0.025641
3	60	0.029412
3	64	0.031250
3	71	0.025000
3	72	0.022222
3	74	0.028571
3	82	0.020408
3	84	0.038462
3	88	0.034483
3	95	0.043478
3	100	0.028571
3	112	0.040000
3	114	0.033333
3	121	0.045455
3	131	0.032258
3	169	0.052632
3	172	0.047619
3	175	0.050000
3	202	0.050000
3	224	0.041667
3	232	0.050000
3	249	0.045455
3	257	0.050000
3	267	0.055556
3	274	0.050000
3	288	0.055556
3	291	0.058824
3	294	0.055556
3	300	0.062500
3	325	0.062500
3	332	0.062500
3	334	0.062500
3	375	0.066667
4	15	0.008929
4	16	0.007519
4	17	0.008197
4	18	0.010204
4	19	0.007692
4	20	0.008547
4	21	0.009346
4	23	0.020000
4	24	0.018868
4	25	0.022222
4	26	0.031250
4	27	0.018868
4	29	0.023810
4	31	0.038462
4	32	0.010638
4	34	0.015152
4	37	0.018182
4	38	0.015625
4	39	0.012821
4	40	0.014085
4	42	0.016667
4	44	0.018519
4	46	0.018519
4	47	0.021739
4	49	0.017857
4	50	0.026316
4	51	0.020833
4	53	0.023256
4	54	0.027027
4	66	0.019231
4	67	0.030303
4	69	0.019231
4	71	0.025000
4	72	0.022222
4	78	0.034483
4	79	0.026316
4	82	0.020408
4	85	0.027778
4	88	0.034483
4	89	0.034483
4	94	0.043478
4	95	0.043478
4	99	0.025641
4	101	0.040000
4	107	0.025641
4	109	0.029412
4	115	0.031250
4	116	0.027027
4	120	0.043478
4	123	0.040000
4	124	0.052632
4	131	0.032258
4	132	0.040000
4	135	0.038462
4	136	0.030303
4	142	0.034483
4	144	0.045455
4	154	0.045455
4	157	0.041667
4	160	0.041667
4	166	0.040000
4	168	0.038462
4	180	0.040000
4	182	0.050000
4	185	0.045455
4	186	0.050000
4	187	0.041667
4	189	0.043478
4	195	0.052632
4	209	0.052632
4	227	0.055556
4	253	0.062500
4	263	0.047619
4	264	0.050000
4	266	0.047619
4	270	0.055556
4	276	0.058824
4	282	0.052632
4	290	0.052632
4	296	0.058824
4	298	0.055556
4	300	0.062500
4	306	0.062500
4	311	0.052632
4	315	0.066667
4	330	0.066667
4	332	0.062500
4	339	0.062500
4	342	0.062500
4	346	0.066667
4	347	0.062500
4	356	0.062500
4	357	0.062500
4	381	0.066667
4	384	0.066667
5	15	0.008929
5	16	0.007519
5	17	0.008197
5	18	0.010204
5	19	0.007692
5	20	0.008547
5	22	0.012821
5	23	0.020000
5	24	0.018868
5	25	0.022222
5	29	0.023810
5	31	0.038462
5	32	0.010638
5	33	0.013333
5	35	0.015152
5	38	0.015625
5	39	0.012821
5	41	0.014925
5	44	0.018519
5	50	0.026316
5	51	0.020833
5	52	0.014925
5	53	0.023256
5	55	0.017241
5	56	0.032258
5	62	0.035714
5	65	0.017857
5	70	0.038462
5	75	0.027778
5	77	0.026316
5	81	0.035714
5	83	0.023256
5	85	0.027778
5	86	0.027778
5	87	0.027027
5	90	0.038462
5	93	0.043478
5	95	0.043478
5	103	0.031250
5	106	0.025641
5	111	0.043478
5	112	0.040000
5	116	0.027027
5	128	0.032258
5	141	0.038462
5	142	0.034483
5	146	0.041667
5	149	0.030303
5	150	0.040000
5	160	0.041667
5	164	0.031250
5	168	0.038462
5	169	0.052632
5	170	0.050000
5	171	0.045455
5	172	0.047619
5	174	0.043478
5	178	0.043478
5	181	0.043478
5	183	0.052632
5	191	0.058824
5	194	0.050000
5	198	0.052632
5	203	0.035714
5	209	0.052632
5	210	0.040000
5	212	0.043478
5	220	0.058824
5	225	0.041667
5	234	0.045455
5	241	0.058824
5	245	0.047619
5	247	0.043478
5	257	0.050000
5	259	0.045455
5	261	0.050000
5	262	0.055556
5	280	0.055556
5	281	0.062500
5	292	0.052632
5	294	0.055556
5	297	0.050000
5	299	0.047619
5	307	0.058824
5	308	0.058824
5	316	0.066667
5	330	0.066667
5	348	0.066667
5	358	0.062500
5	367	0.066667
5	377	0.066667
6	15	0.008929
6	16	0.007519
6	17	0.008197
6	20	0.008547
6	21	0.009346
6	22	0.012821
6	23	0.020000
6	24	0.018868
6	25	0.022222
6	26	0.031250
6	28	0.029412
6	29	0.023810
6	36	0.025641
6	39	0.012821
6	42	0.016667
6	43	0.013699
6	46	0.018519
6	48	0.014925
6	51	0.020833
6	73	0.026316
6	76	0.026316
6	77	0.026316
6	79	0.026316
6	81	0.035714
6	86	0.027778
6	92	0.043478
6	95	0.043478
6	96	0.018519
6	99	0.025641
6	105	0.028571
6	108	0.034483
6	112	0.040000
6	121	0.045455
6	123	0.040000
6	125	0.038462
6	127	0.058824
6	144	0.045455
6	154	0.045455
6	167	0.037037
6	169	0.052632
6	178	0.043478
6	182	0.050000
6	183	0.052632
6	193	0.050000
6	200	0.045455
6	225	0.041667
6	226	0.047619
6	233	0.058824
6	236	0.047619
6	237	0.052632
6	253	0.062500
6	279	0.062500
6	309	0.052632
6	315	0.066667
6	323	0.058824
6	328	0.062500
6	374	0.062500
6	378	0.066667
7	15	0.008929
7	16	0.007519
7	18	0.010204
7	19	0.007692
7	20	0.008547
7	22	0.012821
7	24	0.018868
7	25	0.022222
7	27	0.018868
7	29	0.023810
7	31	0.038462
7	53	0.023256
7	58	0.025641
7	63	0.058824
7	80	0.027778
7	83	0.023256
7	91	0.034483
7	92	0.043478
7	94	0.043478
7	101	0.040000
7	102	0.027027
7	139	0.029412
7	164	0.031250
7	168	0.038462
7	177	0.040000
7	191	0.058824
7	192	0.052632
7	194	0.050000
7	206	0.055556
7	224	0.041667
7	225	0.041667
7	238	0.055556
7	253	0.062500
7	266	0.047619
7	273	0.055556
7	277	0.058824
7	290	0.052632
7	291	0.058824
7	311	0.052632
7	314	0.058824
7	344	0.058824
7	354	0.071429
7	360	0.066667
7	364	0.062500
7	371	0.066667
7	385	0.066667
8	15	0.008929
8	16	0.007519
8	17	0.008197
8	18	0.010204
8	19	0.007692
8	23	0.020000
8	24	0.018868
8	25	0.022222
8	28	0.029412
8	29	0.023810
8	30	0.024390
8	33	0.013333
8	34	0.015152
8	36	0.025641
8	43	0.013699
8	44	0.018519
8	45	0.013699
8	47	0.021739
8	50	0.026316
8	68	0.026316
8	74	0.028571
8	79	0.026316
8	94	0.043478
8	111	0.043478
8	117	0.038462
8	119	0.043478
8	128	0.032258
8	138	0.043478
8	153	0.047619
8	160	0.041667
8	168	0.038462
8	172	0.047619
8	221	0.058824
8	269	0.055556
8	273	0.055556
8	276	0.058824
8	285	0.052632
8	292	0.052632
8	302	0.055556
8	333	0.058824
8	373	0.066667
9	15	0.008929
9	16	0.007519
9	17	0.008197
9	18	0.010204
9	19	0.007692
9	20	0.008547
9	21	0.009346
9	22	0.012821
9	23	0.020000
9	24	0.018868
9	25	0.022222
9	26	0.031250
9	27	0.018868
9	31	0.038462
9	32	0.010638
9	33	0.013333
9	34	0.015152
9	37	0.018182
9	38	0.015625
9	40	0.014085
9	42	0.016667
9	46	0.018519
9	47	0.021739
9	48	0.014925
9	51	0.020833
9	54	0.027027
9	55	0.017241
9	62	0.035714
9	64	0.031250
9	65	0.017857
9	68	0.026316
9	71	0.025000
9	74	0.028571
9	77	0.026316
9	78	0.034483
9	81	0.035714
9	86	0.027778
9	87	0.027027
9	90	0.038462
9	95	0.043478
9	97	0.024390
9	100	0.028571
9	113	0.040000
9	120	0.043478
9	123	0.040000
9	124	0.052632
9	135	0.038462
9	136	0.030303
9	138	0.043478
9	142	0.034483
9	143	0.037037
9	147	0.034483
9	148	0.045455
9	151	0.043478
9	154	0.045455
9	157	0.041667
9	159	0.052632
9	163	0.033333
9	164	0.031250
9	166	0.040000
9	171	0.045455
9	174	0.043478
9	177	0.040000
9	179	0.045455
9	180	0.040000
9	181	0.043478
9	184	0.041667
9	196	0.047619
9	201	0.052632
9	202	0.050000
9	207	0.045455
9	224	0.041667
9	234	0.045455
9	237	0.052632
9	258	0.050000
9	266	0.047619
9	274	0.050000
9	281	0.062500
9	282	0.052632
9	291	0.058824
9	310	0.052632
9	312	0.058824
9	328	0.062500
9	329	0.066667
9	335	0.062500
9	340	0.058824
9	342	0.062500
9	366	0.066667
9	371	0.066667
9	373	0.066667
9	374	0.062500
9	378	0.066667
9	381	0.066667
9	382	0.066667
10	15	0.008929
10	18	0.010204
10	19	0.007692
10	22	0.012821
10	23	0.020000
10	25	0.022222
10	26	0.031250
10	30	0.024390
10	33	0.013333
10	34	0.015152
10	35	0.015152
10	36	0.025641
10	38	0.015625
10	39	0.012821
10	47	0.021739
10	51	0.020833
10	52	0.014925
10	56	0.032258
10	57	0.025000
10	59	0.032258
10	63	0.058824
10	66	0.019231
10	68	0.026316
10	86	0.027778
10	87	0.027027
10	91	0.034483
10	93	0.043478
10	106	0.025641
10	107	0.025641
10	108	0.034483
10	119	0.043478
10	125	0.038462
10	127	0.058824
10	133	0.037037
10	139	0.029412
10	143	0.037037
10	146	0.041667
10	150	0.040000
10	153	0.047619
10	156	0.043478
10	158	0.055556
10	160	0.041667
10	162	0.032258
10	163	0.033333
10	174	0.043478
10	181	0.043478
10	201	0.052632
10	217	0.055556
10	289	0.050000
10	296	0.058824
10	318	0.066667
10	319	0.062500
10	323	0.058824
10	330	0.066667
10	344	0.058824
10	355	0.066667
10	367	0.066667
10	370	0.066667
10	371	0.066667
10	384	0.066667
11	15	0.008929
11	16	0.007519
11	17	0.008197
11	18	0.010204
11	19	0.007692
11	20	0.008547
11	21	0.009346
11	22	0.012821
11	23	0.020000
11	26	0.031250
11	27	0.018868
11	31	0.038462
11	33	0.013333
11	35	0.015152
11	36	0.025641
11	37	0.018182
11	45	0.013699
11	50	0.026316
11	55	0.017241
11	65	0.017857
11	67	0.030303
11	73	0.026316
11	76	0.026316
11	80	0.027778
11	81	0.035714
11	87	0.027027
11	89	0.034483
11	92	0.043478
11	96	0.018519
11	99	0.025641
11	108	0.034483
11	117	0.038462
11	135	0.038462
11	139	0.029412
11	141	0.038462
11	146	0.041667
11	147	0.034483
11	151	0.043478
11	168	0.038462
11	193	0.050000
11	204	0.043478
11	212	0.043478
11	221	0.058824
11	235	0.041667
11	238	0.055556
11	240	0.050000
11	254	0.062500
11	281	0.062500
11	301	0.058824
11	306	0.062500
11	308	0.058824
11	357	0.062500
11	366	0.066667
12	15	0.008929
12	16	0.007519
12	17	0.008197
12	19	0.007692
12	21	0.009346
12	23	0.020000
12	27	0.018868
12	28	0.029412
12	32	0.010638
12	33	0.013333
12	36	0.025641
12	39	0.012821
12	41	0.014925
12	42	0.016667
12	45	0.013699
12	49	0.017857
12	50	0.026316
12	51	0.020833
12	56	0.032258
12	58	0.025641
12	60	0.029412
12	61	0.038462
12	68	0.026316
12	69	0.019231
12	76	0.026316
12	78	0.034483
12	81	0.035714
12	86	0.027778
12	91	0.034483
12	95	0.043478
12	96	0.018519
12	97	0.024390
12	98	0.031250
12	100	0.028571
12	101	0.040000
12	102	0.027027
12	103	0.031250
12	105	0.028571
12	121	0.045455
12	123	0.040000
12	127	0.058824
12	138	0.043478
12	149	0.030303
12	165	0.034483
12	169	0.052632
12	180	0.040000
12	181	0.043478
12	184	0.041667
12	193	0.050000
12	203	0.035714
12	204	0.043478
12	205	0.062500
12	213	0.032258
12	215	0.052632
12	217	0.055556
12	218	0.058824
12	222	0.062500
12	225	0.041667
12	228	0.058824
12	242	0.052632
12	244	0.052632
12	251	0.062500
12	254	0.062500
12	256	0.050000
12	259	0.045455
12	269	0.055556
12	271	0.052632
12	283	0.066667
12	292	0.052632
12	312	0.058824
12	316	0.066667
12	321	0.066667
12	325	0.062500
12	327	0.062500
12	373	0.066667
13	15	0.008929
13	16	0.007519
13	17	0.008197
13	18	0.010204
13	19	0.007692
13	20	0.008547
13	21	0.009346
13	22	0.012821
13	24	0.018868
13	25	0.022222
13	28	0.029412
13	29	0.023810
13	30	0.024390
13	32	0.010638
13	34	0.015152
13	40	0.014085
13	45	0.013699
13	48	0.014925
13	59	0.032258
13	71	0.025000
13	78	0.034483
13	85	0.027778
13	108	0.034483
13	120	0.043478
13	124	0.052632
13	131	0.032258
13	133	0.037037
13	135	0.038462
13	137	0.050000
13	140	0.043478
13	141	0.038462
13	152	0.038462
13	163	0.033333
13	165	0.034483
13	182	0.050000
13	184	0.041667
13	186	0.050000
13	189	0.043478
13	200	0.045455
13	214	0.052632
13	226	0.047619
13	234	0.045455
13	260	0.047619
13	270	0.055556
13	271	0.052632
13	272	0.062500
13	275	0.062500
13	285	0.052632
13	295	0.066667
13	317	0.058824
13	337	0.058824
13	339	0.062500
13	361	0.066667
13	366	0.066667
13	370	0.066667
13	376	0.066667
13	377	0.066667
13	382	0.066667
14	15	0.008929
14	16	0.007519
14	17	0.008197
14	18	0.010204
14	19	0.007692
14	20	0.008547
14	21	0.009346
14	22	0.012821
14	25	0.022222
14	27	0.018868
14	28	0.029412
14	29	0.023810
14	32	0.010638
14	33	0.013333
14	46	0.018519
14	48	0.014925
14	49	0.017857
14	52	0.014925
14	53	0.023256
14	58	0.025641
14	59	0.032258
14	60	0.029412
14	63	0.058824
14	67	0.030303
14	70	0.038462
14	72	0.022222
14	78	0.034483
14	91	0.034483
14	93	0.043478
14	97	0.024390
14	102	0.027027
14	106	0.025641
14	107	0.025641
14	112	0.040000
14	114	0.033333
14	134	0.033333
14	140	0.043478
14	144	0.045455
14	154	0.045455
14	180	0.040000
14	201	0.052632
14	211	0.052632
14	215	0.052632
14	217	0.055556
14	220	0.058824
14	224	0.041667
14	231	0.055556
14	239	0.052632
14	247	0.043478
14	255	0.062500
14	265	0.040000
14	267	0.055556
14	269	0.055556
14	277	0.058824
14	279	0.062500
14	305	0.058824
14	325	0.062500
14	327	0.062500
14	328	0.062500
14	332	0.062500
14	352	0.062500
14	361	0.066667
14	370	0.066667
14	372	0.062500
14	385	0.066667
15	0	0.017857
15	1	0.010417
15	2	0.025000
15	3	0.020833
15	4	0.010526
15	5	0.010989
15	6	0.017241
15	7	0.021739
15	8	0.024390
15	9	0.010638
15	10	0.016667
15	11	0.018868
15	12	0.013333
15	13	0.017241
15	14	0.015385
15	16	0.007519
15	17	0.008197
15	18	0.010204
15	19	0.007692
15	20	0.008547
15	21	0.009346
15	22	0.012821
15	23	0.020000
15	24	0.018868
15	25	0.022222
15	26	0.031250
15	27	0.018868
15	29	0.023810
15	30	0.024390
15	31	0.038462
15	32	0.010638
15	35	0.015152
15	36	0.025641
15	37	0.018182
15	39	0.012821
15	42	0.016667
15	43	0.013699
15	45	0.013699
15	46	0.018519
15	48	0.014925
15	50	0.026316
15	52	0.014925
15	55	0.017241
15	58	0.025641
15	59	0.032258
15	60	0.029412
15	61	0.038462
15	63	0.058824
15	64	0.031250
15	65	0.017857
15	67	0.030303
15	68	0.026316
15	69	0.019231
15	70	0.038462
15	75	0.027778
15	76	0.026316
15	77	0.026316
15	79	0.026316
15	86	0.027778
15	88	0.034483
15	92	0.043478
15	94	0.043478
15	101	0.040000
15	102	0.027027
15	104	0.037037
15	110	0.032258
15	111	0.043478
15	115	0.031250
15	119	0.043478
15	120	0.043478
15	128	0.032258
15	132	0.040000
15	133	0.037037
15	141	0.038462
15	150	0.040000
15	151	0.043478
15	153	0.047619
15	154	0.045455
15	156	0.043478
15	161	0.032258
15	162	0.032258
15	163	0.033333
15	167	0.037037
15	188	0.055556
15	199	0.050000
15	200	0.045455
15	202	0.050000
15	207	0.045455
15	219	0.052632
15	221	0.058824
15	223	0.062500
15	224	0.041667
15	229	0.040000
15	233	0.058824
15	235	0.041667
15	237	0.052632
15	242	0.052632
15	247	0.043478
15	257	0.050000
15	269	0.055556
15	292	0.052632
15	297	0.050000
15	298	0.055556
15	301	0.058824
15	307	0.058824
15	316	0.066667
15	336	0.066667
15	339	0.062500
15	359	0.062500
15	369	0.066667
15	374	0.062500
15	381	0.066667
16	0	0.017857
16	1	0.010417
16	2	0.025000
16	3	0.020833
16	4	0.010526
16	5	0.010989
16	6	0.017241
16	7	0.021739
16	8	0.024390
16	9	0.010638
16	11	0.018868
16	12	0.013333
16	13	0.017241
16	14	0.015385
16	15	0.008929
16	17	0.008197
16	18	0.010204
16	19	0.007692
16	20	0.008547
16	21	0.009346
16	23	0.020000
16	24	0.018868
16	27	0.018868
16	28	0.029412
16	29	0.023810
16	30	0.024390
16	31	0.038462
16	32	0.010638
16	34	0.015152
16	37	0.018182
16	39	0.012821
16	41	0.014925
16	42	0.016667
16	43	0.013699
16	44	0.018519
16	45	0.013699
16	50	0.026316
16	51	0.020833
16	52	0.014925
16	53	0.023256
16	54	0.027027
